Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.00727770000230521,-0.0006963239999999982,304.5018,11.89
0.0497046000091359,-0.0003407520000000136,303.5082,11.89
0.09446560000651516,-0.0005185379999999989,304.5018,11.89
0.13947030002600513,-0.0005185379999999989,304.5018,11.89
0.2296317000000272,-0.0003407520000000136,303.5082,11.89
0.2744982000149321,-0.0005185379999999989,303.5082,11.89
0.31933070000377484,-0.00016296600000001438,304.5018,11.89
0.3648585000191815,-0.0005185379999999989,304.5018,11.89
0.40947130002314225,-0.0006963239999999982,303.5082,11.89
0.4550364000024274,-0.0005185379999999989,304.5018,11.89
0.49961710002389736,-0.0005185379999999989,304.5018,11.89
0.545680600014748,-0.0005185379999999989,303.5082,11.89
0.590805600018939,-0.0006963239999999982,303.5082,11.89
0.6810041000135243,-0.0005185379999999989,305.49539999999996,11.89
0.7247974000056274,-0.0005185379999999989,304.5018,11.89
0.7708615000010468,-0.0003407520000000136,303.5082,11.89
0.8149115000269376,-0.0005185379999999989,303.5082,11.89
0.8606919000158086,-0.0003407520000000136,304.5018,11.89
0.9051374000264332,-0.0005185379999999989,304.5018,11.89
0.9506868000025861,-0.0005185379999999989,303.5082,11.89
0.9945698000083212,-0.0005185379999999989,304.5018,15.858
1.0394888000155333,-0.0006963239999999982,304.5018,23.794
1.1299044000043068,-0.0006963239999999982,304.5018,23.794
1.1754779000184499,-0.0005185379999999989,303.5082,30.738
1.2205824000120629,-0.0005185379999999989,304.5018,30.738
1.2660497000033502,-0.0003407520000000136,304.5018,37.682
1.3110467000224162,-0.00016296600000001438,304.5018,38.674
1.3549439000198618,-0.0005185379999999989,303.5082,46.61
1.4001857000112068,-0.0008741100000000113,304.5018,45.618
1.4452963000221644,-0.0003407520000000136,303.5082,53.554
1.4895543000020552,-0.0005185379999999989,304.5018,60.498
1.5813919000211172,-0.0005185379999999989,304.5018,59.506
1.6251127000141423,-0.0006963239999999982,304.5018,69.426
1.6708365000085905,-0.0005185379999999989,304.5018,69.426
