Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
2.101,0.00357054,321.393,155.6732274,0.00357054
2.151,0.00357054,320.3994,155.6732274,0.00357054
2.201,0.003748326,320.3994,153.6843666,0.003748326
2.251,0.003926112,322.3866,169.595253,0.003926112
2.301,0.003748326,322.3866,171.5841138,0.003748326
2.351,0.003926112,320.3994,185.5061394,0.003926112
2.401,0.004637256,322.3866,183.5172786,0.004637256
2.451,0.004637256,322.3866,199.428165,0.004637256
2.501,0.004992828,322.3866,199.428165,0.004992828
2.551,0.005170614,322.3866,199.428165,0.005170614
2.601,0.005526186,320.3994,213.3501906,0.005526186
2.651,0.005703972,320.3994,215.3390514,0.005703972
2.701,0.005881758,321.393,213.3501906,0.005881758
2.751,0.006770688,324.3738,229.261077,0.006770688
2.801,0.006948474,322.3866,229.261077,0.006948474
2.851,0.007659618,322.3866,247.1608242,0.007659618
2.901,0.008192976,323.3802,247.1608242,0.008192976
2.951,0.008548548,321.393,245.1719634,0.008548548
3.001,0.009081906,320.3994,261.0828498,0.009081906
3.051,0.00979305,322.3866,259.093989,0.00979305
3.101,0.009970836,322.3866,261.0828498,0.009970836
3.151,0.010859766,320.3994,275.0048754,0.010859766
3.201,0.011393124,322.3866,273.0160146,0.011393124
3.254,0.01245984,322.3866,290.9157618,0.01245984
3.301,0.013170984,321.393,290.9157618,0.013170984
3.351,0.013526556,324.3738,292.9046226,0.013526556
3.401,0.014593272,322.3866,304.8377874,0.014593272
3.451,0.015659988,322.3866,304.8377874,0.015659988
3.501,0.015659988,321.393,306.8266482,0.015659988
3.551,0.017082276,322.3866,320.7486738,0.017082276
3.601,0.017971206,322.3866,320.7486738,0.017971206
3.652,0.017971206,323.3802,322.7375346,0.017971206
3.702,0.01957128,322.3866,336.6595602,0.01957128
3.751,0.020815782,322.3866,336.6595602,0.020815782
3.802,0.022415856,320.3994,350.5815858,0.022415856
3.851,0.023838144,322.3866,348.592725,0.023838144
3.901,0.024193716,323.3802,348.592725,0.024193716
3.952,0.02579379,319.4058,366.4924722,0.02579379
4.001,0.027216078,320.3994,366.4924722,0.027216078
4.052,0.027216078,322.3866,366.4924722,0.027216078
4.102,0.028993938,321.393,380.4144978,0.028993938
4.152,0.030594012,324.3738,380.4144978,0.030594012
4.202,0.032194086,323.3802,398.314245,0.032194086
4.252,0.033971946,321.393,394.3365234,0.033971946
4.302,0.034327518,322.3866,394.3365234,0.034327518
4.352,0.036283164,321.393,410.2474098,0.036283164
4.402,0.037705452,321.393,410.2474098,0.037705452
4.452,0.037883238,322.3866,410.2474098,0.037883238
4.502,0.04001667,323.3802,426.1582962,0.04001667
4.552,0.041083386,321.393,424.1694354,0.041083386
4.602,0.043394604,320.3994,440.0803218,0.043394604
4.652,0.044816892,320.3994,440.0803218,0.044816892
4.702,0.046950324,320.3994,455.9912082,0.046950324
4.752,0.047839254,324.3738,454.0023474,0.047839254
4.802,0.0497949,321.393,469.9132338,0.0497949
4.852,0.050506044,320.3994,469.9132338,0.050506044
4.902,0.050150472,320.3994,471.9020946,0.050150472
4.952,0.052106118,319.4058,483.8352594,0.052106118
5.002,0.052639476,321.393,483.8352594,0.052639476
5.054,0.054061764,325.3674,499.7461458,0.054061764
5.102,0.054772908,322.3866,499.7461458,0.054772908
5.152,0.054061764,321.393,499.7461458,0.054061764
5.202,0.05512848,320.3994,511.6793106,0.05512848
5.252,0.054950694,321.393,513.6681714,0.054950694
5.302,0.054595122,325.3674,509.6904498,0.054595122
5.352,0.055306266,322.3866,529.5790578,0.055306266
5.402,0.055306266,323.3802,529.5790578,0.055306266
5.452,0.054417336,323.3802,527.590197,0.054417336
5.502,0.055306266,323.3802,541.5122226,0.055306266
5.552,0.054772908,322.3866,541.5122226,0.054772908
5.602,0.054950694,318.4122,557.423109,0.054950694
5.652,0.05423955,321.393,557.423109,0.05423955
5.702,0.053528406,323.3802,557.423109,0.053528406
5.752,0.053883978,324.3738,575.3228562,0.053883978
5.802,0.052817262,321.393,571.3451346,0.052817262
5.855,0.052106118,323.3802,571.3451346,0.052106118
5.902,0.052106118,322.3866,587.256021,0.052106118
5.952,0.051217188,321.393,587.256021,0.051217188
6.002,0.050861616,324.3738,601.1780466,0.050861616
6.052,0.049261542,320.3994,605.1557682,0.049261542
6.102,0.048728184,322.3866,603.1669074,0.048728184
6.152,0.048194826,321.393,619.0777938,0.048194826
6.202,0.047305896,322.3866,619.0777938,0.047305896
6.252,0.045883608,321.393,619.0777938,0.045883608
6.303,0.04535025,319.4058,632.9998194,0.04535025
6.352,0.044105748,321.393,632.9998194,0.044105748
6.405,0.042505674,322.3866,648.9107058,0.042505674
6.452,0.041083386,322.3866,648.9107058,0.041083386
6.502,0.040194456,324.3738,648.9107058,0.040194456
6.552,0.039305526,319.4058,646.921845,0.039305526
6.602,0.038061024,323.3802,660.8438706,0.038061024
6.652,0.03646095,321.393,662.8327314,0.03646095
6.702,0.035394234,322.3866,662.8327314,0.035394234
6.753,0.033971946,322.3866,678.7436178,0.033971946
6.803,0.032549658,323.3802,678.7436178,0.032549658
6.855,0.03023844,321.393,692.6656434,0.03023844
6.902,0.028816152,321.393,694.6545042,0.028816152
6.952,0.027216078,320.3994,694.6545042,0.027216078
7.003,0.025438218,323.3802,710.5653906,0.025438218
7.052,0.02401593,322.3866,710.5653906,0.02401593
7.102,0.022949214,325.3674,708.5765298,0.022949214
7.153,0.020637996,322.3866,724.4874162,0.020637996
7.203,0.01957128,322.3866,724.4874162,0.01957128
7.253,0.01779342,319.4058,724.4874162,0.01779342
7.303,0.015837774,322.3866,744.3760242,0.015837774
7.353,0.014415486,321.393,742.3871634,0.014415486
7.403,0.012104268,322.3866,756.309189,0.012104268
7.453,0.010504194,322.3866,754.3203282,0.010504194
7.503,0.009437478,323.3802,754.3203282,0.009437478
7.553,0.006415116,321.393,772.2200754,0.006415116
7.603,0.005170614,320.3994,772.2200754,0.005170614
7.655,0.004103898,320.3994,768.2423538,0.004103898
7.703,0.001259322,321.393,786.142101,0.001259322
7.753,0.000370392,321.393,784.1532402,0.000370392
7.803,-0.000340752,338.2842,804.0418482,-0.000340752
7.853,-0.000162966,342.2586,802.0529874,-0.000162966
7.903,-0.000162966,346.233,800.0641266,-0.000162966
7.953,1.48E-05,357.1626,815.975013,1.48E-05
8.003,-0.000162966,357.1626,817.9638738,-0.000162966
8.053,1.48E-05,359.1498,815.975013,1.48E-05
8.103,-0.000162966,370.0794,827.9081778,-0.000162966
8.153,-0.000162966,372.0666,831.8858994,-0.000162966
8.205,1.48E-05,386.9706,845.807925,1.48E-05
8.253,-0.000162966,384.9834,847.7967858,-0.000162966
8.303,1.48E-05,398.8938,861.7188114,1.48E-05
8.353,-0.000162966,400.881,863.7076722,-0.000162966
8.403,-0.000162966,401.8746,863.7076722,-0.000162966
8.453,-0.000340752,412.8042,879.6185586,-0.000340752
8.503,-0.000162966,413.7978,879.6185586,-0.000162966
8.555,-0.000340752,413.7978,875.640837,-0.000340752
8.603,-0.000518538,425.721,893.5405842,-0.000518538
8.653,-0.000162966,427.7082,893.5405842,-0.000162966
8.703,1.48E-05,438.6378,907.4626098,1.48E-05
8.753,1.48E-05,440.625,909.4514706,1.48E-05
8.803,-0.000162966,441.6186,909.4514706,-0.000162966
8.853,-0.000340752,454.5354,925.362357,-0.000340752
8.903,-0.000162966,453.5418,927.3512178,-0.000162966
8.953,-0.000340752,455.529,927.3512178,-0.000340752
9.003,-0.000696324,465.465,939.2843826,-0.000696324
9.053,1.48E-05,465.465,939.2843826,1.48E-05
9.105,-0.000162966,479.3754,957.1841298,-0.000162966
9.153,-0.000340752,478.3818,957.1841298,-0.000340752
9.203,-0.000162966,480.369,957.1841298,-0.000162966
9.253,-0.000340752,491.2986,969.1172946,-0.000340752
9.303,-0.000162966,490.305,971.1061554,-0.000162966
9.353,-0.000518538,506.2026,999.5837658,-0.000518538
9.403,-0.000340752,506.2026,997.6675194,-0.000340752
9.455,-0.000162966,507.1962,995.751273,-0.000162966
9.503,-0.000162966,518.1258,1011.081244,-0.000162966
9.553,-0.000162966,518.1258,1012.997491,-0.000162966
9.603,-0.000340752,530.049,1026.411215,-0.000340752
9.653,-0.000518538,530.049,1030.243708,-0.000518538
9.703,-0.000340752,531.0426,1028.327462,-0.000340752
9.753,-0.000162966,543.9594,1043.657433,-0.000162966
9.803,-0.000162966,542.9658,1041.741187,-0.000162966
9.853,-0.000162966,544.953,1041.741187,-0.000162966
9.904,-0.000162966,556.8762,1057.071158,-0.000162966
9.954,-0.000340752,555.8826,1058.987404,-0.000340752
10.005,-0.000340752,569.793,1072.401129,-0.000340752
10.053,-0.000162966,569.793,1072.401129,-0.000162966
10.103,-0.000340752,570.7866,1072.401129,-0.000340752
10.154,-0.000340752,583.7034,1087.7311,-0.000340752
10.203,-0.000162966,580.7226,1085.814854,-0.000162966
10.253,-0.000162966,582.7098,1085.814854,-0.000162966
10.304,1.48E-05,595.6266,1101.144825,1.48E-05
10.356,-0.000162966,594.633,1101.144825,-0.000162966
10.404,-0.000162966,606.5562,1116.474796,-0.000162966
10.455,-0.000162966,619.473,1131.804767,-0.000162966
10.504,-0.000340752,618.4794,1131.804767,-0.000340752
10.554,-0.000162966,631.3962,1145.218492,-0.000162966
10.604,-0.000162966,630.4026,1147.134739,-0.000162966
10.654,-0.000340752,633.3834,1149.050985,-0.000340752
10.704,-0.000340752,645.3066,1162.46471,-0.000340752
10.754,1.48E-05,642.3258,1160.548463,1.48E-05
10.806,-0.000162966,643.3194,1160.548463,-0.000162966
10.854,-0.000340752,658.2234,1177.794681,-0.000340752
10.904,-0.000340752,657.2298,1179.710927,-0.000340752
10.954,-0.000162966,669.153,1193.124652,-0.000162966
11.004,-0.000340752,667.1658,1195.040899,-0.000340752
11.054,-0.000340752,669.153,1195.040899,-0.000340752
11.104,1.48E-05,682.0698,1206.538377,1.48E-05
11.154,1.48E-05,680.0826,1206.538377,1.48E-05
11.204,-0.000518538,680.0826,1208.454623,-0.000518538
11.254,-0.000340752,692.9994,1219.952102,-0.000340752
11.304,-0.000162966,692.0058,1219.952102,-0.000162966
11.355,-0.000340752,706.9098,1239.114566,-0.000340752
11.404,-0.000162966,702.9354,1239.114566,-0.000162966
11.454,1.48E-05,703.929,1235.282073,1.48E-05
11.504,-0.000518538,715.8522,1256.360783,-0.000518538
11.554,-0.000340752,713.865,1252.528291,-0.000340752
11.604,-0.000340752,714.8586,1254.444537,-0.000340752
11.654,-0.000340752,728.769,1269.774508,-0.000340752
11.704,1.48E-05,725.7882,1267.858262,1.48E-05
11.754,-0.000162966,725.7882,1267.858262,-0.000162966
11.804,-0.000162966,737.7114,1281.271987,-0.000162966
11.854,-0.000340752,736.7178,1283.188233,-0.000340752
11.904,-0.000340752,748.641,1300.434451,-0.000340752
11.954,-0.000162966,745.6602,1296.601958,-0.000162966
12.004,-0.000162966,746.6538,1300.434451,-0.000162966
12.054,-0.000340752,758.577,1311.931929,-0.000340752
12.104,-0.000518538,756.5898,1313.848175,-0.000518538
12.156,-0.000162966,754.6026,1310.015683,-0.000162966
12.204,-0.000162966,767.5194,1325.345654,-0.000162966
12.254,0.000192606,764.5386,1325.345654,0.000192606
12.304,-0.000162966,778.449,1340.675625,-0.000162966
12.354,1.48E-05,775.4682,1340.675625,1.48E-05
12.404,-0.000162966,776.4618,1342.591871,-0.000162966
12.454,-0.000162966,787.3914,1357.921843,-0.000162966
12.504,-0.000162966,785.4042,1357.921843,-0.000162966
12.554,-0.000162966,785.4042,1359.838089,-0.000162966
12.605,-0.000162966,796.3338,1371.335567,-0.000162966
12.654,-0.000340752,794.3466,1373.251814,-0.000340752
12.705,-0.000340752,794.3466,1371.335567,-0.000340752
12.754,1.48E-05,791.3658,1373.251814,1.48E-05
12.804,-0.000340752,792.3594,1375.16806,-0.000340752
12.854,-0.000340752,778.449,1359.838089,-0.000340752
12.904,-0.000340752,779.4426,1356.005596,-0.000340752
12.954,-0.000340752,778.449,1359.838089,-0.000340752
13.004,-0.000340752,767.5194,1344.508118,-0.000340752
13.056,-0.000518538,768.513,1340.675625,-0.000518538
13.105,1.48E-05,754.6026,1325.345654,1.48E-05
13.155,-0.000162966,745.6602,1311.931929,-0.000162966
13.204,-0.000340752,747.6474,1311.931929,-0.000340752
13.254,1.48E-05,746.6538,1310.015683,1.48E-05
13.305,-0.000162966,734.7306,1298.518204,-0.000162966
13.354,-0.000162966,737.7114,1300.434451,-0.000162966
13.404,-0.000162966,737.7114,1296.601958,-0.000162966
13.455,-0.000340752,725.7882,1283.188233,-0.000340752
13.505,-0.000162966,726.7818,1279.35574,-0.000162966
13.555,-0.000340752,728.769,1283.188233,-0.000340752
13.605,-0.000340752,717.8394,1267.858262,-0.000340752
13.655,-0.000340752,719.8266,1269.774508,-0.000340752
13.705,-0.000162966,705.9162,1254.444537,-0.000162966
13.755,-0.000162966,707.9034,1252.528291,-0.000162966
13.805,1.48E-05,706.9098,1248.695798,1.48E-05
13.855,-0.000340752,696.9738,1239.114566,-0.000340752
13.905,-0.000162966,697.9674,1235.282073,-0.000162966
13.956,-0.000340752,697.9674,1237.198319,-0.000340752
14.005,-0.000340752,686.0442,1221.868348,-0.000340752
14.055,-0.000162966,687.0378,1221.868348,-0.000162966
14.105,-0.000340752,688.0314,1223.784595,-0.000340752
14.155,-0.000518538,677.1018,1210.37087,-0.000518538
14.205,-0.000518538,678.0954,1208.454623,-0.000518538
14.255,-0.000162966,664.185,1191.208406,-0.000162966
14.305,-0.000518538,668.1594,1191.208406,-0.000518538
14.355,-0.000340752,654.249,1177.794681,-0.000340752
14.406,-0.000340752,655.2426,1175.878435,-0.000340752
14.455,1.48E-05,641.3322,1156.715971,1.48E-05
14.505,-0.000162966,634.377,1145.218492,-0.000162966
14.555,-0.000162966,635.3706,1145.218492,-0.000162966
14.605,-0.000340752,623.4474,1129.888521,-0.000340752
14.655,-0.000162966,624.441,1133.721014,-0.000162966
14.705,-0.000340752,624.441,1133.721014,-0.000340752
14.755,-0.000340752,612.5178,1118.391043,-0.000340752
14.805,-0.000340752,613.5114,1118.391043,-0.000340752
14.856,-0.000162966,611.5242,1116.474796,-0.000162966
14.905,-0.000340752,599.601,1103.061071,-0.000340752
14.955,-0.000340752,603.5754,1103.061071,-0.000340752
15.005,-0.000162966,589.665,1087.7311,-0.000162966
15.055,-0.000162966,590.6586,1083.898607,-0.000162966
15.105,-0.000340752,590.6586,1087.7311,-0.000340752
15.155,-0.000162966,577.7418,1072.401129,-0.000162966
15.205,-0.000162966,579.729,1070.484883,-0.000162966
15.255,-0.000340752,578.7354,1074.317375,-0.000340752
15.305,-0.000696324,567.8058,1060.903651,-0.000696324
15.355,-0.000162966,566.8122,1057.071158,-0.000162966
15.405,-0.000162966,554.889,1041.741187,-0.000162966
15.455,-0.000340752,556.8762,1041.741187,-0.000340752
15.505,-0.000162966,555.8826,1039.82494,-0.000162966
15.555,-0.000162966,542.9658,1026.411215,-0.000162966
15.605,-0.000340752,545.9466,1028.327462,-0.000340752
15.655,1.48E-05,542.9658,1024.494969,1.48E-05
15.705,-0.000162966,532.0362,1011.081244,-0.000162966
15.755,-0.000518538,532.0362,1012.997491,-0.000518538
15.805,-0.000340752,531.0426,1009.164998,-0.000340752
15.855,1.48E-05,521.1066,997.6675194,1.48E-05
15.905,0.000192606,520.113,997.6675194,0.000192606
15.955,-0.000162966,509.1834,969.1172946,-0.000162966
16.005,-0.000162966,510.177,973.0950162,-0.000162966
16.055,1.48E-05,509.1834,971.1061554,1.48E-05
16.105,-0.000518538,496.2666,955.195269,-0.000518538
16.155,-0.000340752,497.2602,959.1729906,-0.000340752
16.206,-0.000340752,494.2794,957.1841298,-0.000340752
16.256,-0.000340752,485.337,939.2843826,-0.000340752
16.305,1.48E-05,486.3306,939.2843826,1.48E-05
16.356,-0.000340752,473.4138,927.3512178,-0.000340752
16.405,-0.000162966,475.401,925.362357,-0.000162966
16.455,-0.000162966,474.4074,925.362357,-0.000162966
16.506,-0.000162966,461.4906,909.4514706,-0.000162966
16.555,-0.000162966,461.4906,909.4514706,-0.000162966
16.605,-0.000162966,459.5034,909.4514706,-0.000162966
16.656,-0.000162966,459.5034,909.4514706,-0.000162966
16.706,-0.000162966,445.593,893.5405842,-0.000162966
16.756,1.48E-05,448.5738,889.5628626,1.48E-05
16.806,-0.000518538,436.6506,877.6296978,-0.000518538
16.856,-0.000162966,436.6506,875.640837,-0.000162966
16.906,-0.000340752,435.657,877.6296978,-0.000340752
16.956,-0.000340752,424.7274,863.7076722,-0.000340752
17.006,-0.000162966,425.721,865.696533,-0.000162966
17.056,-0.000162966,424.7274,863.7076722,-0.000162966
17.106,-0.000340752,410.817,847.7967858,-0.000340752
17.156,1.48E-05,412.8042,845.807925,1.48E-05
17.206,1.48E-05,401.8746,831.8858994,1.48E-05
17.256,-0.000340752,401.8746,833.8747602,-0.000340752
17.306,-0.000162966,398.8938,833.8747602,-0.000162966
17.356,-0.000340752,387.9642,817.9638738,-0.000340752
17.406,-0.000162966,388.9578,815.975013,-0.000162966
17.456,-0.000340752,387.9642,815.975013,-0.000340752
17.506,-0.000162966,376.041,800.0641266,-0.000162966
17.556,-0.000162966,376.041,798.0752658,-0.000162966
17.606,-0.000340752,375.0474,804.0418482,-0.000340752
17.656,-0.000162966,364.1178,786.142101,-0.000162966
17.706,-0.000162966,364.1178,786.142101,-0.000162966
17.756,-0.000162966,353.1882,770.2312146,-0.000162966
17.806,-0.000340752,354.1818,772.2200754,-0.000340752
17.856,-0.000162966,352.1946,772.2200754,-0.000162966
17.906,-0.000162966,339.2778,754.3203282,-0.000162966
17.956,-0.000162966,341.265,756.309189,-0.000162966
18.006,-0.000340752,337.2906,758.2980498,-0.000340752
18.056,1.48E-05,324.3738,740.3983026,1.48E-05
18.106,-0.000162966,325.3674,740.3983026,-0.000162966
18.156,0.000192606,323.3802,726.476277,0.000192606
18.206,0.00090375,323.3802,724.4874162,0.00090375
18.256,0.00090375,321.393,726.476277,0.00090375
18.306,0.002148252,321.393,714.5431122,0.002148252
18.356,0.002503824,320.3994,708.5765298,0.002503824
18.406,0.003037182,323.3802,710.5653906,0.003037182
18.456,0.00445947,321.393,692.6656434,0.00445947
18.506,0.004637256,321.393,696.643365,0.004637256
18.556,0.006059544,321.393,678.7436178,0.006059544
18.606,0.006592902,322.3866,676.754757,0.006592902
18.656,0.006770688,321.393,678.7436178,0.006770688
18.706,0.008370762,320.3994,664.8215922,0.008370762
18.756,0.008726334,320.3994,660.8438706,0.008726334
18.806,0.009437478,321.393,662.8327314,0.009437478
18.856,0.010859766,323.3802,648.9107058,0.010859766
18.906,0.010859766,322.3866,648.9107058,0.010859766
18.956,0.011393124,320.3994,650.8995666,0.011393124
19.006,0.013170984,323.3802,632.9998194,0.013170984
19.056,0.012993198,320.3994,634.9886802,0.012993198
19.106,0.0142377,323.3802,632.9998194,0.0142377
19.156,0.015304416,321.393,619.0777938,0.015304416
19.206,0.015659988,322.3866,619.0777938,0.015659988
19.256,0.016726704,320.3994,603.1669074,0.016726704
19.306,0.017260062,321.393,603.1669074,0.017260062
19.357,0.01779342,322.3866,603.1669074,0.01779342
19.407,0.018860136,319.4058,587.256021,0.018860136
19.456,0.019215708,319.4058,587.256021,0.019215708
19.507,0.020282424,321.393,573.3339954,0.020282424
19.556,0.020637996,320.3994,571.3451346,0.020637996
19.606,0.021526926,320.3994,571.3451346,0.021526926
19.657,0.022415856,322.3866,561.4008306,0.022415856
19.706,0.022593642,321.393,559.4119698,0.022593642
19.756,0.023304786,322.3866,559.4119698,0.023304786
19.807,0.024193716,319.4058,539.5233618,0.024193716
19.857,0.024549288,322.3866,541.5122226,0.024549288
19.907,0.02490486,322.3866,527.590197,0.02490486
19.957,0.02490486,324.3738,527.590197,0.02490486
20.007,0.026327148,324.3738,525.6013362,0.026327148
20.057,0.026327148,320.3994,511.6793106,0.026327148
20.107,0.02668272,323.3802,511.6793106,0.02668272
20.157,0.02757165,322.3866,511.6793106,0.02757165
20.207,0.027749436,323.3802,499.7461458,0.027749436
20.257,0.02757165,321.393,499.7461458,0.02757165
20.307,0.02846058,321.393,499.7461458,0.02846058
20.357,0.028638366,321.393,485.8241202,0.028638366
20.407,0.028638366,322.3866,483.8352594,0.028638366
20.457,0.02846058,323.3802,471.9020946,0.02846058
20.507,0.02846058,321.393,467.924373,0.02846058
20.557,0.029527296,320.3994,467.924373,0.029527296
20.607,0.028816152,321.393,455.9912082,0.028816152
20.657,0.028638366,321.393,455.9912082,0.028638366
20.707,0.028816152,321.393,438.091461,0.028816152
20.757,0.02846058,321.393,442.0691826,0.02846058
20.807,0.027927222,323.3802,424.1694354,0.027927222
20.857,0.027393864,322.3866,428.147157,0.027393864
20.907,0.028105008,320.3994,426.1582962,0.028105008
20.957,0.027749436,322.3866,410.2474098,0.027749436
21.007,0.027393864,322.3866,410.2474098,0.027393864
21.057,0.027927222,321.393,410.2474098,0.027927222
21.107,0.027038292,322.3866,394.3365234,0.027038292
21.157,0.026327148,322.3866,396.3253842,0.026327148
21.207,0.026504934,321.393,396.3253842,0.026504934
21.257,0.025616004,322.3866,382.4033586,0.025616004
21.307,0.023838144,320.3994,364.5036114,0.023838144
21.357,0.023304786,323.3802,366.4924722,0.023304786
21.407,0.023482572,322.3866,366.4924722,0.023482572
21.457,0.022415856,319.4058,352.5704466,0.022415856
21.507,0.022060284,326.361,348.592725,0.022060284
21.557,0.021882498,322.3866,354.5593074,0.021882498
21.607,0.021171354,320.3994,334.6706994,0.021171354
21.657,0.02046021,322.3866,334.6706994,0.02046021
21.707,0.019037922,319.4058,318.759813,0.019037922
21.757,0.018504564,322.3866,320.7486738,0.018504564
21.807,0.018504564,322.3866,320.7486738,0.018504564
21.857,0.017615634,321.393,304.8377874,0.017615634
21.907,0.017082276,321.393,304.8377874,0.017082276
21.957,0.016726704,320.3994,306.8266482,0.016726704
22.007,0.015837774,321.393,288.926901,0.015837774
22.057,0.01512663,325.3674,292.9046226,0.01512663
22.107,0.014948844,321.393,288.926901,0.014948844
22.157,0.013882128,324.3738,276.9937362,0.013882128
22.207,0.013526556,324.3738,275.0048754,0.013526556
22.257,0.01245984,323.3802,261.0828498,0.01245984
22.307,0.011926482,321.393,261.0828498,0.011926482
22.357,0.011748696,323.3802,263.0717106,0.011748696
22.407,0.011037552,323.3802,245.1719634,0.011037552
22.457,0.010326408,321.393,245.1719634,0.010326408
22.508,0.010326408,321.393,245.1719634,0.010326408
22.558,0.009615264,320.3994,229.261077,0.009615264
22.607,0.009081906,323.3802,229.261077,0.009081906
22.658,0.008548548,322.3866,213.3501906,0.008548548
22.707,0.007837404,323.3802,213.3501906,0.007837404
22.757,0.007837404,323.3802,217.3279122,0.007837404
22.808,0.00712626,321.393,201.4170258,0.00712626
22.857,0.006592902,320.3994,201.4170258,0.006592902
22.908,0.00712626,324.3738,197.4393042,0.00712626
22.958,0.006592902,322.3866,185.5061394,0.006592902
23.008,0.006059544,321.393,183.5172786,0.006059544
23.058,0.0053484,321.393,171.5841138,0.0053484
23.108,0.005170614,321.393,169.595253,0.005170614
23.158,0.0053484,321.393,171.5841138,0.0053484
23.208,0.004815042,321.393,155.6732274,0.004815042
23.258,0.00445947,322.3866,155.6732274,0.00445947
23.308,0.00445947,323.3802,155.6732274,0.00445947
23.358,0.003926112,320.3994,141.7512018,0.003926112
23.408,0.003926112,323.3802,139.762341,0.003926112
23.458,0.004103898,323.3802,139.762341,0.004103898
23.508,0.003748326,321.393,125.8403154,0.003748326
23.558,0.003392754,320.3994,125.8403154,0.003392754
23.608,0.00357054,322.3866,111.9182898,0.00357054
23.658,0.003214968,321.393,109.929429,0.003214968
23.708,0.00357054,322.3866,109.929429,0.00357054
23.758,0.003392754,322.3866,96.0074034,0.003392754
23.808,0.003392754,321.393,96.0074034,0.003392754
23.858,0.003392754,322.3866,96.0074034,0.003392754
23.908,0.003214968,319.4058,80.096517,0.003214968
23.958,0.003392754,323.3802,80.096517,0.003392754
24.008,0.003214968,322.3866,66.1744914,0.003214968
24.058,0.003037182,320.3994,64.1856306,0.003037182
24.108,0.003392754,323.3802,64.1856306,0.003392754
24.158,0.003214968,321.393,52.2524658,0.003214968
24.208,0.003037182,319.4058,50.263605,0.003037182
24.258,0.003214968,324.3738,50.263605,0.003214968
24.308,0.003037182,320.3994,34.3527186,0.003037182
24.358,0.003392754,322.3866,34.3527186,0.003392754
24.408,0.003392754,322.3866,20.430693,0.003392754
24.458,0.003214968,320.3994,20.430693,0.003214968
24.508,0.003392754,322.3866,20.430693,0.003392754
24.558,0.003392754,322.3866,4.5198066,0.003392754
24.608,0.00357054,324.3738,6.5086674,0.00357054
24.658,0.003214968,320.3994,2.5309458,0.003214968
24.708,0.00357054,322.3866,6.5086674,0.00357054
24.758,0.003214968,322.3866,6.5086674,0.003214968
24.808,0.003214968,323.3802,6.5086674,0.003214968
24.858,0.003214968,322.3866,4.5198066,0.003214968
24.908,0.00357054,322.3866,4.5198066,0.00357054
24.958,0.003392754,320.3994,4.5198066,0.003392754
25.008,0.003037182,318.4122,6.5086674,0.003037182
25.058,0.003214968,322.3866,6.5086674,0.003214968
25.108,0.003392754,323.3802,6.5086674,0.003392754
25.158,0.003392754,320.3994,4.5198066,0.003392754
25.208,0.003392754,321.393,6.5086674,0.003392754
25.258,0.003392754,323.3802,6.5086674,0.003392754
25.308,0.003214968,320.3994,6.5086674,0.003214968
