Time,ADC_Value,Offset
0.0,24.41,1465
0.0734259894841623,29.3,1466
0.1468519789683246,34.18,1465
0.22027796845248693,39.06,1465
0.2937039579366492,43.95,1467
0.3671299474208115,48.83,1464
0.44055593690497385,53.71,1466
0.5139819263891361,58.59,1465
0.5874079158732984,63.48,1467
0.6608339053574608,68.36,1467
0.734259894841623,73.24,1466
0.8076858843257854,78.12,1466
0.8811118738099477,83.01,1467
0.95453786329411,87.89,1465
1.0279638527782722,92.77,1467
1.1013898422624346,97.66,1466
1.1748158317465969,102.54,1467
1.248241821230759,107.42,1466
1.3216678107149216,112.3,1466
1.3950938001990838,117.19,1466
1.468519789683246,122.07,1467
1.5419457791674085,126.95,1467
1.6153717686515707,131.84,1466
1.688797758135733,136.72,1466
1.7622237476198954,141.6,1467
1.8356497371040577,146.48,1466
1.90907572658822,151.37,1466
1.9825017160723821,156.25,1465
2.0559277055565444,161.13,1465
2.129353695040707,166.02,1465
2.2027796845248693,170.9,1465
2.2762056740090313,175.78,1467
2.3496316634931937,180.66,1466
2.423057652977356,185.55,1464
2.496483642461518,190.43,1467
2.5699096319456807,195.31,1467
2.643335621429843,200.2,1465
2.716761610914005,205.08,1466
2.7901876003981676,209.96,1468
2.86361358988233,214.84,1465
2.937039579366492,219.73,1466
3.0104655688506545,224.61,1465
3.083891558334817,229.49,1465
3.157317547818979,234.38,1466
3.2307435373031415,239.26,1466
3.304169526787304,244.14,1464
3.377595516271466,249.02,1465
3.4510215057556284,253.91,1465
3.524447495239791,258.79,1467
3.597873484723953,263.67,1466
3.6712994742081153,268.55,1465
3.7447254636922773,273.44,1464
3.81815145317644,278.32,1464
3.8915774426606022,283.2,1463
3.9650034321447643,288.09,1467
4.038429421628927,292.97,1464
4.111855411113089,297.85,1463
4.185281400597251,302.73,1461
4.258707390081414,307.62,1465
4.332133379565576,312.5,1464
4.4055593690497385,317.38,1462
4.478985358533901,322.27,1465
4.552411348018063,327.15,1461
4.625837337502225,332.03,1463
4.6992633269863875,336.91,1464
4.77268931647055,341.8,1460
4.846115305954712,346.68,1461
4.919541295438874,351.56,1460
4.992967284923036,356.45,1458
5.066393274407199,361.33,1459
5.139819263891361,366.21,1458
5.213245253375524,371.09,1456
5.286671242859686,375.98,1456
5.360097232343848,380.86,1456
5.43352322182801,385.74,1454
5.506949211312173,390.62,1454
5.580375200796335,395.51,1453
5.653801190280498,400.39,1450
5.72722717976466,405.27,1450
5.800653169248822,410.16,1447
5.874079158732984,415.04,1447
5.947505148217147,419.92,1445
6.020931137701309,424.8,1446
6.0943571271854715,429.69,1442
6.167783116669634,434.57,1440
6.2412091061537955,439.45,1440
6.314635095637958,444.34,1438
6.3880610851221205,449.22,1437
6.461487074606283,454.1,1434
6.534913064090445,458.98,1429
6.608339053574608,463.87,1430
6.681765043058769,468.75,1426
6.755191032542932,473.63,1426
6.828617022027094,478.52,1420
6.902043011511257,483.4,1418
6.975469000995419,488.28,1419
7.048894990479582,493.16,1414
7.122320979963743,498.05,1412
7.195746969447906,502.93,1410
7.269172958932068,507.81,1406
7.342598948416231,512.7,1402
7.416024937900393,517.58,1399
7.489450927384555,522.46,1396
7.562876916868717,527.34,1394
7.63630290635288,532.23,1391
7.709728895837042,537.11,1388
7.7831548853212045,541.99,1382
7.856580874805367,546.88,1382
7.9300068642895285,551.76,1375
8.003432853773692,556.64,1375
8.076858843257854,561.52,1367
8.150284832742015,566.41,1367
8.223710822226177,571.29,1361
8.29713681171034,576.17,1359
8.370562801194502,581.05,1358
8.443988790678665,585.94,1352
8.517414780162827,590.82,1350
8.59084076964699,595.7,1342
8.664266759131152,600.59,1343
8.737692748615315,605.47,1334
8.811118738099477,610.35,1336
8.88454472758364,615.23,1326
8.957970717067802,620.12,1329
9.031396706551963,625.0,1331
9.104822696036125,629.88,1332
9.178248685520288,634.77,1326
9.25167467500445,639.65,1325
9.325100664488613,644.53,1321
9.398526653972775,649.41,1317
9.471952643456937,654.3,1315
9.5453786329411,659.18,1309
9.618804622425262,664.06,1314
9.692230611909425,668.95,1304
9.765656601393587,673.83,1307
9.839082590877748,678.71,1298
9.91250858036191,683.59,1302
9.985934569846073,688.48,1294
10.059360559330235,693.36,1296
10.132786548814398,698.24,1289
10.20621253829856,703.12,1290
10.279638527782723,708.01,1286
10.353064517266885,712.89,1282
10.426490506751048,717.77,1283
10.49991649623521,722.66,1275
10.573342485719373,727.54,1281
10.646768475203535,732.42,1270
10.720194464687696,737.3,1277
10.793620454171858,742.19,1267
10.86704644365602,747.07,1276
10.940472433140183,751.95,1267
11.013898422624345,756.84,1269
11.087324412108508,761.72,1266
11.16075040159267,766.6,1266
11.234176391076833,771.48,1267
11.307602380560995,776.37,1261
11.381028370045158,781.25,1267
11.45445435952932,786.13,1258
11.527880349013483,791.02,1268
