Time,VG (mV),IDS (mA),VDS (mV)
0.0,7.0,0.003,776.0
0.08741463279102835,18.0,0.0035,1081.0
0.1748292655820567,30.0,0.0031,1100.0
0.26224389837308504,41.0,0.0031,1115.0
0.3496585311641134,52.0,0.0031,1143.0
0.43707316395514173,64.0,0.0032,1175.0
0.5244877967461701,75.0,0.0033,1248.0
0.6119024295371984,86.0,0.0031,1343.0
0.6993170623282268,97.0,0.0031,1473.0
0.7867316951192551,109.0,0.0032,1627.0
0.8741463279102835,119.0,0.0034,1838.0
0.9615609607013118,131.0,0.0031,1976.0
1.0489755934923402,143.0,0.0032,2002.0
1.1363902262833685,154.0,0.0032,1994.0
1.2238048590743968,165.0,0.0031,1989.0
1.3112194918654252,177.0,0.0031,1931.0
1.3986341246564535,187.0,0.0031,1809.0
1.4860487574474819,200.0,0.0032,1607.0
1.5734633902385102,211.0,0.0029,1525.0
1.6608780230295386,224.0,0.0034,1709.0
1.748292655820567,234.0,0.003,1877.0
1.8357072886115953,245.0,0.0032,1976.0
1.9231219214026236,258.0,0.0031,2034.0
2.010536554193652,268.0,0.0034,2060.0
2.0979511869846803,280.0,0.0036,2068.0
2.1853658197757087,291.0,0.0032,2078.0
2.272780452566737,301.0,0.0034,2081.0
2.3601950853577653,313.0,0.0035,2085.0
2.4476097181487937,324.0,0.0038,2093.0
2.535024350939822,335.0,0.0037,2095.0
2.6224389837308504,347.0,0.0039,2103.0
2.7098536165218787,359.0,0.0037,2106.0
2.797268249312907,370.0,0.0041,2109.0
2.8846828821039354,382.0,0.0043,2115.0
2.9720975148949638,393.0,0.0042,2119.0
3.059512147685992,405.0,0.0047,2120.0
3.1469267804770205,417.0,0.0047,2121.0
3.234341413268049,429.0,0.0053,2128.0
3.321756046059077,440.0,0.0052,2130.0
3.4091706788501055,451.0,0.0055,2133.0
3.496585311641134,462.0,0.0056,2131.0
3.583999944432162,473.0,0.006,2138.0
3.6714145772231905,484.0,0.0064,2139.0
3.758829210014219,494.0,0.0064,2141.0
3.8462438428052472,507.0,0.0067,2146.0
3.9336584755962756,518.0,0.0071,2147.0
4.021073108387304,531.0,0.0077,2151.0
4.108487741178332,541.0,0.0079,2152.0
4.195902373969361,552.0,0.0083,2154.0
4.283317006760389,565.0,0.0085,2152.0
4.370731639551417,577.0,0.0089,2160.0
4.458146272342446,590.0,0.0091,2158.0
4.545560905133474,599.0,0.0091,2161.0
4.632975537924502,613.0,0.0093,2158.0
4.720390170715531,624.0,0.0093,2158.0
4.807804803506559,636.0,0.0097,2159.0
4.895219436297587,646.0,0.0091,2158.0
4.982634069088616,658.0,0.0093,2160.0
5.070048701879644,671.0,0.009,2153.0
5.157463334670672,681.0,0.0091,2157.0
5.244877967461701,692.0,0.0089,2152.0
5.332292600252729,703.0,0.0086,2155.0
5.4197072330437575,716.0,0.0086,2151.0
5.507121865834786,725.0,0.0081,2151.0
5.594536498625814,739.0,0.0082,2153.0
5.6819511314168425,749.0,0.0078,2154.0
5.769365764207871,761.0,0.0078,2154.0
5.856780396998899,775.0,0.0073,2146.0
5.9441950297899275,786.0,0.0072,2154.0
6.031609662580956,800.0,0.0065,2143.0
6.119024295371984,811.0,0.0059,2144.0
6.206438928163013,824.0,0.0056,2131.0
6.293853560954041,834.0,0.0051,2106.0
6.381268193745069,846.0,0.0049,2014.0
6.468682826536098,857.0,0.0044,1809.0
6.556097459327126,869.0,0.0041,1565.0
6.643512092118154,880.0,0.004,1428.0
6.730926724909183,890.0,0.0041,1285.0
6.818341357700211,902.0,0.0037,1228.0
6.905755990491239,909.0,0.0037,1120.0
6.993170623282268,925.0,0.0036,1166.0
7.080585256073296,935.0,0.0034,1243.0
7.167999888864324,949.0,0.0034,1391.0
7.255414521655353,958.0,0.0031,1502.0
7.342829154446381,972.0,0.003,1208.0
7.430243787237409,986.0,0.0031,1294.0
7.517658420028438,999.0,0.0034,1302.0
7.605073052819466,1010.0,0.0029,1265.0
7.6924876856104945,1021.0,0.0031,1150.0
7.779902318401523,1034.0,0.0031,912.0
7.867316951192551,1045.0,0.0031,674.0
7.9547315839835795,1056.0,0.0033,461.0
8.042146216774608,1065.0,0.0029,271.0
8.129560849565635,1080.0,0.003,112.0
8.216975482356665,1090.0,0.0031,47.0
8.304390115147694,1101.0,0.0034,112.0
8.391804747938721,1112.0,0.0031,275.0
8.479219380729749,1123.0,0.0032,484.0
8.566634013520778,1136.0,0.003,704.0
8.654048646311807,1149.0,0.0032,918.0
8.741463279102835,1162.0,0.0032,1131.0
8.828877911893862,1173.0,0.003,1277.0
8.916292544684891,1189.0,0.0031,1295.0
9.00370717747592,1200.0,0.0033,1271.0
9.091121810266948,1215.0,0.0034,1140.0
9.178536443057975,1222.0,0.003,895.0
9.265951075849005,1234.0,0.0031,654.0
9.353365708640034,1248.0,0.0032,437.0
9.440780341431061,1258.0,0.0033,206.0
9.528194974222089,1269.0,0.0032,79.0
9.615609607013118,1278.0,0.003,46.0
9.703024239804147,1292.0,0.0032,147.0
9.790438872595175,1303.0,0.0031,350.0
