Time,VG (mV),IDS (mA),VDS (mV)
0.0,10.0,0.002,2000.0
0.058560917112562394,17.0,0.0024,372.0
0.11712183422512479,28.0,0.0006,1993.0
0.17568275133768718,35.0,0.002,2014.0
0.23424366845024958,42.0,0.0024,1975.0
0.29280458556281197,56.0,0.0009,2046.0
0.35136550267537436,70.0,0.0006,1961.0
0.40992641978793676,73.0,0.0013,2010.0
0.46848733690049915,80.0,0.0013,1968.0
0.5270482540130615,91.0,0.0017,2010.0
0.5856091711256239,101.0,-0.0008,2014.0
0.6441700882381863,101.0,0.0031,2053.0
0.7027310053507487,119.0,-0.0005,1951.0
0.7612919224633111,130.0,0.0024,2067.0
0.8198528395758735,140.0,0.0002,1951.0
0.8784137566884359,140.0,0.0006,2007.0
0.9369746738009983,158.0,-0.0001,1986.0
0.9955355909135607,165.0,0.0024,2024.0
1.054096508026123,168.0,0.0027,1947.0
1.1126574251386856,182.0,0.0031,2017.0
1.1712183422512479,196.0,0.0017,1968.0
1.2297792593638102,203.0,0.0024,2042.0
1.2883401764763727,214.0,0.0006,1989.0
1.3469010935889352,217.0,-0.0001,2024.0
1.4054620107014975,232.0,0.0045,1996.0
1.4640229278140597,246.0,0.0024,2017.0
1.5225838449266222,253.0,0.002,1961.0
1.5811447620391847,260.0,0.0027,2042.0
1.639705679151747,270.0,0.002,1975.0
1.6982665962643093,281.0,-0.0001,2028.0
1.7568275133768718,288.0,0.0002,1968.0
1.8153884304894343,291.0,0.0013,2032.0
1.8739493476019966,298.0,0.0002,1996.0
1.932510264714559,316.0,-0.0001,2091.0
1.9910711818271214,326.0,0.0017,2039.0
2.049632098939684,330.0,0.0027,2070.0
2.108193016052246,344.0,0.002,2039.0
2.1667539331648085,355.0,0.0006,2105.0
2.225314850277371,372.0,0.0024,2070.0
2.2838757673899335,369.0,0.0006,2109.0
2.3424366845024958,383.0,0.0017,2098.0
2.400997601615058,390.0,0.0031,2091.0
2.4595585187276203,407.0,0.0027,2116.0
2.518119435840183,414.0,0.0031,2116.0
2.5766803529527453,418.0,0.0024,2126.0
2.6352412700653076,425.0,0.0034,2137.0
2.6938021871778703,435.0,0.0031,2116.0
2.7523631042904326,453.0,0.0034,2144.0
2.810924021402995,457.0,0.0013,2126.0
2.869484938515557,467.0,0.0041,2172.0
2.9280458556281195,481.0,0.002,2141.0
2.986606772740682,481.0,0.0041,2126.0
3.0451676898532445,495.0,0.0052,2133.0
3.1037286069658068,509.0,0.0055,2183.0
3.1622895240783695,513.0,0.0045,2165.0
3.220850441190932,523.0,0.0055,2169.0
3.279411358303494,527.0,0.0038,2137.0
3.3379722754160563,548.0,0.0045,2137.0
