Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
4.25,0.001614894,295.5594,469.9132338,0.001614894
4.259,0.001614894,298.5402,473.8909554,0.001614894
4.269,0.001437108,298.5402,471.9020946,0.001437108
4.278,0.001437108,299.5338,473.8909554,0.001437108
4.288,0.001437108,297.5466,469.9132338,0.001437108
4.298,0.001437108,297.5466,485.8241202,0.001437108
4.308,0.00179268,297.5466,487.812981,0.00179268
4.34,0.001970466,295.5594,483.8352594,0.001970466
4.349,0.002148252,299.5338,487.812981,0.002148252
4.359,0.001970466,299.5338,487.812981,0.001970466
4.368,0.001970466,295.5594,485.8241202,0.001970466
4.379,0.001614894,296.553,487.812981,0.001614894
4.388,0.002326038,298.5402,501.7350066,0.002326038
4.398,0.002326038,297.5466,501.7350066,0.002326038
4.43,0.002326038,295.5594,499.7461458,0.002326038
4.439,0.002859396,297.5466,499.7461458,0.002859396
4.449,0.002503824,298.5402,501.7350066,0.002503824
4.458,0.00268161,299.5338,501.7350066,0.00268161
4.468,0.002503824,296.553,497.757285,0.002503824
4.478,0.002859396,299.5338,513.6681714,0.002859396
4.497,0.003214968,299.5338,511.6793106,0.003214968
4.52,0.002503824,295.5594,513.6681714,0.002503824
4.529,0.003037182,297.5466,511.6793106,0.003037182
4.539,0.00268161,298.5402,513.6681714,0.00268161
4.548,0.002859396,299.5338,515.6570322,0.002859396
4.559,0.002859396,297.5466,513.6681714,0.002859396
4.568,0.003392754,298.5402,529.5790578,0.003392754
4.587,0.003748326,299.5338,525.6013362,0.003748326
4.61,0.003392754,296.553,525.6013362,0.003392754
4.619,0.00357054,299.5338,529.5790578,0.00357054
4.629,0.003392754,299.5338,529.5790578,0.003392754
4.638,0.00357054,299.5338,531.5679186,0.00357054
4.649,0.003214968,296.553,525.6013362,0.003214968
4.658,0.003926112,298.5402,541.5122226,0.003926112
4.677,0.003926112,299.5338,543.5010834,0.003926112
4.7,0.003926112,295.5594,543.5010834,0.003926112
4.709,0.004103898,299.5338,543.5010834,0.004103898
4.719,0.004103898,298.5402,543.5010834,0.004103898
4.728,0.004103898,297.5466,541.5122226,0.004103898
4.739,0.004103898,294.5658,539.5233618,0.004103898
4.748,0.004281684,298.5402,561.4008306,0.004281684
4.767,0.004815042,299.5338,561.4008306,0.004815042
4.79,0.004815042,296.553,557.423109,0.004815042
4.799,0.004992828,298.5402,557.423109,0.004992828
4.809,0.005170614,300.5274,557.423109,0.005170614
4.818,0.004815042,298.5402,559.4119698,0.004815042
4.829,0.004815042,297.5466,557.423109,0.004815042
4.848,0.005526186,299.5338,575.3228562,0.005526186
4.857,0.005526186,298.5402,577.311717,0.005526186
4.88,0.005703972,295.5594,571.3451346,0.005703972
4.889,0.005526186,297.5466,575.3228562,0.005526186
4.899,0.005881758,299.5338,573.3339954,0.005881758
4.908,0.005881758,298.5402,573.3339954,0.005881758
4.919,0.005526186,297.5466,575.3228562,0.005526186
4.938,0.006592902,299.5338,591.2337426,0.006592902
4.948,0.006592902,299.5338,589.2448818,0.006592902
4.97,0.006415116,295.5594,585.2671602,0.006415116
4.979,0.006592902,298.5402,589.2448818,0.006592902
4.989,0.006415116,297.5466,591.2337426,0.006415116
5.009,0.006592902,298.5402,589.2448818,0.006592902
5.028,0.007659618,300.5274,603.1669074,0.007659618
5.038,0.007659618,299.5338,603.1669074,0.007659618
5.048,0.007659618,298.5402,605.1557682,0.007659618
5.06,0.00712626,295.5594,605.1557682,0.00712626
5.069,0.00712626,297.5466,607.144629,0.00712626
5.079,0.007481832,298.5402,605.1557682,0.007481832
5.099,0.00712626,296.553,603.1669074,0.00712626
5.118,0.008548548,298.5402,621.0666546,0.008548548
5.128,0.008370762,298.5402,621.0666546,0.008370762
5.138,0.008548548,297.5466,621.0666546,0.008548548
5.15,0.008370762,295.5594,621.0666546,0.008370762
5.159,0.008726334,299.5338,619.0777938,0.008726334
5.169,0.008548548,296.553,619.0777938,0.008548548
5.189,0.008192976,295.5594,617.088933,0.008192976
5.198,0.008726334,298.5402,636.977541,0.008726334
5.208,0.009615264,297.5466,636.977541,0.009615264
5.218,0.009615264,297.5466,638.9664018,0.009615264
5.24,0.009437478,295.5594,632.9998194,0.009437478
5.249,0.00979305,300.5274,634.9886802,0.00979305
5.259,0.00979305,297.5466,634.9886802,0.00979305
5.279,0.009437478,296.553,632.9998194,0.009437478
5.288,0.00979305,298.5402,650.8995666,0.00979305
5.298,0.01068198,299.5338,646.921845,0.01068198
5.308,0.01068198,299.5338,650.8995666,0.01068198
5.33,0.01068198,294.5658,646.921845,0.01068198
5.339,0.010859766,299.5338,648.9107058,0.010859766
5.358,0.010504194,301.521,652.8884274,0.010504194
5.369,0.01068198,296.553,646.921845,0.01068198
5.378,0.01068198,296.553,664.8215922,0.01068198
5.388,0.01157091,297.5466,664.8215922,0.01157091
5.398,0.011748696,299.5338,664.8215922,0.011748696
5.42,0.011748696,295.5594,660.8438706,0.011748696
5.429,0.01157091,298.5402,666.810453,0.01157091
5.448,0.011926482,300.5274,662.8327314,0.011926482
5.459,0.01157091,297.5466,660.8438706,0.01157091
5.469,0.011926482,298.5402,680.7324786,0.011926482
5.478,0.012637626,298.5402,680.7324786,0.012637626
5.488,0.012815412,300.5274,682.7213394,0.012815412
5.51,0.01245984,293.5722,678.7436178,0.01245984
5.519,0.012637626,301.521,682.7213394,0.012637626
5.539,0.012637626,299.5338,680.7324786,0.012637626
5.549,0.012815412,298.5402,678.7436178,0.012815412
5.559,0.012815412,299.5338,698.6322258,0.012815412
5.569,0.013882128,299.5338,694.6545042,0.013882128
5.579,0.013526556,298.5402,696.643365,0.013526556
5.6,0.013526556,294.5658,694.6545042,0.013526556
5.609,0.013526556,298.5402,694.6545042,0.013526556
5.629,0.013526556,299.5338,696.643365,0.013526556
5.639,0.01334877,297.5466,692.6656434,0.01334877
5.649,0.013526556,298.5402,694.6545042,0.013526556
5.659,0.013526556,297.5466,694.6545042,0.013526556
5.669,0.013526556,299.5338,696.643365,0.013526556
5.735,0.013526556,296.553,710.5653906,0.013526556
5.745,0.014593272,298.5402,710.5653906,0.014593272
5.754,0.014415486,297.5466,714.5431122,0.014415486
5.764,0.014415486,299.5338,712.5542514,0.014415486
5.774,0.014059914,297.5466,710.5653906,0.014059914
5.783,0.0142377,296.553,724.4874162,0.0142377
5.793,0.015304416,298.5402,726.476277,0.015304416
5.825,0.014771058,295.5594,726.476277,0.014771058
5.835,0.014948844,298.5402,728.4651378,0.014948844
5.844,0.014948844,299.5338,728.4651378,0.014948844
5.854,0.01512663,299.5338,724.4874162,0.01512663
5.864,0.014948844,301.521,724.4874162,0.014948844
5.873,0.01512663,298.5402,740.3983026,0.01512663
5.883,0.015837774,299.5338,744.3760242,0.015837774
5.915,0.015659988,295.5594,740.3983026,0.015659988
5.925,0.015304416,298.5402,744.3760242,0.015304416
5.934,0.015659988,300.5274,742.3871634,0.015659988
5.944,0.015482202,298.5402,742.3871634,0.015482202
5.954,0.015482202,299.5338,740.3983026,0.015482202
5.963,0.015482202,298.5402,756.309189,0.015482202
5.973,0.01601556,296.553,758.2980498,0.01601556
6.005,0.015659988,295.5594,758.2980498,0.015659988
6.015,0.015837774,299.5338,760.2869106,0.015837774
6.024,0.016193346,299.5338,758.2980498,0.016193346
6.033,0.015659988,297.5466,758.2980498,0.015659988
6.044,0.015659988,297.5466,758.2980498,0.015659988
6.053,0.015837774,299.5338,772.2200754,0.015837774
6.063,0.016726704,299.5338,774.2089362,0.016726704
6.095,0.016193346,296.553,770.2312146,0.016193346
6.105,0.016371132,299.5338,772.2200754,0.016371132
6.114,0.016371132,298.5402,772.2200754,0.016371132
6.124,0.016193346,299.5338,774.2089362,0.016193346
6.134,0.01601556,299.5338,772.2200754,0.01601556
6.143,0.01601556,299.5338,788.1309618,0.01601556
6.153,0.01690449,297.5466,788.1309618,0.01690449
6.185,0.016371132,297.5466,786.142101,0.016371132
6.195,0.016371132,299.5338,790.1198226,0.016371132
6.204,0.016371132,297.5466,788.1309618,0.016371132
6.214,0.016371132,301.521,788.1309618,0.016371132
6.224,0.015837774,297.5466,788.1309618,0.015837774
6.233,0.016193346,299.5338,802.0529874,0.016193346
6.243,0.016726704,297.5466,800.0641266,0.016726704
6.275,0.016193346,294.5658,802.0529874,0.016193346
6.285,0.016371132,300.5274,806.030709,0.016371132
6.294,0.016193346,298.5402,806.030709,0.016193346
6.304,0.016371132,297.5466,802.0529874,0.016371132
6.314,0.015837774,295.5594,800.0641266,0.015837774
6.323,0.016193346,297.5466,815.975013,0.016193346
6.333,0.016726704,299.5338,817.9638738,0.016726704
6.365,0.016193346,293.5722,815.975013,0.016193346
6.375,0.016371132,299.5338,819.9527346,0.016371132
6.384,0.016193346,298.5402,819.9527346,0.016193346
