Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.0272629999963101,-0.0005185379999999989,303.5082,11.89
0.0717274000053294,-0.0005185379999999989,304.5018,11.89
0.11701809999067336,-0.0006963239999999982,304.5018,11.89
0.16235329999472015,-0.0006963239999999982,304.5018,11.89
0.25220240000635386,-0.0005185379999999989,305.49539999999996,11.89
0.29806110000936314,-0.0006963239999999982,304.5018,11.89
0.3435122999944724,-0.0006963239999999982,303.5082,11.89
0.3875357999932021,-0.0005185379999999989,303.5082,11.89
0.43320860000676475,-0.0006963239999999982,303.5082,11.89
0.47772510000504553,-0.0005185379999999989,304.5018,11.89
0.5226754999894183,-0.0005185379999999989,303.5082,11.89
0.5675312000093982,-0.0006963239999999982,304.5018,11.89
0.6120183999883011,-0.0005185379999999989,304.5018,11.89
0.7029986999987159,-0.0006963239999999982,304.5018,11.89
0.7478089999931399,-0.0003407520000000136,304.5018,11.89
0.7923121000058018,-0.0006963239999999982,303.5082,11.89
0.83718349999981,-0.0005185379999999989,303.5082,11.89
0.8827478000021074,-0.0005185379999999989,304.5018,11.89
0.927286499994807,-0.0006963239999999982,303.5082,11.89
0.9725676999951247,-0.0005185379999999989,305.49539999999996,11.89
1.0173260000010487,-0.0005185379999999989,304.5018,11.89
1.062403899995843,-0.0005185379999999989,304.5018,11.89
1.1535073000122793,-0.0006963239999999982,303.5082,11.89
1.197454100009054,-0.0005185379999999989,304.5018,11.89
1.2423305000120308,-0.0005185379999999989,304.5018,11.89
1.287927800003672,-0.0003407520000000136,303.5082,11.89
1.332648000010522,-0.0008741100000000113,304.5018,11.89
1.3775332999939565,-0.0006963239999999982,303.5082,11.89
1.4230070000048727,-0.0003407520000000136,304.5018,11.89
1.4675340999965556,-0.0006963239999999982,304.5018,11.89
1.5131457000097726,-0.0006963239999999982,304.5018,11.89
1.601984300010372,-0.0005185379999999989,304.5018,11.89
1.6475552000047173,-0.0006963239999999982,304.5018,11.89
1.6928328000067268,-0.0005185379999999989,304.5018,16.85
1.737703099992359,-0.0005185379999999989,303.5082,15.858
1.7826271000085399,-0.0003407520000000136,305.49539999999996,22.802
1.8729738999973051,-0.0003407520000000136,303.5082,23.794
1.8751001000055112,-0.0003407520000000136,303.5082,30.738
1.917963799991412,-0.0005185379999999989,303.5082,38.674
1.9621830999967642,-0.0005185379999999989,304.5018,37.682
2.0536060000013094,-0.0005185379999999989,303.5082,45.618
2.097856899985345,-0.0005185379999999989,304.5018,45.618
2.142500199988717,-0.0005185379999999989,304.5018,53.554
2.232900500006508,-0.0003407520000000136,303.5082,52.562
2.277066599985119,-0.0006963239999999982,304.5018,60.498
2.2893883000069764,-0.0006963239999999982,304.5018,60.498
2.3231039000093006,-0.0006963239999999982,304.5018,60.498
2.367941400007112,-0.0005185379999999989,304.5018,69.426
2.45872190000955,-0.0005185379999999989,304.5018,76.37
2.502755099994829,-0.0003407520000000136,304.5018,76.37
2.548458600009326,-0.0006963239999999982,304.5018,83.31400000000001
2.59308510000119,-0.0005185379999999989,303.5082,83.31400000000001
2.63749990001088,-0.0003407520000000136,303.5082,90.258
2.6828248999954667,-0.0006963239999999982,304.5018,90.258
2.7279896000109147,-0.0003407520000000136,303.5082,99.18599999999999
2.7737720999866724,-0.0005185379999999989,304.5018,100.178
2.8179368999844883,-0.0006963239999999982,304.5018,106.13
2.9080494999943767,-0.0003407520000000136,303.5082,113.074
2.953069000010146,-0.0006963239999999982,304.5018,113.074
3.0436939999926835,-0.0005185379999999989,304.5018,122.002
3.0616521000047214,-0.0005185379999999989,303.5082,122.002
3.08787369998754,-0.0005185379999999989,303.5082,129.938
3.133919399988372,-0.0010518960000000105,304.5018,128.946
3.178041800012579,-0.0005185379999999989,304.5018,136.882
3.2236048000049777,-0.0005185379999999989,304.5018,136.882
3.2676152999920305,-0.0006963239999999982,304.5018,144.81799999999998
3.358805800002301,-0.0006963239999999982,303.5082,151.762
3.4035823000012897,-0.0005185379999999989,304.5018,152.75400000000002
3.447683100006543,-0.0005185379999999989,303.5082,159.69799999999998
3.4935993000108283,-0.0003407520000000136,304.5018,159.69799999999998
3.5376894999935757,-0.0003407520000000136,304.5018,166.642
3.5836051999940537,-0.0005185379999999989,304.5018,166.642
3.628197399986675,-0.0006963239999999982,303.5082,174.57799999999997
3.6732080999936443,-0.0003407520000000136,303.5082,173.586
3.7180938000092283,-0.0005185379999999989,304.5018,182.514
3.808825199987041,-0.0006963239999999982,303.5082,190.45
3.853338499990059,-0.0008741100000000113,304.5018,189.45800000000003
3.8978111000033095,-0.0005185379999999989,304.5018,197.394
3.9432411000016145,-0.0005185379999999989,305.49539999999996,197.394
3.987840399990091,-0.0006963239999999982,304.5018,204.33800000000002
4.033708900009515,-0.0008741100000000113,303.5082,204.33800000000002
4.0781800000113435,-0.0006963239999999982,304.5018,212.274
4.123048400011612,-0.0006963239999999982,304.5018,212.274
4.167795899993507,-0.0006963239999999982,304.5018,220.20999999999998
4.258800499985227,-0.0006963239999999982,304.5018,228.14600000000002
4.302780400001211,-0.0003407520000000136,303.5082,228.14600000000002
4.347738999989815,-0.0006963239999999982,303.5082,236.082
4.3929473999887705,-0.0005185379999999989,304.5018,236.082
4.437490299984347,-0.0008741100000000113,304.5018,243.026
4.483255200000713,-0.0005185379999999989,304.5018,243.026
4.527764600003138,-0.0006963239999999982,305.49539999999996,249.96999999999997
4.618614800012438,-0.0008741100000000113,304.5018,250.962
4.633097699988866,-0.0006963239999999982,304.5018,257.906
4.7082972000062,-0.0006963239999999982,304.5018,265.842
4.84336520000943,-0.0005185379999999989,304.5018,265.842
4.887914799997816,-0.0005185379999999989,304.5018,272.786
4.900665799999842,-0.0005185379999999989,304.5018,272.786
4.932128299988108,-0.0005185379999999989,304.5018,272.786
4.942580400005681,-0.0008741100000000113,302.5146,272.786
4.977338500000769,-0.0005185379999999989,305.49539999999996,281.714
5.023171600012574,-0.0006963239999999982,303.5082,280.722
5.06808369999635,-0.0005185379999999989,304.5018,288.65799999999996
5.158595599990804,-0.0005185379999999989,303.5082,296.594
5.248480999987805,-0.0003407520000000136,304.5018,296.594
5.264136499987217,-0.0005185379999999989,303.5082,303.538
5.292818299989449,-0.0005185379999999989,304.5018,303.538
5.337925800005905,-0.0003407520000000136,304.5018,310.48199999999997
5.383494799985783,-0.0003407520000000136,304.5018,310.48199999999997
5.427734099997906,-0.0003407520000000136,304.5018,319.40999999999997
5.473205699992832,-0.0003407520000000136,303.5082,319.40999999999997
5.518307199992705,-0.00016296600000001438,304.5018,326.354
5.60873239999637,-0.0003407520000000136,304.5018,333.298
5.652851899998495,-0.0006963239999999982,304.5018,333.298
5.697472100000596,-0.0005185379999999989,304.5018,341.234
5.743303399998695,-0.0003407520000000136,303.5082,341.234
5.788066000008257,-0.00016296600000001438,304.5018,349.16999999999996
5.834002799994778,-0.0003407520000000136,304.5018,349.16999999999996
5.877787400007946,1.4819999999998723e-05,304.5018,357.106
5.922816600010265,1.4819999999998723e-05,302.5146,357.106
5.9676706999889575,-0.00016296600000001438,304.5018,365.042
6.05878729998949,0.00019260599999999795,304.5018,371.986
6.19419690000359,0.00019260599999999795,303.5082,373.96999999999997
6.237984100007452,0.00037039200000001105,304.5018,378.93
6.250347099994542,0.00019260599999999795,303.5082,380.914
6.251481199986301,0.00019260599999999795,304.5018,379.92199999999997
6.283070800011046,0.00037039200000001105,304.5018,378.93
6.327938400005223,1.4819999999998723e-05,303.5082,386.866
6.372859199997038,0.00037039200000001105,304.5018,386.866
6.418348999985028,0.0005481779999999825,304.5018,393.81
6.508848700003,0.0007259639999999956,304.5018,403.72999999999996
6.55284719998599,0.0005481779999999825,304.5018,402.738
6.598367600003257,0.0007259639999999956,303.5082,409.68199999999996
6.64284939999925,0.0005481779999999825,304.5018,410.674
6.687853499985067,0.0009037499999999948,304.5018,417.618
6.734277200012002,0.0009037499999999948,304.5018,417.618
6.778070000000298,0.001081535999999994,305.49539999999996,425.554
6.823363800009247,0.0014371079999999925,304.5018,432.498
6.867831899988232,0.0014371079999999925,304.5018,432.498
6.958775100007188,0.0016148939999999917,303.5082,441.426
7.003087799996138,0.001792679999999991,304.5018,440.43399999999997
7.047833799995715,0.0016148939999999917,304.5018,447.378
7.0932372999959625,0.001792679999999991,303.5082,447.378
7.1378269999986514,0.0021482519999999894,305.49539999999996,456.306
7.183585799997672,0.001970466000000004,304.5018,456.306
7.229218599997694,0.002681610000000001,304.5018,463.25
7.318405800004257,0.002681610000000001,304.5018,470.19399999999996
7.362442599987844,0.002681610000000001,303.5082,472.178
7.363805400003912,0.0028593959999999863,305.49539999999996,472.178
7.453456599992933,0.0032149679999999986,304.5018,478.13
7.497544499987271,0.0032149679999999986,304.5018,478.13
7.542645100009395,0.003392753999999998,304.5018,485.07399999999996
7.5888136999856215,0.004103897999999995,304.5018,485.07399999999996
7.633202199998777,0.004281683999999994,303.5082,493.01
7.6786039999860805,0.004103897999999995,304.5018,494.002
7.723204000008991,0.004281683999999994,304.5018,500.94599999999997
7.814026600011857,0.004815041999999992,304.5018,508.882
7.834265499986941,0.004992828000000005,304.5018,508.882
7.903699799993774,0.004992828000000005,304.5018,508.882
7.947803399991244,0.004992828000000005,302.5146,507.89
7.9929834000067785,0.005348400000000003,303.5082,516.818
8.038538900000276,0.0055261859999999885,304.5018,515.826
8.083328400010942,0.005881757999999987,304.5018,523.7620000000001
8.127789099991787,0.006592901999999998,304.5018,523.7620000000001
8.173302999988664,0.006592901999999998,304.5018,531.698
8.218020900007105,0.007304045999999995,304.5018,539.634
8.262704699998721,0.007481831999999994,303.5082,540.626
8.353570999985095,0.008015189999999991,304.5018,546.578
8.3985546999902,0.008015189999999991,305.49539999999996,546.578
8.442890000005718,0.00854854799999999,303.5082,554.514
8.488952399988193,0.008904119999999988,302.5146,552.53
8.533099199994467,0.009437478,304.5018,562.4499999999999
8.578452299989294,0.009615263999999998,303.5082,562.4499999999999
8.62368200000492,0.009970835999999997,304.5018,569.394
8.66766569999163,0.011037551999999992,304.5018,577.3299999999999
8.712672399997246,0.011215337999999991,304.5018,578.322
8.8035120999848,0.011748696000000003,305.49539999999996,585.266
8.847992900002282,0.012104268000000001,303.5082,585.266
8.892697500006761,0.012815411999999984,303.5082,592.21
8.938377499987837,0.012993197999999997,303.5082,592.21
8.983147499995539,0.013348769999999996,304.5018,600.146
9.028358200012008,0.013882127999999994,304.5018,600.146
9.07244059999357,0.01459327199999999,304.5018,607.09
9.118328899989137,0.014771058000000004,304.5018,606.098
9.208437299996149,0.015304416000000001,303.5082,613.042
9.25350379999145,0.015837773999999985,304.5018,615.026
9.297768799995538,0.016548917999999996,304.5018,621.97
9.342885399993975,0.016726703999999995,304.5018,623.954
9.387849799997639,0.01761563399999999,304.5018,629.906
9.433092099992791,0.01761563399999999,303.5082,628.914
9.478004700009478,0.01868235,303.5082,637.842
9.523007399984635,0.019749065999999996,303.5082,645.778
9.568590000009863,0.019926851999999995,303.5082,645.778
9.61322579998523,0.019926851999999995,304.5018,645.778
9.703714500006754,0.02081578199999999,304.5018,652.722
9.751935699983733,0.02117135399999999,304.5018,653.7139999999999
9.79209030000493,0.021882497999999986,304.5018,660.658
9.837926400010474,0.022238069999999985,304.5018,661.65
9.883088700007647,0.022060284,304.5018,659.6659999999999
9.927769800007809,0.023126999999999995,303.5082,668.5939999999999
9.972567699995125,0.02419371599999999,304.5018,675.538
10.017726999998558,0.02454928799999999,305.49539999999996,675.538
10.108758199989097,0.025260431999999985,304.5018,682.482
10.152678399987053,0.025971575999999996,305.49539999999996,682.482
10.198142799985362,0.026504933999999994,304.5018,690.418
10.242941700009396,0.02703829199999999,304.5018,691.41
10.28786479998962,0.028105008,304.5018,697.362
10.333125400007702,0.028105008,304.5018,699.346
10.377726600010647,0.029171723999999996,303.5082,706.29
10.468753399996785,0.03023843999999999,304.5018,711.25
10.474076099984813,0.03094958399999999,304.5018,714.226
10.558522600011202,0.031660728,304.5018,720.178
10.60272840000107,0.0320163,304.5018,721.17
10.647921199997654,0.032905229999999994,303.5082,727.122
10.692964799993206,0.03361637399999999,304.5018,729.106
10.737969699985115,0.034149732,304.5018,736.05
10.783156999998027,0.034505304,304.5018,737.042
10.827664499985985,0.035394234,303.5082,743.986
10.872908699995605,0.03663873599999999,304.5018,749.938
10.918160400004126,0.037172094,302.5146,751.922
11.008739799988689,0.038061024,304.5018,758.866
11.052913499996066,0.038238809999999984,304.5018,758.866
11.097716499993112,0.039127739999999994,304.5018,765.81
11.142943099985132,0.039838884000000005,304.5018,766.802
