Time,VG (mV),IDS (mA),VDS (mV)
0.0,748.3919999999999,0.0011,309.0
0.07775888235672661,757.992,0.0011,308.0
0.15551776471345322,767.568,0.0011,310.0
0.2332766470701798,777.168,0.0012,309.0
0.31103552942690643,786.7679999999999,0.0009,308.0
0.38879441178363305,796.3679999999999,0.0012,309.0
0.4665532941403596,805.968,0.0011,309.0
0.5443121764970863,815.544,0.0012,309.0
0.6220710588538129,825.144,0.0013,309.0
0.6998299412105394,834.744,0.0012,308.0
0.7775888235672661,844.3439999999999,0.0011,308.0
0.8553477059239927,853.92,0.0013,309.0
0.9331065882807192,863.52,0.0013,309.0
1.0108654706374458,873.12,0.0013,308.0
1.0886243529941726,882.72,0.0015,310.0
1.1663832353508992,892.32,0.0013,308.0
1.2441421177076257,901.8960000000001,0.0016,308.0
1.3219010000643523,911.496,0.0016,309.0
1.3996598824210789,921.096,0.0017,308.0
1.4774187647778056,930.696,0.0016,307.0
1.5551776471345322,940.2719999999999,0.0018,309.0
1.6329365294912588,949.8719999999998,0.0018,308.0
1.7106954118479853,959.4719999999999,0.0018,308.0
1.788454294204712,969.0719999999999,0.0018,310.0
