Time,VG (mV),IDS (mA),VDS (mV)
0.0,67.96,0.0016,313.0
0.0735169840174795,71.96,0.0015,338.0
0.147033968034959,75.96,0.0018,320.0
0.2205509520524385,79.96,0.0016,314.0
0.294067936069918,83.95,0.0016,339.0
0.3675849200873975,87.95,0.0017,316.0
0.441101904104877,91.95,0.0018,317.0
0.5146188881223565,95.95,0.0016,339.0
0.588135872139836,99.95,0.0015,316.0
0.6616528561573155,103.94,0.0017,319.0
0.735169840174795,107.94,0.0016,338.0
0.8086868241922744,111.94,0.0017,314.0
0.882203808209754,115.94,0.0016,319.0
0.9557207922272335,119.93,0.0017,337.0
1.029237776244713,123.93,0.0016,312.0
1.1027547602621925,127.93,0.0015,320.0
1.176271744279672,131.93,0.0016,336.0
1.2497887282971514,135.93,0.0016,311.0
1.323305712314631,139.92,0.0017,320.0
1.3968226963321104,143.92,0.0016,333.0
1.47033968034959,147.92,0.0014,310.0
1.5438566643670695,151.92,0.0015,319.0
1.617373648384549,155.91,0.0016,331.0
1.6908906324020285,159.91,0.0015,307.0
1.764407616419508,163.91,0.0016,317.0
1.8379246004369874,167.91,0.0014,327.0
1.911441584454467,171.91,0.0017,306.0
1.9849585684719464,175.9,0.0015,315.0
2.058475552489426,179.9,0.0016,320.0
2.1319925365069055,183.9,0.0016,305.0
2.205509520524385,187.9,0.0016,312.0
2.2790265045418643,191.89,0.0015,314.0
2.352543488559344,195.89,0.0015,303.0
2.4260604725768236,199.89,0.0016,306.0
2.4995774565943027,203.89,0.0015,306.0
2.5730944406117824,207.89,0.0016,304.0
2.646611424629262,211.88,0.0016,303.0
2.720128408646741,215.88,0.0016,303.0
2.793645392664221,219.88,0.0015,302.0
2.8671623766817005,223.88,0.0017,301.0
2.94067936069918,227.87,0.0014,303.0
3.0141963447166593,231.87,0.0016,301.0
3.087713328734139,235.87,0.0015,302.0
3.1612303127516186,239.87,0.0017,304.0
3.234747296769098,243.87,0.0015,302.0
3.3082642807865774,247.86,0.0016,303.0
3.381781264804057,251.86,0.0015,303.0
3.4552982488215362,255.86,0.0018,303.0
3.528815232839016,259.86,0.0015,301.0
3.6023322168564955,263.85,0.0017,304.0
3.6758492008739747,267.85,0.0016,303.0
3.7493661848914543,271.85,0.0016,302.0
3.822883168908934,275.85,0.0017,304.0
3.896400152926413,279.85,0.0015,303.0
3.969917136943893,283.84,0.0014,303.0
4.043434120961372,287.84,0.0013,303.0
4.116951104978852,291.84,0.0017,302.0
4.190468088996331,295.84,0.0016,302.0
4.263985073013811,299.84,0.0017,302.0
4.3375020570312905,303.83,0.0016,301.0
4.41101904104877,307.83,0.0016,302.0
4.484536025066249,311.83,0.0017,303.0
4.558053009083729,315.83,0.0016,303.0
4.631569993101208,319.82,0.0015,302.0
4.705086977118688,323.82,0.0018,302.0
4.7786039611361675,327.82,0.0019,302.0
4.852120945153647,331.82,0.0017,302.0
4.925637929171127,335.82,0.0018,303.0
4.9991549131886055,339.81,0.0019,303.0
5.072671897206085,343.81,0.0018,302.0
5.146188881223565,347.81,0.0019,304.0
5.219705865241044,351.81,0.0019,301.0
5.293222849258524,355.8,0.0019,303.0
5.366739833276004,359.8,0.0018,304.0
5.440256817293482,363.8,0.0018,302.0
5.513773801310962,367.8,0.0021,303.0
5.587290785328442,371.8,0.002,304.0
5.660807769345921,375.79,0.0022,301.0
5.734324753363401,379.79,0.0024,302.0
5.807841737380881,383.79,0.0023,304.0
5.88135872139836,387.79,0.0024,301.0
5.954875705415839,391.78,0.0024,304.0
6.028392689433319,395.78,0.0024,305.0
6.101909673450798,399.78,0.0026,301.0
6.175426657468278,403.78,0.0027,303.0
6.2489436414857575,407.78,0.0027,303.0
6.322460625503237,411.77,0.0028,302.0
6.395977609520716,415.77,0.0029,303.0
6.469494593538196,419.77,0.0029,304.0
6.543011577555675,423.77,0.003,302.0
6.616528561573155,427.76,0.0031,303.0
6.6900455455906345,431.76,0.0031,302.0
6.763562529608114,435.76,0.0033,303.0
6.837079513625593,439.76,0.0033,302.0
6.9105964976430725,443.76,0.0036,302.0
6.984113481660552,447.75,0.0036,302.0
7.057630465678032,451.75,0.0037,303.0
7.131147449695511,455.75,0.0038,303.0
7.204664433712991,459.75,0.0039,303.0
7.278181417730471,463.75,0.004,302.0
7.351698401747949,467.74,0.004,303.0
7.425215385765429,471.74,0.0043,302.0
7.498732369782909,475.74,0.0045,302.0
7.572249353800388,479.74,0.0046,303.0
7.645766337817868,483.73,0.0047,303.0
7.719283321835348,487.73,0.0049,303.0
