Time,VG (mV),IDS (mA),VDS (mV)
0.0,0.0,0.0031,28.0
0.05583629303408744,9.99,0.0031,108.0
0.11167258606817489,19.99,0.0027,147.0
0.16750887910226234,29.98,0.0038,45.0
0.22334517213634977,39.98,0.002,165.0
0.27918146517043724,49.97,0.0031,59.0
0.3350177582045247,59.97,0.0038,175.0
0.3908540512386121,69.96,0.0034,45.0
0.44669034427269955,79.96,0.0034,175.0
0.502526637306787,89.95,0.002,87.0
0.5583629303408745,99.95,0.0027,186.0
0.6141992233749619,109.94,0.0031,112.0
0.6700355164090493,119.93,0.0017,214.0
0.7258718094431368,129.93,0.0024,140.0
0.7817081024772242,139.92,0.0009,210.0
0.8375443955113117,149.92,0.0013,151.0
0.8933806885453991,159.91,0.0017,217.0
0.9492169815794865,169.91,0.0009,175.0
1.005053274613574,179.9,0.0024,221.0
1.0608895676476615,189.9,0.0027,189.0
1.116725860681749,199.89,0.0024,242.0
1.1725621537158364,209.88,0.0024,207.0
1.2283984467499238,219.88,0.0027,253.0
1.2842347397840113,229.87,0.002,228.0
1.3400710328180987,239.87,0.0009,246.0
1.3959073258521861,249.86,0.0031,246.0
1.4517436188862736,259.86,0.002,253.0
1.507579911920361,269.85,0.0006,270.0
1.5634162049544484,279.85,0.0027,274.0
1.6192524979885359,289.84,0.0002,281.0
1.6750887910226233,299.84,0.0034,288.0
1.7309250840567107,309.83,0.0013,302.0
1.7867613770907982,319.82,0.0031,316.0
1.8425976701248856,329.82,0.0009,319.0
1.898433963158973,339.81,0.0024,337.0
1.9542702561930605,349.81,0.0031,344.0
2.010106549227148,359.8,0.0024,355.0
2.0659428422612356,369.8,0.0024,355.0
2.121779135295323,379.79,0.0002,369.0
2.1776154283294105,389.79,0.0002,372.0
2.233451721363498,399.78,0.0002,397.0
2.2892880143975853,409.77,0.0034,400.0
2.3451243074316728,419.77,0.002,400.0
2.40096060046576,429.76,0.0041,421.0
2.4567968934998476,439.76,0.002,428.0
2.512633186533935,449.75,0.002,435.0
2.5684694795680225,459.75,0.0009,450.0
