Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
53.8203307,0.0017,302.5146,1065.394,0.0017
53.8648475,0.0009,302.5146,1072.338,0.0009
53.9558821,0.0003,302.5146,1080.274,0.0003
53.9995459,0,302.5146,1079.282,0
54.0454416,-0.0004,301.521,1079.282,-0.0004
54.0902291,-0.0012,302.5146,1087.218,-0.0012
54.1353214,-0.0012,302.5146,1089.202,-0.0012
54.1800298,-0.002,302.5146,1096.146,-0.002
54.2247057,-0.0022,301.521,1095.154,-0.0022
54.2701877,-0.0028,301.521,1104.082,-0.0028
54.3155821,-0.0033,303.5082,1112.018,-0.0033
54.3598855,-0.0033,302.5146,1111.026,-0.0033
54.450833,-0.0039,302.5146,1119.954,-0.0039
54.4950539,-0.0039,302.5146,1118.962,-0.0039
54.539954,-0.0045,302.5146,1126.898,-0.0045
54.5852757,-0.0046,302.5146,1125.906,-0.0046
54.629287,-0.0052,302.5146,1135.826,-0.0052
54.6754994,-0.0051,302.5146,1134.834,-0.0051
54.7195595,-0.0055,303.5082,1142.77,-0.0055
54.7662842,-0.0059,302.5146,1149.714,-0.0059
54.810428,-0.0058,301.521,1149.714,-0.0058
54.9006196,-0.0063,302.5146,1156.658,-0.0063
54.9451248,-0.0062,302.5146,1157.65,-0.0062
54.9899813,-0.0065,302.5146,1164.594,-0.0065
55.0357316,-0.0065,302.5146,1166.578,-0.0065
55.0799218,-0.0069,302.5146,1172.53,-0.0069
55.1257641,-0.0067,302.5146,1172.53,-0.0067
55.169846,-0.0072,301.521,1179.474,-0.0072
55.2161909,-0.0075,301.521,1188.402,-0.0075
55.2600956,-0.0072,302.5146,1188.402,-0.0072
55.3511447,-0.008,302.5146,1196.338,-0.008
55.394872,-0.0073,302.5146,1197.33,-0.0073
55.4400959,-0.0079,302.5146,1202.29,-0.0079
55.4854313,-0.0083,301.521,1203.282,-0.0083
55.5296727,-0.0082,301.521,1211.218,-0.0082
55.5751319,-0.0088,301.521,1211.218,-0.0088
55.6190564,-0.0088,306.489,1220.146,-0.0088
55.6650634,-0.009,307.4826,1221.138,-0.009
55.7555981,-0.0092,318.4122,1227.09,-0.0092
55.8000001,-0.0091,317.4186,1227.09,-0.0091
55.8445281,-0.0093,326.361,1234.034,-0.0093
55.8908377,-0.0093,326.361,1236.018,-0.0093
55.9352549,-0.0093,336.297,1243.954,-0.0093
55.9798053,-0.0093,337.2906,1243.954,-0.0093
56.0249946,-0.0095,347.2266,1247.922,-0.0095
56.069923,-0.0095,348.2202,1249.906,-0.0095
56.1148978,-0.0096,357.1626,1258.834,-0.0096
56.2057203,-0.0095,366.105,1263.794,-0.0095
56.2497325,-0.0096,367.0986,1266.77,-0.0096
56.2954241,-0.0096,375.0474,1274.706,-0.0096
56.3399474,-0.0096,377.0346,1274.706,-0.0096
56.3887537,-0.0096,384.9834,1281.65,-0.0096
56.4756649,-0.0097,386.9706,1280.658,-0.0097
56.5200715,-0.0098,393.9258,1287.602,-0.0098
56.5255918,-0.0097,394.9194,1288.594,-0.0097
56.5662334,-0.0097,403.8618,1298.514,-0.0097
56.61009,-0.0098,405.849,1298.514,-0.0098
56.700598,-0.0098,413.7978,1306.45,-0.0098
56.7459991,-0.0099,416.7786,1305.458,-0.0099
56.7899256,-0.0099,422.7402,1312.402,-0.0099
56.8346952,-0.0098,424.7274,1314.386,-0.0098
56.8801211,-0.0099,431.6826,1319.346,-0.0099
56.9251449,-0.0098,432.6762,1319.346,-0.0098
56.9693453,-0.0099,441.6186,1328.274,-0.0099
57.0148857,-0.0099,448.5738,1337.202,-0.0099
57.0601007,-0.0098,448.5738,1334.226,-0.0098
57.1512546,-0.0099,451.5546,1336.21,-0.0099
57.1945765,-0.0099,457.5162,1343.154,-0.0099
57.2397562,-0.0099,459.5034,1344.146,-0.0099
57.2850005,-0.01,466.4586,1352.082,-0.01
57.3299638,-0.0099,467.4522,1352.082,-0.0099
57.3744502,-0.01,474.4074,1358.034,-0.01
57.4208973,-0.0101,476.3946,1361.01,-0.0101
57.4647441,-0.0101,483.3498,1366.962,-0.0101
57.5556575,-0.0101,492.2922,1376.882,-0.0101
57.5998795,-0.0101,489.3114,1374.898,-0.0101
57.6455919,-0.01,492.2922,1375.89,-0.01
57.6898272,-0.0101,497.2602,1383.826,-0.0101
57.7352833,-0.01,499.2474,1383.826,-0.01
57.7801885,-0.0101,498.2538,1382.834,-0.0101
57.825583,-0.0101,499.2474,1384.818,-0.0101
57.8699295,-0.0101,493.2858,1375.89,-0.0101
57.9155961,-0.0101,486.3306,1367.954,-0.0101
57.9600088,-0.0101,485.337,1367.954,-0.0101
58.0504803,-0.0102,479.3754,1362.002,-0.0102
58.0944269,-0.0101,477.3882,1359.026,-0.0101
58.1396491,-0.0102,473.4138,1354.066,-0.0102
58.185625,-0.0102,471.4266,1353.074,-0.0102
58.2297154,-0.0102,465.465,1343.154,-0.0102
58.2759566,-0.0101,465.465,1345.138,-0.0101
58.3196831,-0.0102,458.5098,1338.194,-0.0102
58.3649018,-0.0102,450.561,1328.274,-0.0102
58.4094042,-0.0101,453.5418,1327.282,-0.0101
58.5006726,-0.0102,443.6058,1320.338,-0.0102
58.5460697,-0.0101,446.5866,1321.33,-0.0101
58.5892855,-0.0102,436.6506,1312.402,-0.0102
58.6354035,-0.0101,440.625,1314.386,-0.0101
58.6798805,-0.0101,438.6378,1312.402,-0.0101
58.7243089,-0.0102,432.6762,1305.458,-0.0102
58.770532,-0.0103,432.6762,1306.45,-0.0103
58.8149419,-0.0102,425.721,1297.522,-0.0102
58.9062372,-0.0103,417.7722,1290.578,-0.0103
58.9496036,-0.0101,421.7466,1288.594,-0.0101
58.9947125,-0.0101,418.7658,1289.586,-0.0101
59.0402833,-0.0103,421.7466,1289.586,-0.0103
59.0846665,-0.0104,414.7914,1281.65,-0.0104
59.1299733,-0.0103,414.7914,1282.642,-0.0103
59.1746419,-0.0102,413.7978,1280.658,-0.0102
59.2198673,-0.0103,407.8362,1271.73,-0.0103
59.2651687,-0.0102,399.8874,1267.762,-0.0102
59.3098156,-0.0102,402.8682,1265.778,-0.0102
59.4014055,-0.0103,402.8682,1267.762,-0.0103
59.4450672,-0.0103,395.913,1257.842,-0.0103
59.4908821,-0.0103,395.913,1257.842,-0.0103
59.5353861,-0.0102,389.9514,1248.914,-0.0102
59.5801806,-0.0104,389.9514,1250.898,-0.0104
59.6254815,-0.0103,382.9962,1240.978,-0.0103
59.6699609,-0.0104,383.9898,1243.954,-0.0104
59.7146308,-0.0103,378.0282,1233.042,-0.0103
59.8049733,-0.0103,369.0858,1228.082,-0.0103
59.8499865,-0.0104,373.0602,1227.09,-0.0104
59.8957969,-0.0103,371.073,1227.09,-0.0103
59.9396777,-0.0103,365.1114,1219.154,-0.0103
59.985852,-0.0103,365.1114,1219.154,-0.0103
60.0296309,-0.0103,358.1562,1211.218,-0.0103
60.0757084,-0.0104,360.1434,1211.218,-0.0104
60.120135,-0.0104,353.1882,1204.274,-0.0104
60.1650772,-0.0104,345.2394,1195.346,-0.0104
60.2096185,-0.0102,347.2266,1195.346,-0.0102
60.300853,-0.0103,340.2714,1188.402,-0.0103
60.3452634,-0.0103,340.2714,1187.41,-0.0103
60.3895792,-0.0103,333.3162,1180.466,-0.0103
60.4347749,-0.0103,335.3034,1180.466,-0.0103
60.4798166,-0.0104,326.361,1173.522,-0.0104
60.525386,-0.0104,327.3546,1172.53,-0.0104
60.5701017,-0.0103,319.4058,1163.602,-0.0103
60.6157155,-0.0103,314.4378,1156.658,-0.0103
60.6598758,-0.0103,313.4442,1157.65,-0.0103
60.7508259,-0.0103,308.4762,1149.714,-0.0103
60.7945021,-0.0103,307.4826,1148.722,-0.0103
60.839717,-0.0105,302.5146,1140.786,-0.0105
60.8845119,-0.0103,302.5146,1141.778,-0.0103
60.9300494,-0.0104,301.521,1133.842,-0.0104
60.9760581,-0.0103,303.5082,1133.842,-0.0103
61.019708,-0.0105,302.5146,1124.914,-0.0105
61.0660906,-0.0106,301.521,1118.962,-0.0106
61.1099168,-0.0081,302.5146,1118.962,-0.0081
61.2007784,-0.0079,302.5146,1113.01,-0.0079
61.2447354,-0.008,302.5146,1110.034,-0.008
61.2893658,-0.0078,302.5146,1104.082,-0.0078
61.3352292,-0.0079,302.5146,1103.09,-0.0079
61.3795636,-0.0079,302.5146,1095.154,-0.0079
61.4704299,-0.0079,303.5082,1095.154,-0.0079
61.5147214,-0.0077,302.5146,1086.226,-0.0077
61.5281329,-0.0079,302.5146,1088.21,-0.0079
61.6053477,-0.0076,301.521,1078.29,-0.0076
61.6961445,-0.0078,301.521,1079.282,-0.0078
61.715597,-0.0076,302.5146,1071.346,-0.0076
61.7395707,-0.0078,302.5146,1070.354,-0.0078
61.7850552,-0.0078,302.5146,1072.338,-0.0078
61.8294815,-0.0075,302.5146,1063.41,-0.0075
61.8748411,-0.0077,302.5146,1064.402,-0.0077
61.9198142,-0.0076,302.5146,1055.474,-0.0076
61.9650852,-0.0076,301.521,1049.522,-0.0076
62.009524,-0.0078,302.5146,1046.546,-0.0078
62.1012123,-0.0077,302.5146,1040.594,-0.0077
62.1453223,-0.0075,302.5146,1042.578,-0.0075
62.1900135,-0.0076,303.5082,1032.658,-0.0076
62.2357263,-0.0077,301.521,1031.666,-0.0077
62.2790673,-0.0075,302.5146,1025.714,-0.0075
62.3247369,-0.0076,302.5146,1026.706,-0.0076
62.3700027,-0.0076,301.521,1026.706,-0.0076
62.4149133,-0.0075,301.521,1018.77,-0.0075
62.504769,-0.0076,301.521,1009.842,-0.0076
62.5500718,-0.0075,303.5082,1009.842,-0.0075
62.59483,-0.0073,302.5146,1000.914,-0.0073
62.6398848,-0.0074,301.521,1002.898,-0.0074
62.6848901,-0.0074,302.5146,993.97,-0.0074
62.7306252,-0.0076,302.5146,992.978,-0.0076
62.7746667,-0.0074,302.5146,987.026,-0.0074
62.8199726,-0.0075,301.521,985.042,-0.0075
62.8648913,-0.0074,303.5082,980.082,-0.0074
62.9555251,-0.0072,302.5146,972.146,-0.0072
62.9999097,-0.0074,302.5146,972.146,-0.0074
63.0443955,-0.0073,303.5082,962.226,-0.0073
63.0894715,-0.0073,302.5146,964.21,-0.0073
63.134968,-0.0075,302.5146,963.218,-0.0075
63.1798506,-0.0074,301.521,956.274,-0.0074
63.2260472,-0.0074,302.5146,954.29,-0.0074
63.2698087,-0.0074,302.5146,947.346,-0.0074
63.3154016,-0.0072,302.5146,941.394,-0.0072
63.3600963,-0.0074,302.5146,939.41,-0.0074
63.4507155,-0.0074,302.5146,933.458,-0.0074
63.494938,-0.0073,302.5146,935.442,-0.0073
63.5402518,-0.0071,301.521,924.53,-0.0071
63.5853497,-0.0073,302.5146,926.514,-0.0073
63.6299374,-0.0072,301.521,917.586,-0.0072
63.6749269,-0.0074,302.5146,916.594,-0.0074
63.7200246,-0.0071,301.521,910.642,-0.0071
63.7661332,-0.0073,302.5146,902.706,-0.0073
63.809012,-0.0072,302.5146,902.706,-0.0072
63.9014752,-0.0074,302.5146,903.698,-0.0074
63.9484722,-0.0072,301.521,894.77,-0.0072
64.0353189,-0.0072,303.5082,895.762,-0.0072
64.0801936,-0.0073,302.5146,888.818,-0.0073
64.0820682,-0.0072,302.5146,888.818,-0.0072
64.1252537,-0.0072,302.5146,887.826,-0.0072
64.1696561,-0.0071,301.521,879.89,-0.0071
64.2153931,-0.0071,302.5146,873.938,-0.0071
64.259537,-0.0071,302.5146,873.938,-0.0071
64.3505947,-0.007,302.5146,866.002,-0.007
64.3956101,-0.0071,302.5146,865.01,-0.0071
64.4394653,-0.0071,302.5146,860.05,-0.0071
64.4849149,-0.0072,301.521,859.058,-0.0072
64.5295747,-0.007,302.5146,850.13,-0.007
64.5755082,-0.0071,301.521,850.13,-0.0071
64.6196115,-0.0071,301.521,842.194,-0.0071
64.6653782,-0.007,302.5146,836.242,-0.007
64.7100469,-0.007,301.521,835.25,-0.007
64.800636,-0.0069,301.521,826.322,-0.0069
64.845487,-0.0071,302.5146,826.322,-0.0071
64.8899879,-0.007,302.5146,820.37,-0.007
64.9351655,-0.0071,303.5082,821.362,-0.0071
64.979933,-0.0071,302.5146,813.426,-0.0071
65.0248576,-0.007,302.5146,812.434,-0.007
65.0703564,-0.007,301.521,805.49,-0.007
65.161822,-0.0069,302.5146,798.546,-0.0069
65.1670452,-0.0069,302.5146,797.554,-0.0069
65.2516534,-0.0069,302.5146,796.562,-0.0069
65.2943151,-0.0068,303.5082,790.61,-0.0068
65.3399703,-0.0069,302.5146,788.626,-0.0069
65.3846967,-0.0068,302.5146,779.698,-0.0068
65.4305171,-0.0069,302.5146,781.682,-0.0069
65.4750651,-0.0067,302.5146,773.746,-0.0067
65.519714,-0.0069,302.5146,773.746,-0.0069
65.5642486,-0.0067,302.5146,767.794,-0.0067
65.6556203,-0.0067,302.5146,760.85,-0.0067
65.6996026,-0.0066,303.5082,759.858,-0.0066
65.7450746,-0.0065,301.521,750.93,-0.0065
65.7906039,-0.0067,303.5082,750.93,-0.0067
65.8346145,-0.0064,302.5146,742.994,-0.0064
65.8801513,-0.0066,302.5146,743.986,-0.0066
65.9246883,-0.0063,301.521,735.058,-0.0063
65.9704038,-0.0065,302.5146,736.05,-0.0065
66.0145785,-0.0062,302.5146,729.106,-0.0062
66.105731,-0.0061,303.5082,720.178,-0.0061
66.1501223,-0.0063,301.521,720.178,-0.0063
66.1950704,-0.0061,302.5146,713.234,-0.0061
66.2408582,-0.0062,302.5146,712.242,-0.0062
66.2846152,-0.006,302.5146,706.29,-0.006
66.3299042,-0.006,302.5146,705.298,-0.006
66.3750578,-0.0061,303.5082,706.29,-0.0061
66.420293,-0.0056,302.5146,698.354,-0.0056
66.4693479,-0.0056,302.5146,690.418,-0.0056
66.5095791,-0.0056,301.521,689.426,-0.0056
66.6012212,-0.0055,302.5146,690.418,-0.0055
66.6450108,-0.0052,301.521,683.474,-0.0052
66.6904692,-0.0052,302.5146,682.482,-0.0052
66.7350612,-0.005,301.521,674.546,-0.005
66.7806902,-0.0049,302.5146,675.538,-0.0049
66.8247266,-0.0045,302.5146,667.602,-0.0045
66.8700233,-0.0045,301.521,666.61,-0.0045
66.9148552,-0.0041,301.521,659.666,-0.0041
66.9596811,-0.0041,302.5146,659.666,-0.0041
67.0503321,-0.0035,301.521,653.714,-0.0035
67.0948997,-0.0035,302.5146,652.722,-0.0035
67.1396735,-0.0029,303.5082,645.778,-0.0029
67.185262,-0.0028,303.5082,645.778,-0.0028
67.2299047,-0.0022,302.5146,636.85,-0.0022
67.2748558,-0.0019,302.5146,636.85,-0.0019
67.3201905,-0.0013,302.5146,629.906,-0.0013
67.3649595,-0.0008,302.5146,621.97,-0.0008
67.4098225,-0.0005,303.5082,622.962,-0.0005
67.4998023,0.0002,302.5146,614.034,0.0002
67.5444127,0.0009,302.5146,613.042,0.0009
67.5901139,0.0015,303.5082,614.034,0.0015
67.6350323,0.0024,302.5146,607.09,0.0024
67.6805047,0.0029,302.5146,606.098,0.0029
67.7250452,0.0038,302.5146,599.154,0.0038
67.7702384,0.0043,302.5146,593.202,0.0043
67.8149076,0.0049,302.5146,591.218,0.0049
67.9052438,0.0057,302.5146,585.266,0.0057
67.9497905,0.0063,302.5146,584.274,0.0063
67.9947887,0.0071,301.521,576.338,0.0071
68.0397337,0.0078,303.5082,578.322,0.0078
68.0848562,0.0085,302.5146,570.386,0.0085
68.1309735,0.009,302.5146,569.394,0.009
68.1751939,0.0098,303.5082,561.458,0.0098
68.2210714,0.0101,302.5146,553.522,0.0101
68.2645714,0.0105,303.5082,554.514,0.0105
68.3099048,0.0115,301.521,553.522,0.0115
68.4005565,0.0118,302.5146,545.586,0.0118
68.4457563,0.0124,301.521,546.578,0.0124
68.4896899,0.0127,302.5146,539.634,0.0127
68.5348365,0.0129,302.5146,538.642,0.0129
68.5792984,0.0132,302.5146,530.706,0.0132
68.6254571,0.0136,302.5146,531.698,0.0136
68.6698642,0.0138,302.5146,524.754,0.0138
68.7155182,0.0133,302.5146,516.818,0.0133
68.7598517,0.0137,302.5146,516.818,0.0137
68.8508702,0.0144,302.5146,516.818,0.0144
68.8946281,0.0142,302.5146,507.89,0.0142
68.9396501,0.0146,302.5146,508.882,0.0146
68.984721,0.0142,302.5146,499.954,0.0142
69.0752197,0.0144,302.5146,498.962,0.0144
69.1203087,0.0142,302.5146,492.018,0.0142
69.1225122,0.0141,302.5146,493.01,0.0141
69.1653486,0.0138,301.521,486.066,0.0138
69.2092412,0.0139,302.5146,486.066,0.0139
69.3006453,0.0136,302.5146,479.122,0.0136
69.3450111,0.0135,303.5082,477.138,0.0135
69.3896609,0.013,302.5146,470.194,0.013
69.4353348,0.0128,302.5146,471.186,0.0128
69.480193,0.0123,302.5146,462.258,0.0123
69.524678,0.0122,302.5146,463.25,0.0122
69.5699207,0.0116,301.521,455.314,0.0116
69.614633,0.0106,302.5146,448.37,0.0106
69.6601227,0.0104,302.5146,447.378,0.0104
69.7501198,0.0099,301.521,440.434,0.0099
69.7950477,0.0096,302.5146,440.434,0.0096
69.8391816,0.0089,302.5146,433.49,0.0089
69.885286,0.0086,302.5146,432.498,0.0086
69.9293085,0.0081,302.5146,424.562,0.0081
69.9758117,0.0077,302.5146,424.562,0.0077
70.0200705,0.0072,303.5082,417.618,0.0072
70.065128,0.0068,303.5082,416.626,0.0068
70.1555054,0.0061,301.521,410.674,0.0061
70.200235,0.0059,302.5146,410.674,0.0059
70.2441882,0.0052,302.5146,402.738,0.0052
70.2896344,0.005,302.5146,402.738,0.005
70.3350257,0.005,302.5146,401.746,0.005
70.3794066,0.0043,302.5146,393.81,0.0043
70.4248634,0.004,302.5146,394.802,0.004
70.4703033,0.0034,303.5082,386.866,0.0034
70.5147714,0.0029,302.5146,386.866,0.0029
70.605264,0.0024,302.5146,380.914,0.0024
70.6498736,0.0022,302.5146,378.93,0.0022
70.6949139,0.0016,302.5146,370.002,0.0016
70.7401826,0.0012,302.5146,371.986,0.0012
70.7845387,0.0008,302.5146,365.042,0.0008
70.8308229,0.0003,302.5146,364.05,0.0003
70.8745692,0,302.5146,356.114,0
70.920858,-0.0008,302.5146,349.17,-0.0008
70.9647812,-0.0009,302.5146,349.17,-0.0009
71.0553244,-0.0015,302.5146,342.226,-0.0015
71.0996723,-0.0017,301.521,341.234,-0.0017
71.1447778,-0.0021,303.5082,334.29,-0.0021
71.1898692,-0.0024,302.5146,333.298,-0.0024
71.2341863,-0.0027,302.5146,326.354,-0.0027
71.2794807,-0.0029,302.5146,325.362,-0.0029
71.3250162,-0.003,303.5082,326.354,-0.003
71.3697095,-0.0032,302.5146,318.418,-0.0032
71.4155846,-0.0037,301.521,310.482,-0.0037
71.4594105,-0.0039,301.521,311.474,-0.0039
71.5954242,-0.0039,302.5146,311.474,-0.0039
71.6396921,-0.0041,301.521,304.53,-0.0041
71.6423337,-0.0043,303.5082,303.538,-0.0043
71.6851097,-0.0043,302.5146,303.538,-0.0043
71.729825,-0.0048,302.5146,295.602,-0.0048
71.7754928,-0.0047,301.521,295.602,-0.0047
71.8200574,-0.005,302.5146,288.658,-0.005
71.8648454,-0.0052,301.521,280.722,-0.0052
71.909767,-0.0053,302.5146,280.722,-0.0053
72.0005064,-0.0057,301.521,273.778,-0.0057
72.0446251,-0.0056,303.5082,272.786,-0.0056
72.0899384,-0.0058,302.5146,265.842,-0.0058
72.1346719,-0.0059,303.5082,264.85,-0.0059
72.1796523,-0.0061,302.5146,256.914,-0.0061
72.2243819,-0.0063,302.5146,256.914,-0.0063
72.269701,-0.0063,302.5146,250.962,-0.0063
72.3145376,-0.0064,302.5146,244.018,-0.0064
72.4047642,-0.0066,302.5146,243.026,-0.0066
72.4489408,-0.0067,302.5146,235.09,-0.0067
72.4960419,-0.0067,301.521,236.082,-0.0067
72.5391558,-0.0067,302.5146,227.154,-0.0067
72.5846467,-0.0068,303.5082,227.154,-0.0068
72.6294143,-0.007,301.521,220.21,-0.007
72.6751361,-0.007,302.5146,221.202,-0.007
72.72021,-0.0071,301.521,212.274,-0.0071
72.7642387,-0.0071,302.5146,204.338,-0.0071
72.8557662,-0.0072,302.5146,204.338,-0.0072
72.8994023,-0.0072,301.521,196.402,-0.0072
72.9445351,-0.0072,302.5146,197.394,-0.0072
72.9902029,-0.0074,301.521,190.45,-0.0074
73.0347694,-0.0073,301.521,189.458,-0.0073
73.0792754,-0.0075,302.5146,182.514,-0.0075
73.1247557,-0.0076,303.5082,182.514,-0.0076
73.1692677,-0.0075,302.5146,173.586,-0.0075
73.2155752,-0.0077,302.5146,166.642,-0.0077
73.3043535,-0.0078,302.5146,166.642,-0.0078
73.3494369,-0.0078,302.5146,158.706,-0.0078
73.3949841,-0.0078,302.5146,159.698,-0.0078
73.439263,-0.0078,302.5146,152.754,-0.0078
73.4861465,-0.0079,302.5146,152.754,-0.0079
73.5294549,-0.0079,302.5146,144.818,-0.0079
73.5749379,-0.0081,301.521,143.826,-0.0081
73.620357,-0.008,302.5146,136.882,-0.008
73.6646118,-0.0083,302.5146,128.946,-0.0083
73.7568188,-0.0083,303.5082,129.938,-0.0083
73.801283,-0.0085,302.5146,128.946,-0.0085
73.8454456,-0.0084,302.5146,122.002,-0.0084
73.890594,-0.0083,302.5146,122.002,-0.0083
73.935322,-0.0084,302.5146,113.074,-0.0084
73.981138,-0.0084,301.521,113.074,-0.0084
74.0252953,-0.0084,301.521,106.13,-0.0084
74.1149465,-0.0087,301.521,99.186,-0.0087
74.1599492,-0.0086,301.521,98.194,-0.0086
74.2052018,-0.0087,302.5146,98.194,-0.0087
74.2500492,-0.0087,303.5082,90.258,-0.0087
74.2961301,-0.0087,302.5146,90.258,-0.0087
74.3398003,-0.0089,301.521,84.306,-0.0089
74.386451,-0.0087,301.521,83.314,-0.0087
74.4293096,-0.0089,302.5146,76.37,-0.0089
74.4754623,-0.009,301.521,76.37,-0.009
74.5200449,-0.009,303.5082,68.434,-0.009
74.5650818,-0.009,302.5146,60.498,-0.009
74.6562192,-0.0091,302.5146,60.498,-0.0091
74.7008106,-0.0091,302.5146,53.554,-0.0091
74.7451422,-0.0091,302.5146,52.562,-0.0091
74.7910227,-0.0092,302.5146,54.546,-0.0092
74.8348312,-0.0093,302.5146,45.618,-0.0093
74.8803018,-0.0092,302.5146,45.618,-0.0092
74.9249568,-0.0092,302.5146,38.674,-0.0092
74.970586,-0.0093,302.5146,38.674,-0.0093
75.0153156,-0.0093,301.521,29.746,-0.0093
75.1058902,-0.0093,301.521,29.746,-0.0093
75.1498427,-0.0092,302.5146,23.794,-0.0092
75.1948643,-0.0093,302.5146,22.802,-0.0093
75.2408783,-0.0094,302.5146,22.802,-0.0094
75.2855272,-0.0093,301.521,15.858,-0.0093
75.3301266,-0.0094,302.5146,15.858,-0.0094
75.3749043,-0.0094,301.521,11.89,-0.0094
75.4195878,-0.0095,301.521,11.89,-0.0095
75.464465,-0.0093,302.5146,11.89,-0.0093
75.5553225,-0.0094,301.521,11.89,-0.0094
75.6000638,-0.0095,302.5146,11.89,-0.0095
75.6453313,-0.0095,302.5146,11.89,-0.0095
75.6896929,-0.0095,302.5146,11.89,-0.0095
75.7346992,-0.0095,302.5146,11.89,-0.0095
75.7801374,-0.0095,301.521,11.89,-0.0095
75.8243561,-0.0096,301.521,11.89,-0.0096
75.8702003,-0.0095,302.5146,11.89,-0.0095
75.9142249,-0.0096,303.5082,11.89,-0.0096
76.0044762,-0.0096,301.521,11.89,-0.0096
76.0492041,-0.0096,301.521,11.89,-0.0096
76.0939579,-0.0096,302.5146,11.89,-0.0096
76.1390176,-0.0097,302.5146,11.89,-0.0097
76.184427,-0.0096,302.5146,11.89,-0.0096
76.2296785,-0.0098,302.5146,11.89,-0.0098
76.2749332,-0.0096,301.521,11.89,-0.0096
76.3189391,-0.0096,302.5146,11.89,-0.0096
76.3641726,-0.0097,301.521,11.89,-0.0097
76.4552901,-0.0097,301.521,11.89,-0.0097
76.4993123,-0.0096,301.521,11.89,-0.0096
76.5448148,-0.0098,302.5146,11.89,-0.0098
76.5933747,-0.0097,301.521,11.89,-0.0097
76.6337827,-0.0098,302.5146,11.89,-0.0098
76.6790069,-0.0098,302.5146,11.89,-0.0098
76.7244243,-0.0099,302.5146,11.89,-0.0099
76.7695636,-0.0098,302.5146,11.89,-0.0098
76.8140077,-0.0098,302.5146,11.89,-0.0098
76.9055183,-0.0098,302.5146,11.89,-0.0098
76.949813,-0.0098,301.521,11.89,-0.0098
76.9949775,-0.0098,302.5146,11.89,-0.0098
77.0394048,-0.0098,302.5146,11.89,-0.0098
77.0846007,-0.0099,302.5146,11.89,-0.0099
77.1295497,-0.0099,303.5082,11.89,-0.0099
77.174859,-0.0099,303.5082,11.89,-0.0099
77.2204757,-0.0099,301.521,11.89,-0.0099
77.2642039,-0.0099,302.5146,11.89,-0.0099
77.3548212,-0.0099,302.5146,11.89,-0.0099
77.3994552,-0.01,301.521,11.89,-0.01
77.4451277,-0.0099,302.5146,11.89,-0.0099
77.4901476,-0.01,302.5146,11.89,-0.01
77.534801,-0.01,302.5146,11.89,-0.01
77.5796464,-0.0101,302.5146,11.89,-0.0101
77.6244327,-0.0101,302.5146,11.89,-0.0101
77.6702585,-0.0101,302.5146,11.89,-0.0101
77.7151711,-0.0099,302.5146,11.89,-0.0099
77.805266,-0.0101,302.5146,11.89,-0.0101
77.8498309,-0.01,302.5146,11.89,-0.01
77.8950263,-0.01,302.5146,11.89,-0.01
77.9395946,-0.0101,302.5146,11.89,-0.0101
77.9850356,-0.01,301.521,11.89,-0.01
78.0293432,-0.0102,301.521,11.89,-0.0102
78.0747874,-0.0101,301.521,11.89,-0.0101
78.119174,-0.0102,302.5146,11.89,-0.0102
78.1643249,-0.0101,302.5146,11.89,-0.0101
78.2556899,-0.0102,302.5146,11.89,-0.0102
78.2994011,-0.0101,302.5146,11.89,-0.0101
78.3445658,-0.0102,301.521,11.89,-0.0102
78.3900186,-0.0101,301.521,11.89,-0.0101
78.4343005,-0.0101,302.5146,15.858,-0.0101
78.4800356,-0.0102,302.5146,15.858,-0.0102
78.5248703,-0.0102,302.5146,22.802,-0.0102
78.5699024,-0.0102,301.521,30.738,-0.0102
78.6144541,-0.0102,301.521,30.738,-0.0102
78.7055546,-0.0102,302.5146,38.674,-0.0102
78.7495981,-0.0102,302.5146,38.674,-0.0102
78.7947914,-0.0102,302.5146,46.61,-0.0102
78.84047,-0.0102,302.5146,45.618,-0.0102
78.8847536,-0.0102,303.5082,53.554,-0.0102
78.9300401,-0.0102,310.4634,52.562,-0.0102
78.9746987,-0.0102,310.4634,60.498,-0.0102
79.0195899,-0.0102,321.393,69.426,-0.0102
79.0649751,-0.0103,310.4634,69.426,-0.0103
79.1551456,-0.0103,324.3738,75.378,-0.0103
79.1992889,-0.0103,310.4634,75.378,-0.0103
79.2449294,-0.0102,321.393,75.378,-0.0102
79.2897459,-0.0102,308.4762,83.314,-0.0102
79.3357015,-0.0103,312.4506,83.314,-0.0103
79.3791355,-0.0103,304.5018,90.258,-0.0103
79.4255027,-0.0103,304.5018,90.258,-0.0103
79.4696475,-0.0102,301.521,99.186,-0.0102
79.5607381,-0.0104,302.5146,105.138,-0.0104
79.6055115,-0.0103,302.5146,106.13,-0.0103
79.6495954,-0.0103,302.5146,114.066,-0.0103
79.6954687,-0.0102,302.5146,114.066,-0.0102
79.7397763,-0.0103,302.5146,122.002,-0.0103
79.7846375,-0.0104,302.5146,122.002,-0.0104
79.8293068,-0.0105,302.5146,128.946,-0.0105
79.9217348,-0.0104,302.5146,128.946,-0.0104
79.9286182,-0.0105,302.5146,136.882,-0.0105
79.9645314,-0.0105,303.5082,135.89,-0.0105
80.0553794,-0.0098,302.5146,142.834,-0.0098
