Time,ADC_Value,Offset
0.0,292.97,0.0024
0.07094237259927505,288.09,0.0026
0.1418847451985501,283.2,0.0026
0.21282711779782515,278.32,0.0025
0.2837694903971002,273.44,0.0025
0.35471186299637525,268.55,0.0026
0.4256542355956503,263.67,0.0026
0.49659660819492535,258.79,0.0026
0.5675389807942004,253.91,0.0025
0.6384813533934754,249.02,0.0026
0.7094237259927505,244.14,0.0025
0.7803660985920255,239.26,0.0025
0.8513084711913006,234.38,0.0024
0.9222508437905756,229.49,0.0025
0.9931932163898507,224.61,0.0023
1.0641355889891257,219.73,0.0026
1.1350779615884008,214.84,0.0024
1.2060203341876758,209.96,0.0024
1.276962706786951,205.08,0.0024
1.347905079386226,200.2,0.0024
1.418847451985501,195.31,0.0022
1.489789824584776,190.43,0.0024
1.560732197184051,185.55,0.0024
1.6316745697833261,180.66,0.0026
1.7026169423826012,175.78,0.0024
1.7735593149818762,170.9,0.0026
1.8445016875811513,166.02,0.0027
1.9154440601804263,161.13,0.0025
1.9863864327797014,156.25,0.0024
2.0573288053789764,151.37,0.0027
2.1282711779782515,146.48,0.0027
2.1992135505775265,141.6,0.0024
2.2701559231768016,136.72,0.0026
2.3410982957760766,131.84,0.0024
2.4120406683753517,126.95,0.0026
2.4829830409746267,122.07,0.0026
2.553925413573902,117.19,0.0026
2.624867786173177,112.3,0.0026
2.695810158772452,107.42,0.0027
2.766752531371727,102.54,0.0027
2.837694903971002,97.66,0.0025
2.908637276570277,92.77,0.0024
2.979579649169552,87.89,0.0026
3.050522021768827,83.01,0.0028
3.121464394368102,78.12,0.0024
3.1924067669673772,73.24,0.0025
3.2633491395666523,68.36,0.0025
3.3342915121659273,63.48,0.0026
3.4052338847652024,58.59,0.0023
3.4761762573644774,53.71,0.0026
3.5471186299637525,48.83,0.0027
3.6180610025630275,43.95,0.0025
3.6890033751623026,39.06,0.0026
3.7599457477615776,34.18,0.0025
3.8308881203608527,29.3,0.0027
3.9018304929601277,24.41,0.0025
