Time,VG (mV),IDS (mA),VDS (mV)
0.0,643.0,0.002,24.0
0.059222658230255916,636.0,0.0038,17.0
0.11844531646051183,657.0,0.0031,21.0
0.17766797469076775,650.0,0.0024,21.0
0.23689063292102366,646.0,0.0006,28.0
0.2961132911512796,653.0,0.0013,28.0
0.3553359493815355,653.0,0.0038,24.0
0.4145586076117914,643.0,0.0031,21.0
0.4737812658420473,650.0,0.0024,28.0
0.5330039240723032,639.0,0.0034,21.0
0.5922265823025592,643.0,0.0006,21.0
0.651449240532815,643.0,0.0031,28.0
0.710671898763071,650.0,0.0013,28.0
0.7698945569933269,643.0,0.0002,21.0
0.8291172152235828,646.0,0.0041,28.0
0.8883398734538387,657.0,0.0027,28.0
0.9475625316840947,639.0,0.0034,24.0
1.0067851899143505,650.0,0.0027,21.0
1.0660078481446065,650.0,0.0027,24.0
1.1252305063748624,639.0,0.0034,28.0
1.1844531646051184,636.0,0.0009,35.0
1.2436758228353741,636.0,0.002,28.0
1.30289848106563,650.0,0.0034,17.0
1.362121139295886,643.0,0.0038,28.0
1.421343797526142,643.0,0.0034,28.0
1.480566455756398,639.0,0.0034,24.0
1.5397891139866537,650.0,0.0034,24.0
1.5990117722169097,636.0,0.002,21.0
1.6582344304471657,639.0,0.0041,28.0
1.7174570886774216,639.0,0.0027,31.0
1.7766797469076774,650.0,0.0024,21.0
1.8359024051379333,650.0,0.0034,14.0
1.8951250633681893,632.0,0.002,31.0
1.9543477215984453,643.0,0.0034,17.0
2.013570379828701,653.0,0.0034,24.0
2.072793038058957,636.0,0.0031,28.0
2.132015696289213,636.0,0.0031,24.0
2.1912383545194687,650.0,0.0031,24.0
2.250461012749725,639.0,0.0038,28.0
2.3096836709799806,657.0,0.0017,28.0
2.368906329210237,646.0,0.0006,28.0
2.4281289874404925,643.0,0.002,24.0
2.4873516456707483,643.0,0.0009,28.0
2.5465743039010045,650.0,0.002,21.0
2.60579696213126,646.0,0.0034,21.0
2.6650196203615164,629.0,0.0034,28.0
2.724242278591772,643.0,0.0038,28.0
2.783464936822028,632.0,0.0034,21.0
2.842687595052284,664.0,-0.0001,28.0
2.90191025328254,650.0,0.0034,21.0
2.961132911512796,646.0,0.0009,10.0
3.0203555697430517,653.0,0.0024,17.0
