Time,VG (mV),IDS (mA),VDS (mV)
0.0,21.0,-0.0008,189.0
0.051842064192539276,17.0,0.0013,326.0
0.10368412838507855,49.0,-0.0001,232.0
0.15552619257761782,56.0,0.0006,319.0
0.2073682567701571,52.0,0.0013,217.0
0.25921032096269636,59.0,-0.0008,337.0
0.31105238515523564,56.0,-0.0001,214.0
0.36289444934777493,52.0,-0.0012,323.0
0.4147365135403142,56.0,0.0002,214.0
0.4665785777328535,56.0,-0.0015,333.0
0.5184206419253927,52.0,0.0013,207.0
0.5702627061179321,52.0,0.002,326.0
0.6221047703104713,49.0,0.0027,200.0
0.6739468345030106,59.0,0.0006,333.0
0.7257888986955499,56.0,-0.0012,189.0
0.7776309628880892,56.0,-0.0001,341.0
0.8294730270806284,56.0,0.002,182.0
0.8813150912731677,63.0,-0.0001,323.0
0.933157155465707,56.0,0.0017,172.0
0.9849992196582462,17.0,0.0002,333.0
1.0368412838507854,28.0,0.0024,144.0
1.088683348043325,28.0,0.002,302.0
1.1405254122358641,24.0,0.002,140.0
1.1923674764284034,17.0,0.0009,309.0
1.2442095406209426,24.0,0.0009,140.0
1.2960516048134818,21.0,0.0013,302.0
1.3478936690060213,21.0,0.0013,158.0
1.3997357331985605,24.0,0.002,302.0
1.4515777973910997,24.0,0.0002,172.0
1.503419861583639,21.0,0.0024,323.0
1.5552619257761784,21.0,0.002,175.0
1.6071039899687176,28.0,0.0017,326.0
1.6589460541612568,17.0,-0.0008,196.0
1.710788118353796,28.0,0.0002,333.0
1.7626301825463353,24.0,0.0013,189.0
1.8144722467388747,24.0,-0.0005,348.0
1.866314310931414,21.0,-0.0001,203.0
1.9181563751239532,21.0,-0.0008,351.0
1.9699984393164924,21.0,0.0024,225.0
2.021840503509032,21.0,-0.0001,362.0
2.073682567701571,21.0,0.0017,228.0
2.1255246318941103,21.0,-0.0008,369.0
2.17736669608665,24.0,0.0017,228.0
2.229208760279189,17.0,0.0024,376.0
2.2810508244717282,21.0,0.0024,242.0
2.3328928886642673,24.0,-0.0001,376.0
2.3847349528568067,24.0,0.0009,256.0
2.436577017049346,28.0,0.002,383.0
2.488419081241885,31.0,0.0024,263.0
2.5402611454344246,21.0,0.0009,393.0
2.5921032096269636,17.0,-0.0015,288.0
2.643945273819503,17.0,0.0002,400.0
2.6957873380120425,21.0,-0.0001,274.0
2.7476294022045815,17.0,-0.0012,407.0
2.799471466397121,21.0,0.002,298.0
