Time,VG (mV),IDS (mA),VDS (mV)
0.0,21.0,0.002,214.0
0.06217327666358826,59.0,0.0006,312.0
0.12434655332717652,63.0,-0.0015,372.0
0.18651982999076477,56.0,0.0009,365.0
0.24869310665435304,70.0,-0.0012,386.0
0.3108663833179413,77.0,-0.0005,376.0
0.37303965998152955,91.0,-0.0001,386.0
0.43521293664511784,87.0,0.0013,376.0
0.4973862133087061,101.0,-0.0019,397.0
0.5595594899722943,112.0,0.0002,383.0
0.6217327666358826,123.0,-0.0019,400.0
0.6839060432994709,133.0,0.0009,383.0
0.7460793199630591,147.0,-0.0015,418.0
0.8082525966266474,158.0,0.0013,379.0
0.8704258732902357,158.0,0.002,421.0
0.9325991499538239,175.0,-0.0001,376.0
0.9947724266174122,186.0,-0.0015,439.0
1.0569457032810003,189.0,0.0017,393.0
1.1191189799445886,196.0,0.0013,460.0
1.181292256608177,207.0,0.0024,383.0
1.2434655332717652,214.0,-0.0012,460.0
1.3056388099353535,228.0,-0.0015,379.0
1.3678120865989418,239.0,-0.0008,457.0
1.42998536326253,246.0,0.0006,344.0
1.4921586399261182,253.0,-0.0008,421.0
1.5543319165897065,260.0,0.0009,302.0
1.6165051932532948,274.0,0.0013,404.0
1.678678469916883,274.0,-0.0019,312.0
1.7408517465804714,298.0,0.0013,358.0
1.8030250232440594,302.0,-0.0008,309.0
1.8651982999076477,312.0,0.0009,316.0
1.927371576571236,312.0,0.0009,312.0
1.9895448532348243,326.0,0.0013,316.0
2.0517181298984126,344.0,0.0009,309.0
2.1138914065620007,355.0,0.0013,316.0
2.176064683225589,365.0,-0.0019,298.0
2.2382379598891773,376.0,-0.0015,316.0
2.300411236552766,390.0,-0.0001,305.0
2.362584513216354,383.0,0.0009,316.0
2.424757789879942,411.0,-0.0012,319.0
2.4869310665435305,400.0,0.002,316.0
2.5491043432071185,418.0,-0.0005,316.0
2.611277619870707,439.0,-0.0019,309.0
2.673450896534295,450.0,-0.0005,309.0
2.7356241731978836,450.0,-0.0001,323.0
2.7977974498614717,450.0,-0.0005,312.0
2.85997072652506,471.0,-0.0001,316.0
2.9221440031886483,467.0,-0.0008,316.0
2.9843172798522364,481.0,0.0013,312.0
3.046490556515825,506.0,0.0009,309.0
3.108663833179413,509.0,0.0024,319.0
3.1708371098430015,509.0,0.0024,316.0
3.2330103865065896,520.0,0.0002,319.0
3.2951836631701776,534.0,0.0034,319.0
3.357356939833766,548.0,0.0034,316.0
3.4195302164973542,558.0,0.002,309.0
