Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV)
0.0,0.002681610000000001,132.609,603.1669074000001
0.008999999999957708,0.002681610000000001,135.5898,605.1557682
0.019000000000005457,0.002681610000000001,135.5898,607.1446289999999
0.028999999999996362,0.002681610000000001,134.5962,607.1446289999999
0.03899999999998727,0.0028593959999999863,133.6026,605.1557682
0.049999999999954525,0.0030371819999999994,133.6026,601.1780466
0.060000000000002274,0.002681610000000001,134.5962,605.1557682
0.06999999999999318,0.002681610000000001,135.5898,605.1557682
0.07999999999998408,0.002681610000000001,134.5962,605.1557682
0.08999999999997499,0.0023260380000000025,131.6154,603.1669074000001
0.0999999999999659,0.002503823999999988,134.5962,605.1557682
0.1099999999999568,0.002503823999999988,133.6026,607.1446289999999
0.12000000000000455,0.002681610000000001,135.5898,605.1557682
0.12999999999999545,0.002681610000000001,133.6026,607.1446289999999
0.13999999999998636,0.0030371819999999994,132.609,601.1780466
0.14999999999997726,0.002503823999999988,134.5962,605.1557682
0.15999999999996817,0.0030371819999999994,135.5898,605.1557682
0.16999999999995907,0.002681610000000001,134.5962,607.1446289999999
0.17999999999994998,0.002681610000000001,134.5962,601.1780466
0.18999999999999773,0.0028593959999999863,133.6026,605.1557682
0.19999999999998863,0.002503823999999988,134.5962,607.1446289999999
0.20999999999997954,0.0023260380000000025,134.5962,609.1334898
0.21999999999997044,0.002681610000000001,134.5962,605.1557682
0.22999999999996135,0.0028593959999999863,132.609,601.1780466
0.23999999999995225,0.0028593959999999863,135.5898,607.1446289999999
0.25,0.002681610000000001,134.5962,605.1557682
0.2599999999999909,0.002681610000000001,135.5898,607.1446289999999
0.2699999999999818,0.0028593959999999863,133.6026,599.1891858000001
0.2799999999999727,0.0028593959999999863,135.5898,607.1446289999999
0.2899999999999636,0.002503823999999988,134.5962,605.1557682
0.2999999999999545,0.002681610000000001,133.6026,605.1557682
0.3100000000000023,0.002681610000000001,134.5962,607.1446289999999
0.3199999999999932,0.0030371819999999994,134.5962,599.1891858000001
0.3299999999999841,0.0028593959999999863,134.5962,605.1557682
0.339999999999975,0.002681610000000001,133.6026,603.1669074000001
0.3499999999999659,0.0028593959999999863,134.5962,603.1669074000001
0.3599999999999568,0.0030371819999999994,133.6026,599.1891858000001
0.37000000000000455,0.0028593959999999863,135.5898,605.1557682
0.37999999999999545,0.0028593959999999863,134.5962,605.1557682
0.38999999999998636,0.002681610000000001,133.6026,607.1446289999999
0.39999999999997726,0.002681610000000001,134.5962,605.1557682
0.40999999999996817,0.0030371819999999994,133.6026,599.1891858000001
0.4199999999999591,0.0028593959999999863,134.5962,605.1557682
0.42999999999995,0.0028593959999999863,134.5962,605.1557682
0.4399999999999977,0.0028593959999999863,133.6026,605.1557682
0.44999999999998863,0.0030371819999999994,133.6026,599.1891858000001
0.45999999999997954,0.002681610000000001,133.6026,607.1446289999999
0.46999999999997044,0.0030371819999999994,134.5962,603.1669074000001
0.47999999999996135,0.0028593959999999863,133.6026,607.1446289999999
0.48999999999995225,0.0028593959999999863,134.5962,605.1557682
0.5,0.0030371819999999994,132.609,599.1891858000001
0.5099999999999909,0.002681610000000001,134.5962,605.1557682
0.5199999999999818,0.002503823999999988,134.5962,605.1557682
0.5299999999999727,0.0028593959999999863,134.5962,605.1557682
0.5409999999999968,0.0028593959999999863,133.6026,601.1780466
0.5499999999999545,0.002503823999999988,135.5898,609.1334898
0.5600000000000023,0.002681610000000001,134.5962,607.1446289999999
0.5699999999999932,0.0028593959999999863,134.5962,605.1557682
0.5799999999999841,0.0028593959999999863,134.5962,605.1557682
0.589999999999975,0.0030371819999999994,131.6154,601.1780466
0.5999999999999659,0.002503823999999988,134.5962,605.1557682
0.6099999999999568,0.0028593959999999863,134.5962,605.1557682
0.6200000000000045,0.0028593959999999863,134.5962,603.1669074000001
0.6309999999999718,0.0030371819999999994,135.5898,601.1780466
0.6399999999999864,0.0028593959999999863,134.5962,601.1780466
0.6499999999999773,0.0023260380000000025,134.5962,607.1446289999999
0.6599999999999682,0.002681610000000001,133.6026,603.1669074000001
0.6819999999999595,0.002681610000000001,131.6154,601.1780466
0.700999999999965,0.002681610000000001,134.5962,607.1446289999999
0.7109999999999559,0.0028593959999999863,134.5962,605.1557682
0.7210000000000036,0.002681610000000001,132.609,601.1780466
0.7309999999999945,0.002503823999999988,134.5962,607.1446289999999
0.7409999999999854,0.0028593959999999863,134.5962,603.1669074000001
0.7509999999999764,0.002681610000000001,134.5962,605.1557682
0.7609999999999673,0.002503823999999988,135.5898,607.1446289999999
0.7709999999999582,0.0028593959999999863,131.6154,603.1669074000001
0.7809999999999491,0.0028593959999999863,134.5962,605.1557682
0.7909999999999968,0.002681610000000001,134.5962,605.1557682
0.8009999999999877,0.002503823999999988,134.5962,607.1446289999999
0.8109999999999786,0.002681610000000001,134.5962,601.1780466
0.8209999999999695,0.002681610000000001,135.5898,605.1557682
0.8309999999999604,0.002681610000000001,134.5962,607.1446289999999
0.8409999999999513,0.0028593959999999863,134.5962,603.1669074000001
0.8509999999999991,0.002681610000000001,133.6026,605.1557682
0.86099999999999,0.0028593959999999863,134.5962,603.1669074000001
0.8709999999999809,0.002503823999999988,134.5962,607.1446289999999
0.8809999999999718,0.0028593959999999863,135.5898,605.1557682
0.8909999999999627,0.002681610000000001,134.5962,605.1557682
0.9009999999999536,0.0030371819999999994,134.5962,601.1780466
0.9110000000000014,0.002681610000000001,134.5962,605.1557682
0.9209999999999923,0.002503823999999988,134.5962,607.1446289999999
0.9309999999999832,0.002681610000000001,134.5962,605.1557682
0.9409999999999741,0.002681610000000001,134.5962,607.1446289999999
0.950999999999965,0.0030371819999999994,132.609,601.1780466
0.9609999999999559,0.0028593959999999863,134.5962,605.1557682
0.9710000000000036,0.0028593959999999863,134.5962,605.1557682
0.9809999999999945,0.002681610000000001,134.5962,607.1446289999999
0.9909999999999854,0.0028593959999999863,133.6026,603.1669074000001
1.0009999999999764,0.002681610000000001,134.5962,605.1557682
1.0109999999999673,0.002681610000000001,134.5962,607.1446289999999
1.0209999999999582,0.0028593959999999863,133.6026,605.1557682
1.0409999999999968,0.0028593959999999863,132.609,601.1780466
1.0499999999999545,0.002681610000000001,134.5962,609.1334898
1.0600000000000023,0.002681610000000001,134.5962,605.1557682
1.06899999999996,0.002503823999999988,134.5962,603.1669074000001
1.0789999999999509,0.0028593959999999863,134.5962,603.1669074000001
1.0889999999999986,0.0028593959999999863,133.6026,605.1557682
1.0979999999999563,0.002503823999999988,135.5898,605.1557682
1.108000000000004,0.002503823999999988,135.5898,609.1334898
1.1169999999999618,0.002681610000000001,134.5962,605.1557682
1.1269999999999527,0.0028593959999999863,135.5898,603.1669074000001
1.1359999999999673,0.002681610000000001,134.5962,605.1557682
1.1759999999999877,0.0028593959999999863,130.6218,599.1891858000001
1.1859999999999786,0.002681610000000001,134.5962,605.1557682
1.1949999999999932,0.002681610000000001,133.6026,605.1557682
1.204999999999984,0.0028593959999999863,135.5898,605.1557682
1.2139999999999986,0.002503823999999988,133.6026,601.1780466
1.2239999999999895,0.0028593959999999863,134.5962,603.1669074000001
1.233000000000004,0.002681610000000001,134.5962,605.1557682
1.242999999999995,0.002681610000000001,135.5898,605.1557682
1.2519999999999527,0.002503823999999988,134.5962,609.1334898
1.2709999999999582,0.0028593959999999863,134.5962,605.1557682
1.280999999999949,0.002681610000000001,134.5962,603.1669074000001
1.2909999999999968,0.002681610000000001,134.5962,607.1446289999999
1.301999999999964,0.0028593959999999863,135.5898,605.1557682
1.311999999999955,0.0028593959999999863,134.5962,605.1557682
1.3220000000000027,0.002681610000000001,135.5898,607.1446289999999
1.3319999999999936,0.0028593959999999863,134.5962,605.1557682
1.3419999999999845,0.002681610000000001,134.5962,607.1446289999999
1.3519999999999754,0.002503823999999988,133.6026,599.1891858000001
1.3619999999999663,0.0028593959999999863,133.6026,605.1557682
1.3719999999999573,0.002681610000000001,134.5962,605.1557682
1.382000000000005,0.0028593959999999863,133.6026,605.1557682
1.391999999999996,0.0028593959999999863,134.5962,603.1669074000001
1.4019999999999868,0.0028593959999999863,133.6026,603.1669074000001
1.4119999999999777,0.002503823999999988,134.5962,605.1557682
1.4219999999999686,0.0028593959999999863,133.6026,603.1669074000001
1.4319999999999595,0.0028593959999999863,133.6026,603.1669074000001
1.4419999999999504,0.002681610000000001,132.609,603.1669074000001
1.4519999999999982,0.0028593959999999863,133.6026,605.1557682
1.461999999999989,0.0028593959999999863,134.5962,605.1557682
1.47199999999998,0.002681610000000001,133.6026,605.1557682
1.481999999999971,0.002681610000000001,134.5962,603.1669074000001
1.4919999999999618,0.0030371819999999994,133.6026,607.1446289999999
1.5019999999999527,0.002681610000000001,134.5962,605.1557682
1.5120000000000005,0.0030371819999999994,133.6026,603.1669074000001
1.5219999999999914,0.0028593959999999863,133.6026,605.1557682
1.5369999999999777,0.0032149679999999986,133.6026,597.200325
1.5459999999999923,0.0028593959999999863,133.6026,603.1669074000001
1.5559999999999832,0.002681610000000001,134.5962,605.1557682
1.5649999999999977,0.002681610000000001,133.6026,603.1669074000001
1.5749999999999886,0.0028593959999999863,133.6026,603.1669074000001
1.5840000000000032,0.0028593959999999863,134.5962,605.1557682
1.593999999999994,0.002681610000000001,135.5898,607.1446289999999
1.603999999999985,0.0028593959999999863,134.5962,603.1669074000001
1.6129999999999995,0.002681610000000001,135.5898,605.1557682
1.6229999999999905,0.0030371819999999994,132.609,599.1891858000001
1.641999999999996,0.002681610000000001,135.5898,605.1557682
1.6519999999999868,0.002503823999999988,134.5962,607.1446289999999
1.6619999999999777,0.0028593959999999863,134.5962,601.1780466
1.6719999999999686,0.0028593959999999863,134.5962,603.1669074000001
1.6819999999999595,0.002681610000000001,134.5962,605.1557682
1.6919999999999504,0.0028593959999999863,134.5962,605.1557682
1.7019999999999982,0.002681610000000001,135.5898,607.1446289999999
1.711999999999989,0.0030371819999999994,134.5962,601.1780466
1.72199999999998,0.0023260380000000025,134.5962,609.1334898
1.731999999999971,0.0028593959999999863,135.5898,605.1557682
1.7419999999999618,0.002681610000000001,134.5962,605.1557682
1.7519999999999527,0.002681610000000001,134.5962,605.1557682
1.7620000000000005,0.0030371819999999994,134.5962,603.1669074000001
1.7719999999999914,0.002681610000000001,133.6026,603.1669074000001
1.7819999999999823,0.0028593959999999863,134.5962,603.1669074000001
1.7919999999999732,0.002681610000000001,134.5962,603.1669074000001
1.8029999999999973,0.0028593959999999863,134.5962,599.1891858000001
1.811999999999955,0.002681610000000001,133.6026,605.1557682
1.8220000000000027,0.0028593959999999863,134.5962,603.1669074000001
1.8319999999999936,0.0028593959999999863,134.5962,605.1557682
1.842999999999961,0.002681610000000001,133.6026,603.1669074000001
1.8529999999999518,0.002681610000000001,134.5962,603.1669074000001
1.8619999999999663,0.002681610000000001,135.5898,607.1446289999999
1.8719999999999573,0.0028593959999999863,134.5962,603.1669074000001
1.882000000000005,0.002681610000000001,133.6026,605.1557682
1.8929999999999723,0.0030371819999999994,133.6026,599.1891858000001
1.9019999999999868,0.002681610000000001,135.5898,605.1557682
1.9119999999999777,0.0028593959999999863,134.5962,605.1557682
1.9219999999999686,0.002681610000000001,135.5898,607.1446289999999
1.9329999999999927,0.002681610000000001,132.609,603.1669074000001
1.9429999999999836,0.0030371819999999994,134.5962,601.1780466
1.9529999999999745,0.0028593959999999863,134.5962,603.1669074000001
1.9629999999999654,0.002681610000000001,135.5898,607.1446289999999
1.9729999999999563,0.0028593959999999863,134.5962,607.1446289999999
1.983000000000004,0.0030371819999999994,134.5962,603.1669074000001
1.992999999999995,0.002681610000000001,135.5898,603.1669074000001
2.002999999999986,0.002681610000000001,134.5962,607.1446289999999
2.012999999999977,0.0028593959999999863,135.5898,605.1557682
2.0229999999999677,0.0030371819999999994,134.5962,603.1669074000001
2.0329999999999586,0.0028593959999999863,135.5898,605.1557682
2.0429999999999495,0.0028593959999999863,135.5898,605.1557682
2.0529999999999973,0.0028593959999999863,135.5898,603.1669074000001
2.062999999999988,0.002681610000000001,134.5962,607.1446289999999
2.072999999999979,0.0030371819999999994,135.5898,599.1891858000001
2.08299999999997,0.0030371819999999994,134.5962,603.1669074000001
2.092999999999961,0.002681610000000001,134.5962,609.1334898
2.102999999999952,0.0028593959999999863,134.5962,605.1557682
2.1129999999999995,0.002681610000000001,134.5962,601.1780466
2.1229999999999905,0.002681610000000001,134.5962,603.1669074000001
2.1329999999999814,0.0028593959999999863,134.5962,605.1557682
2.1429999999999723,0.0028593959999999863,134.5962,605.1557682
2.152999999999963,0.002681610000000001,133.6026,607.1446289999999
2.162999999999954,0.0030371819999999994,132.609,599.1891858000001
2.173000000000002,0.002503823999999988,134.5962,605.1557682
2.1829999999999927,0.0028593959999999863,134.5962,605.1557682
2.1929999999999836,0.0028593959999999863,134.5962,605.1557682
2.2029999999999745,0.002503823999999988,132.609,603.1669074000001
2.2129999999999654,0.002503823999999988,134.5962,605.1557682
2.2229999999999563,0.0028593959999999863,134.5962,605.1557682
2.233000000000004,0.0028593959999999863,134.5962,603.1669074000001
2.242999999999995,0.002681610000000001,134.5962,605.1557682
2.252999999999986,0.0030371819999999994,133.6026,599.1891858000001
2.262999999999977,0.0028593959999999863,134.5962,603.1669074000001
2.2729999999999677,0.002503823999999988,134.5962,605.1557682
2.2829999999999586,0.002681610000000001,133.6026,605.1557682
2.2929999999999495,0.0028593959999999863,132.609,599.1891858000001
2.3029999999999973,0.0028593959999999863,135.5898,605.1557682
2.312999999999988,0.0028593959999999863,134.5962,603.1669074000001
2.322999999999979,0.002503823999999988,133.6026,605.1557682
2.33299999999997,0.002681610000000001,134.5962,607.1446289999999
2.342999999999961,0.002681610000000001,133.6026,599.1891858000001
2.352999999999952,0.0028593959999999863,135.5898,605.1557682
2.3629999999999995,0.002503823999999988,134.5962,607.1446289999999
2.3729999999999905,0.002503823999999988,134.5962,607.1446289999999
2.3829999999999814,0.0028593959999999863,133.6026,601.1780466
2.3929999999999723,0.0028593959999999863,134.5962,605.1557682
2.402999999999963,0.002681610000000001,134.5962,605.1557682
2.412999999999954,0.002681610000000001,135.5898,603.1669074000001
2.423000000000002,0.002681610000000001,134.5962,607.1446289999999
2.433999999999969,0.002681610000000001,132.609,597.200325
2.4429999999999836,0.002681610000000001,135.5898,607.1446289999999
2.4529999999999745,0.002503823999999988,134.5962,607.1446289999999
2.4629999999999654,0.002681610000000001,134.5962,605.1557682
2.4739999999999895,0.0028593959999999863,134.5962,601.1780466
2.483000000000004,0.002681610000000001,135.5898,607.1446289999999
2.492999999999995,0.0028593959999999863,133.6026,603.1669074000001
2.502999999999986,0.0028593959999999863,134.5962,603.1669074000001
2.512999999999977,0.002681610000000001,133.6026,605.1557682
2.524000000000001,0.002681610000000001,133.6026,599.1891858000001
2.5329999999999586,0.0028593959999999863,134.5962,603.1669074000001
2.5429999999999495,0.002681610000000001,134.5962,607.1446289999999
2.5529999999999973,0.002681610000000001,134.5962,605.1557682
2.5639999999999645,0.0030371819999999994,133.6026,599.1891858000001
2.5739999999999554,0.0028593959999999863,134.5962,605.1557682
2.584000000000003,0.0028593959999999863,134.5962,603.1669074000001
2.593999999999994,0.0030371819999999994,134.5962,603.1669074000001
2.603999999999985,0.002681610000000001,133.6026,607.1446289999999
2.613999999999976,0.002503823999999988,131.6154,601.1780466
2.623999999999967,0.0028593959999999863,134.5962,605.1557682
2.6339999999999577,0.002681610000000001,134.5962,605.1557682
2.6440000000000055,0.002681610000000001,134.5962,607.1446289999999
2.6539999999999964,0.0028593959999999863,135.5898,599.1891858000001
2.6639999999999873,0.002681610000000001,134.5962,607.1446289999999
2.673999999999978,0.002681610000000001,134.5962,605.1557682
2.683999999999969,0.0028593959999999863,133.6026,605.1557682
2.69399999999996,0.0028593959999999863,133.6026,605.1557682
2.703999999999951,0.0032149679999999986,133.6026,597.200325
2.7139999999999986,0.0028593959999999863,134.5962,605.1557682
2.7239999999999895,0.0028593959999999863,134.5962,605.1557682
2.7339999999999804,0.002681610000000001,133.6026,605.1557682
2.7439999999999714,0.0028593959999999863,134.5962,599.1891858000001
2.7539999999999623,0.002681610000000001,134.5962,607.1446289999999
2.763999999999953,0.002503823999999988,134.5962,605.1557682
2.774000000000001,0.0028593959999999863,134.5962,605.1557682
2.783999999999992,0.0028593959999999863,134.5962,605.1557682
2.7939999999999827,0.0028593959999999863,133.6026,601.1780466
2.8039999999999736,0.002681610000000001,134.5962,605.1557682
2.8139999999999645,0.0030371819999999994,135.5898,603.1669074000001
2.8239999999999554,0.002503823999999988,134.5962,607.1446289999999
2.834000000000003,0.0030371819999999994,132.609,601.1780466
2.843999999999994,0.002681610000000001,134.5962,605.1557682
2.853999999999985,0.002681610000000001,133.6026,605.1557682
2.863999999999976,0.002681610000000001,134.5962,605.1557682
2.873999999999967,0.002681610000000001,134.5962,607.1446289999999
2.8839999999999577,0.0030371819999999994,133.6026,599.1891858000001
2.8940000000000055,0.002503823999999988,134.5962,607.1446289999999
2.9039999999999964,0.002503823999999988,134.5962,605.1557682
2.9139999999999873,0.002681610000000001,134.5962,607.1446289999999
2.923999999999978,0.0030371819999999994,133.6026,599.1891858000001
2.933999999999969,0.0028593959999999863,134.5962,605.1557682
2.94399999999996,0.002681610000000001,135.5898,605.1557682
2.953999999999951,0.0028593959999999863,133.6026,605.1557682
2.9639999999999986,0.002681610000000001,135.5898,605.1557682
2.9739999999999895,0.0030371819999999994,133.6026,599.1891858000001
2.9839999999999804,0.002681610000000001,135.5898,607.1446289999999
2.9939999999999714,0.002681610000000001,134.5962,603.1669074000001
3.0039999999999623,0.002681610000000001,133.6026,605.1557682
3.013999999999953,0.0028593959999999863,134.5962,603.1669074000001
3.024000000000001,0.002681610000000001,134.5962,607.1446289999999
3.033999999999992,0.0023260380000000025,133.6026,607.1446289999999
