Time,VG (mV),IDS (mA),VDS (mV)
0.0,1132.0,6e-05,84.0
0.05071524529242277,1128.0,0.00017,0.0
0.10143049058484555,1128.0,-5e-05,94.0
0.15214573587726832,1135.0,0.0002,0.0
0.2028609811696911,1153.0,0.00013,84.0
0.25357622646211386,1121.0,-5e-05,0.0
0.30429147175453664,1121.0,0.00024,80.0
0.3550067170469594,1128.0,2e-05,0.0
0.4057219623393822,1117.0,0.00013,87.0
0.45643720763180495,1132.0,0.00024,0.0
0.5071524529242277,1125.0,0.00024,91.0
0.5578676982166505,1121.0,0.0002,0.0
0.6085829435090733,1128.0,0.00027,91.0
0.659298188801496,1128.0,0.0002,0.0
0.7100134340939188,1128.0,-1e-05,98.0
0.7607286793863416,1149.0,6e-05,0.0
0.8114439246787644,1125.0,9e-05,87.0
0.8621591699711871,1128.0,0.00062,1307.0
0.9128744152636099,1125.0,0.00059,1328.0
0.9635896605560327,1128.0,0.00052,1226.0
1.0143049058484555,1135.0,0.00066,1297.0
1.0650201511408781,1132.0,0.00066,1269.0
1.115735396433301,1128.0,0.00062,1279.0
1.1664506417257239,1121.0,0.00062,1170.0
1.2171658870181465,1139.0,0.00062,1269.0
1.2678811323105692,1132.0,0.00066,1160.0
1.318596377602992,1128.0,0.00059,1241.0
1.369311622895415,1132.0,0.00059,1132.0
1.4200268681878376,1132.0,0.00048,1191.0
1.4707421134802603,1142.0,0.00062,1089.0
1.5214573587726832,1125.0,0.00038,1181.0
1.572172604065106,1125.0,0.00059,1096.0
1.6228878493575287,1142.0,0.00041,1202.0
1.6736030946499514,1142.0,0.00052,1068.0
1.7243183399423743,1146.0,0.00052,1163.0
1.7750335852347972,1125.0,0.00069,1100.0
1.8257488305272198,1139.0,0.00034,1212.0
1.8764640758196425,1128.0,0.00052,1100.0
1.9271793211120654,1139.0,0.00052,1209.0
1.9778945664044882,1132.0,0.00062,1086.0
2.028609811696911,1132.0,0.00055,1174.0
2.0793250569893336,1132.0,0.00055,1072.0
2.1300403022817562,1125.0,0.00052,1167.0
2.1807555475741793,1146.0,0.00069,1065.0
2.231470792866602,1128.0,0.00052,1198.0
2.2821860381590247,1128.0,0.00041,1089.0
2.3329012834514478,1128.0,0.00059,1167.0
2.3836165287438704,1125.0,0.00059,1072.0
2.434331774036293,1125.0,0.00055,1163.0
2.4850470193287157,1132.0,0.00059,1054.0
2.5357622646211384,1139.0,0.00062,1160.0
2.5864775099135615,1128.0,0.00073,1058.0
2.637192755205984,1135.0,0.00062,1181.0
2.687908000498407,1135.0,0.00059,1054.0
2.73862324579083,1125.0,0.00048,1167.0
2.7893384910832526,1125.0,0.00034,1068.0
2.8400537363756753,1132.0,0.00055,1156.0
2.890768981668098,1142.0,0.00059,1037.0
2.9414842269605206,1125.0,0.00031,1146.0
2.9921994722529437,1128.0,0.00055,1058.0
3.0429147175453664,1117.0,0.00038,1160.0
3.093629962837789,1132.0,0.00062,1058.0
3.144345208130212,1132.0,0.00031,1139.0
3.195060453422635,1128.0,0.00062,1051.0
3.2457756987150574,1128.0,0.00034,1139.0
3.29649094400748,1128.0,0.00062,1044.0
3.3472061892999028,1128.0,0.00059,1160.0
3.397921434592326,1125.0,0.00048,1040.0
3.4486366798847485,1121.0,0.00055,1153.0
3.499351925177171,1128.0,0.00031,1047.0
3.5500671704695943,1132.0,0.00069,1160.0
3.600782415762017,1125.0,0.00066,1054.0
3.6514976610544396,1142.0,0.00066,1156.0
3.7022129063468623,1153.0,0.00055,1023.0
3.752928151639285,1128.0,0.00066,1132.0
3.803643396931708,1125.0,0.00045,1044.0
3.8543586422241307,1135.0,0.00066,1156.0
3.9050738875165534,1132.0,0.00062,1030.0
3.9557891328089765,1117.0,0.00031,1142.0
4.006504378101399,1128.0,0.00066,1019.0
4.057219623393822,1128.0,0.00055,1153.0
4.107934868686245,1149.0,0.00062,1033.0
4.158650113978667,1142.0,0.00066,1146.0
4.20936535927109,1142.0,0.00062,1012.0
4.2600806045635125,1125.0,0.00055,1132.0
4.310795849855936,1125.0,0.00052,1026.0
4.361511095148359,1139.0,0.00055,1100.0
4.412226340440781,1132.0,0.00038,1030.0
4.462941585733204,1153.0,0.00062,1100.0
4.513656831025627,1128.0,0.00038,1030.0
4.564372076318049,1121.0,0.00062,1100.0
4.615087321610472,1132.0,0.00066,994.0
4.6658025669028955,1128.0,0.00062,1125.0
4.716517812195318,1125.0,0.00059,1019.0
4.767233057487741,1139.0,0.00059,1103.0
4.817948302780163,1125.0,0.00031,998.0
4.868663548072586,1125.0,0.00055,1135.0
4.919378793365009,1135.0,0.00055,987.0
4.9700940386574315,1139.0,0.00059,1114.0
5.020809283949855,1132.0,0.00066,1005.0
5.071524529242277,1132.0,0.00048,1093.0
5.1222397745347,1128.0,0.00052,966.0
5.172955019827123,1125.0,0.00055,1089.0
5.223670265119545,1132.0,0.00062,970.0
5.274385510411968,1135.0,0.00041,1086.0
5.3251007557043915,1132.0,0.00055,984.0
5.375816000996814,1128.0,0.00059,1086.0
5.426531246289237,1132.0,0.00052,970.0
5.47724649158166,1128.0,0.00059,1114.0
5.527961736874082,1135.0,0.00052,994.0
5.578676982166505,1125.0,0.00052,1114.0
5.629392227458927,1125.0,0.00045,1040.0
5.6801074727513505,1128.0,0.00066,1033.0
5.730822718043774,1132.0,0.00066,938.0
5.781537963336196,1125.0,0.00055,1037.0
5.832253208628619,1125.0,0.00062,903.0
5.882968453921041,1132.0,0.00048,991.0
5.933683699213464,1132.0,0.00055,924.0
5.984398944505887,1128.0,0.00052,1061.0
6.03511418979831,1142.0,0.00055,973.0
6.085829435090733,1121.0,0.00059,1072.0
6.136544680383156,1125.0,0.00048,959.0
6.187259925675578,1117.0,0.00048,1072.0
6.237975170968001,1125.0,0.00045,973.0
6.288690416260424,1128.0,0.00038,1037.0
6.3394056615528465,1117.0,0.00038,952.0
6.39012090684527,1125.0,0.00069,1037.0
6.440836152137692,1142.0,0.00066,970.0
6.491551397430115,1121.0,0.00055,1040.0
6.542266642722538,1128.0,0.00062,907.0
6.59298188801496,1142.0,0.00034,1023.0
6.643697133307383,1132.0,0.00052,921.0
6.6944123785998055,1128.0,0.00069,1061.0
6.745127623892229,1146.0,0.00066,938.0
6.795842869184652,1132.0,0.00062,1019.0
6.846558114477074,1125.0,0.00059,907.0
6.897273359769497,1139.0,0.00038,994.0
6.94798860506192,1125.0,0.00048,903.0
6.998703850354342,1125.0,0.00048,1001.0
7.0494190956467655,1132.0,0.00052,885.0
7.100134340939189,1128.0,0.00059,991.0
7.150849586231611,1128.0,0.00052,921.0
7.201564831524034,1139.0,0.00062,1016.0
7.252280076816456,1128.0,0.00062,917.0
7.302995322108879,1125.0,0.00062,1019.0
7.353710567401302,1160.0,0.00055,907.0
7.404425812693725,1125.0,0.00052,1012.0
7.455141057986148,1142.0,0.00041,928.0
7.50585630327857,1142.0,0.00052,1001.0
7.556571548570993,1128.0,0.00045,892.0
7.607286793863416,1125.0,0.00038,980.0
7.658002039155838,1153.0,0.00041,900.0
7.708717284448261,1125.0,0.00066,1016.0
7.7594325297406845,1128.0,0.00052,928.0
7.810147775033107,1125.0,0.00045,984.0
7.86086302032553,1125.0,0.00041,903.0
7.911578265617953,1149.0,0.00034,1001.0
7.962293510910375,1125.0,0.00048,896.0
8.013008756202797,1132.0,0.00052,984.0
8.06372400149522,1142.0,0.00062,903.0
8.114439246787644,1117.0,0.00062,1016.0
8.165154492080067,1128.0,0.00062,910.0
8.21586973737249,1125.0,0.00062,977.0
8.266584982664911,1110.0,0.00069,907.0
8.317300227957334,1132.0,0.00059,987.0
8.368015473249757,1132.0,0.00052,900.0
8.41873071854218,1135.0,0.00055,963.0
8.469445963834604,1142.0,0.00055,896.0
8.520161209127025,1142.0,0.00055,1001.0
8.570876454419448,1125.0,0.00066,903.0
8.621591699711871,1139.0,0.00034,970.0
8.672306945004294,1128.0,0.00055,907.0
8.723022190296717,1125.0,0.00062,970.0
8.77373743558914,1125.0,0.00045,892.0
8.824452680881562,1128.0,0.00048,956.0
8.875167926173985,1128.0,0.00066,889.0
8.925883171466408,1135.0,0.00034,959.0
8.976598416758831,1139.0,0.00045,903.0
9.027313662051254,1132.0,0.00048,973.0
9.078028907343676,1132.0,0.00062,903.0
9.128744152636099,1117.0,0.00062,1023.0
9.179459397928522,1128.0,0.00066,931.0
9.230174643220945,1132.0,0.00052,991.0
9.280889888513368,1132.0,0.00066,942.0
9.331605133805791,1128.0,0.00055,1012.0
9.382320379098212,1132.0,0.00045,949.0
9.433035624390635,1132.0,0.00055,1019.0
