Time,ADC_Value,Offset
0.0,179.9,0.002
0.07080425506546384,183.9,0.0017
0.14160851013092768,187.9,0.0019
0.21241276519639152,191.89,0.0019
0.28321702026185536,195.89,0.0017
0.3540212753273192,199.89,0.0019
0.42482553039278304,203.89,0.0017
0.4956297854582469,207.89,0.0017
0.5664340405237107,211.88,0.0019
0.6372382955891746,215.88,0.0019
0.7080425506546384,219.88,0.0018
0.7788468057201022,223.88,0.0019
0.8496510607855661,227.87,0.0019
0.9204553158510299,231.87,0.0018
0.9912595709164937,235.87,0.0019
1.0620638259819577,239.87,0.0018
1.1328680810474214,243.87,0.0017
1.2036723361128852,247.86,0.0018
1.274476591178349,251.86,0.0018
1.345280846243813,255.86,0.0018
1.4160851013092768,259.86,0.0018
1.4868893563747405,263.85,0.0019
1.5576936114402045,267.85,0.0019
1.6284978665056684,271.85,0.0019
1.6993021215711321,275.85,0.0019
1.7701063766365959,279.85,0.0019
1.8409106317020598,283.84,0.0019
1.9117148867675238,287.84,0.0019
1.9825191418329875,291.84,0.0019
2.0533233968984512,295.84,0.002
2.1241276519639154,299.84,0.0019
2.194931907029379,303.83,0.002
2.265736162094843,307.83,0.0018
2.3365404171603066,311.83,0.002
2.4073446722257703,315.83,0.0021
2.4781489272912345,319.82,0.0022
2.548953182356698,323.82,0.0021
2.619757437422162,327.82,0.0021
2.690561692487626,331.82,0.002
2.76136594755309,335.82,0.0022
2.8321702026185536,339.81,0.0021
2.9029744576840173,343.81,0.0022
2.973778712749481,347.81,0.0022
3.044582967814945,351.81,0.0024
3.115387222880409,355.8,0.0022
3.1861914779458727,359.8,0.0024
3.256995733011337,363.8,0.0025
3.3277999880768006,367.8,0.0026
3.3986042431422643,371.8,0.0026
3.469408498207728,375.79,0.0027
3.5402127532731917,379.79,0.0027
3.611017008338656,383.79,0.0029
3.6818212634041196,387.79,0.003
3.7526255184695834,391.78,0.003
3.8234297735350475,395.78,0.0031
3.8942340286005113,399.78,0.0031
3.965038283665975,403.78,0.0032
4.035842538731439,407.78,0.0032
4.1066467937969025,411.77,0.0034
4.177451048862366,415.77,0.0036
4.248255303927831,419.77,0.0037
4.3190595589932945,423.77,0.0038
4.389863814058758,427.76,0.0039
4.460668069124222,431.76,0.0041
4.531472324189686,435.76,0.004
4.602276579255149,439.76,0.0043
4.673080834320613,443.76,0.0045
4.743885089386077,447.75,0.0046
4.814689344451541,451.75,0.0049
4.885493599517005,455.75,0.0049
4.956297854582469,459.75,0.0052
5.027102109647933,463.75,0.0053
5.097906364713396,467.74,0.0056
5.16871061977886,471.74,0.0058
5.239514874844324,475.74,0.0059
5.310319129909788,479.74,0.0061
5.381123384975252,483.73,0.0061
5.451927640040716,487.73,0.0067
5.52273189510618,491.73,0.0068
5.593536150171643,495.73,0.007
5.664340405237107,499.73,0.0074
5.735144660302571,503.72,0.0078
5.805948915368035,507.72,0.008
5.876753170433498,511.72,0.0081
5.947557425498962,515.72,0.0084
6.018361680564427,519.71,0.0087
6.08916593562989,523.71,0.009
6.159970190695354,527.71,0.0093
6.230774445760818,531.71,0.01
6.301578700826282,535.71,0.0101
6.372382955891745,539.7,0.0102
6.443187210957209,543.7,0.0105
6.513991466022674,547.7,0.0111
6.584795721088137,551.7,0.0114
6.655599976153601,555.69,0.0116
6.726404231219065,559.69,0.012
6.797208486284529,563.69,0.0126
6.868012741349992,567.69,0.0129
6.938816996415456,571.69,0.0133
7.00962125148092,575.68,0.0136
7.0804255065463835,579.68,0.014
7.151229761611848,583.68,0.014
7.222034016677312,587.68,0.0145
7.2928382717427755,591.67,0.015
7.363642526808239,595.67,0.0158
7.434446781873703,599.67,0.0163
7.505251036939167,603.67,0.0163
7.5760552920046305,607.67,0.017
7.646859547070095,611.66,0.0176
7.717663802135559,615.66,0.018
7.7884680572010225,619.66,0.0182
7.859272312266486,623.66,0.019
7.93007656733195,627.66,0.0192
8.000880822397415,631.65,0.0199
8.071685077462877,635.65,0.0204
8.142489332528342,639.65,0.0208
8.213293587593805,643.65,0.021
8.28409784265927,647.64,0.0218
8.354902097724732,651.64,0.0222
8.425706352790197,655.64,0.0225
8.496510607855662,659.64,0.0227
8.567314862921124,663.64,0.0238
8.638119117986589,667.63,0.0242
8.708923373052052,671.63,0.0247
8.779727628117517,675.63,0.0249
8.85053188318298,679.63,0.0259
8.921336138248444,683.62,0.0261
8.992140393313907,687.62,0.0265
9.062944648379371,691.62,0.0269
9.133748903444836,695.62,0.0277
9.204553158510299,699.62,0.0281
9.275357413575763,703.61,0.0287
9.346161668641226,707.61,0.0291
9.416965923706691,711.61,0.0293
9.487770178772154,715.61,0.0301
9.558574433837618,719.6,0.0304
9.629378688903081,723.6,0.031
9.700182943968546,727.6,0.0312
9.77098719903401,731.6,0.0318
9.841791454099473,735.6,0.0324
9.912595709164938,739.59,0.0328
9.9833999642304,743.59,0.0331
10.054204219295865,747.59,0.0337
10.125008474361328,751.59,0.034
10.195812729426793,755.58,0.0343
10.266616984492257,759.58,0.035
10.33742123955772,763.58,0.035
10.408225494623185,767.58,0.0359
10.479029749688648,771.58,0.0359
10.549834004754112,775.57,0.0369
10.620638259819575,779.57,0.0365
10.69144251488504,783.57,0.0371
10.762246769950504,787.57,0.0371
10.833051025015967,791.56,0.0381
10.903855280081432,795.56,0.0383
10.974659535146895,799.56,0.0389
11.04546379021236,803.56,0.039
11.116268045277822,807.56,0.0389
11.187072300343287,811.55,0.039
11.25787655540875,815.55,0.0398
11.328680810474214,819.55,0.0398
11.399485065539679,823.55,0.0398
11.470289320605142,827.55,0.0402
11.541093575670606,831.54,0.0402
11.61189783073607,835.54,0.0405
11.682702085801534,839.54,0.0401
11.753506340866997,843.54,0.0409
11.824310595932461,847.53,0.0409
11.895114850997924,851.53,0.0408
11.965919106063389,855.53,0.0408
12.036723361128853,859.53,0.0409
12.107527616194316,863.53,0.041
12.17833187125978,867.52,0.0414
12.249136126325244,871.52,0.041
12.319940381390708,875.52,0.0406
12.390744636456171,879.52,0.041
12.461548891521636,883.51,0.0407
12.5323531465871,887.51,0.0408
12.603157401652563,891.51,0.0404
12.673961656718028,895.51,0.0406
12.74476591178349,899.51,0.04
12.815570166848955,903.5,0.04
12.886374421914418,907.5,0.0397
12.957178676979883,911.5,0.0395
13.027982932045347,915.5,0.039
13.09878718711081,919.49,0.0385
13.169591442176275,923.49,0.038
13.240395697241738,927.49,0.0384
13.311199952307202,931.49,0.0381
13.382004207372665,935.49,0.0376
13.45280846243813,939.48,0.0374
13.523612717503593,943.48,0.0368
13.594416972569057,947.48,0.0366
13.665221227634522,951.48,0.0363
13.736025482699985,955.47,0.0362
13.80682973776545,959.47,0.035
13.877633992830912,963.47,0.0353
13.948438247896377,967.47,0.0343
14.01924250296184,971.47,0.034
14.090046758027304,975.46,0.0336
14.160851013092767,979.46,0.0331
14.231655268158232,983.46,0.0325
14.302459523223696,987.46,0.0324
14.373263778289159,991.46,0.0314
14.444068033354624,995.45,0.0314
14.514872288420086,999.45,0.0306
14.585676543485551,1003.45,0.0304
14.656480798551014,1007.45,0.0297
14.727285053616479,1011.44,0.029
14.798089308681943,1015.44,0.029
14.868893563747406,1019.44,0.0281
14.93969781881287,1023.44,0.0278
15.010502073878333,1027.44,0.0268
15.081306328943798,1031.43,0.0266
15.152110584009261,1035.43,0.0258
15.222914839074726,1039.43,0.0254
15.29371909414019,1043.43,0.0251
15.364523349205653,1047.42,0.0243
15.435327604271118,1051.42,0.0239
15.50613185933658,1055.42,0.0234
15.576936114402045,1059.42,0.0226
15.647740369467508,1063.42,0.0223
15.718544624532973,1067.41,0.0214
15.789348879598435,1071.41,0.021
15.8601531346639,1075.41,0.0206
15.930957389729365,1079.41,0.0203
16.00176164479483,1083.4,0.0195
16.07256589986029,1087.4,0.0189
16.143370154925755,1091.4,0.0186
16.21417440999122,1095.4,0.0181
16.284978665056684,1099.4,0.0172
16.355782920122145,1103.39,0.0169
16.42658717518761,1107.39,0.0164
16.497391430253074,1111.39,0.0157
16.56819568531854,1115.39,0.0155
16.638999940384004,1119.38,0.015
16.709804195449465,1123.38,0.0146
16.78060845051493,1127.38,0.014
16.851412705580394,1131.38,0.0134
16.92221696064586,1135.38,0.0129
16.993021215711323,1139.37,0.0127
17.063825470776784,1143.37,0.0122
17.13462972584225,1147.37,0.0117
17.205433980907713,1151.37,0.0114
17.276238235973178,1155.36,0.0109
17.34704249103864,1159.36,0.0106
17.417846746104104,1163.36,0.0102
17.48865100116957,1167.36,0.0096
17.559455256235033,1171.36,0.009
17.630259511300498,1175.35,0.0088
17.70106376636596,1179.35,0.0087
17.771868021431423,1183.35,0.0083
17.842672276496888,1187.35,0.0077
17.913476531562353,1191.35,0.0077
17.984280786627814,1195.34,0.0072
18.055085041693278,1199.34,0.007
18.125889296758743,1203.34,0.0064
18.196693551824207,1207.34,0.0064
18.267497806889672,1211.33,0.0061
18.338302061955133,1215.33,0.0058
18.409106317020598,1219.33,0.0057
18.479910572086062,1223.33,0.0053
18.550714827151527,1227.33,0.0051
18.621519082216988,1231.32,0.0048
18.692323337282453,1235.32,0.0046
18.763127592347917,1239.32,0.0045
18.833931847413382,1243.32,0.0043
18.904736102478847,1247.31,0.0041
18.975540357544308,1251.31,0.0039
19.046344612609772,1255.31,0.0036
19.117148867675237,1259.31,0.0036
19.1879531227407,1263.31,0.0036
19.258757377806162,1267.3,0.0034
19.329561632871627,1271.3,0.0033
19.40036588793709,1275.3,0.0031
19.471170143002556,1279.3,0.003
19.54197439806802,1283.29,0.0029
19.612778653133482,1287.29,0.0026
19.683582908198947,1291.29,0.0027
19.75438716326441,1295.29,0.0027
19.825191418329876,1299.29,0.0026
19.89599567339534,1295.29,0.0026
19.9667999284608,1291.29,0.0026
20.037604183526266,1287.29,0.0026
20.10840843859173,1283.29,0.0027
20.179212693657195,1279.3,0.0026
20.250016948722656,1275.3,0.0026
20.32082120378812,1271.3,0.0028
20.391625458853586,1267.3,0.0029
20.46242971391905,1263.31,0.0028
20.533233968984515,1259.31,0.0029
20.604038224049976,1255.31,0.0031
20.67484247911544,1251.31,0.0032
20.745646734180905,1247.31,0.0033
20.81645098924637,1243.32,0.0033
20.88725524431183,1239.32,0.0033
20.958059499377296,1235.32,0.0036
21.02886375444276,1231.32,0.0035
21.099668009508225,1227.33,0.0038
21.17047226457369,1223.33,0.004
21.24127651963915,1219.33,0.0039
21.312080774704615,1215.33,0.0042
21.38288502977008,1211.33,0.0042
21.453689284835544,1207.34,0.0045
21.52449353990101,1203.34,0.0048
21.59529779496647,1199.34,0.0047
21.666102050031935,1195.34,0.005
21.7369063050974,1191.35,0.0052
21.807710560162864,1187.35,0.0053
21.878514815228325,1183.35,0.0054
21.94931907029379,1179.35,0.0057
22.020123325359254,1175.35,0.0059
22.09092758042472,1171.36,0.0059
22.161731835490183,1167.36,0.0061
22.232536090555644,1163.36,0.0062
22.30334034562111,1159.36,0.0067
22.374144600686574,1155.36,0.007
22.44494885575204,1151.37,0.0073
22.5157531108175,1147.37,0.0076
22.586557365882964,1143.37,0.0078
22.65736162094843,1139.37,0.0081
22.728165876013893,1135.38,0.0082
22.798970131079358,1131.38,0.0085
22.86977438614482,1127.38,0.0088
22.940578641210283,1123.38,0.009
23.011382896275748,1119.38,0.0094
23.082187151341213,1115.39,0.0095
23.152991406406674,1111.39,0.0098
23.22379566147214,1107.39,0.0103
23.294599916537603,1103.39,0.0102
23.365404171603068,1099.4,0.0107
23.436208426668532,1095.4,0.011
23.507012681733993,1091.4,0.0111
23.577816936799458,1087.4,0.0112
23.648621191864923,1083.4,0.0118
23.719425446930387,1079.41,0.0121
23.790229701995848,1075.41,0.0125
23.861033957061313,1071.41,0.013
23.931838212126777,1067.41,0.0131
24.002642467192242,1063.42,0.0134
24.073446722257707,1059.42,0.0137
24.144250977323168,1055.42,0.0144
24.215055232388632,1051.42,0.0142
24.285859487454097,1047.42,0.0147
24.35666374251956,1043.43,0.0151
24.427467997585026,1039.43,0.0152
24.498272252650487,1035.43,0.0155
24.569076507715952,1031.43,0.0157
24.639880762781416,1027.44,0.0162
24.71068501784688,1023.44,0.0164
24.781489272912342,1019.44,0.0168
24.852293527977807,1015.44,0.0172
24.92309778304327,1011.44,0.0173
24.993902038108736,1007.45,0.0177
25.0647062931742,1003.45,0.0179
25.13551054823966,999.45,0.0181
25.206314803305126,995.45,0.0183
25.27711905837059,991.46,0.0192
25.347923313436056,987.46,0.0195
25.418727568501517,983.46,0.0195
25.48953182356698,979.46,0.02
25.560336078632446,975.46,0.0198
25.63114033369791,971.47,0.0204
25.701944588763375,967.47,0.0207
25.772748843828836,963.47,0.0209
25.8435530988943,959.47,0.0213
25.914357353959765,955.47,0.0214
25.98516160902523,951.48,0.0216
26.055965864090695,947.48,0.022
26.126770119156156,943.48,0.0222
26.19757437422162,939.48,0.0224
26.268378629287085,935.49,0.0226
26.33918288435255,931.49,0.0229
26.40998713941801,927.49,0.0235
26.480791394483475,923.49,0.0234
26.55159564954894,919.49,0.0236
26.622399904614404,915.5,0.0238
26.69320415967987,911.5,0.024
26.76400841474533,907.5,0.0243
26.834812669810795,903.5,0.0244
26.90561692487626,899.51,0.0247
26.976421179941724,895.51,0.0248
27.047225435007185,891.51,0.0246
27.11802969007265,887.51,0.0252
27.188833945138114,883.51,0.0253
27.25963820020358,879.52,0.0256
27.330442455269043,875.52,0.026
27.401246710334505,871.52,0.0256
27.47205096539997,867.52,0.0256
27.542855220465434,863.53,0.0259
27.6136594755309,859.53,0.0261
27.68446373059636,855.53,0.0262
27.755267985661824,851.53,0.0264
27.82607224072729,847.53,0.0262
27.896876495792753,843.54,0.0267
27.967680750858218,839.54,0.0259
28.03848500592368,835.54,0.0263
28.109289260989144,831.54,0.0266
28.180093516054608,827.55,0.0265
28.250897771120073,823.55,0.0264
28.321702026185534,819.55,0.0265
28.392506281251,815.55,0.0263
28.463310536316463,811.55,0.0264
28.534114791381928,807.56,0.0261
28.604919046447392,803.56,0.026
28.675723301512853,799.56,0.0262
28.746527556578318,795.56,0.0261
28.817331811643783,791.56,0.0257
28.888136066709247,787.57,0.0258
28.958940321774712,783.57,0.0257
29.029744576840173,779.57,0.0251
29.100548831905638,775.57,0.0255
29.171353086971102,771.58,0.0252
29.242157342036567,767.58,0.025
29.312961597102028,763.58,0.0246
29.383765852167492,759.58,0.0246
29.454570107232957,755.58,0.0244
29.52537436229842,751.59,0.0244
29.596178617363886,747.59,0.0241
29.666982872429347,743.59,0.0237
29.737787127494812,739.59,0.0237
29.808591382560277,735.6,0.0233
29.87939563762574,731.6,0.0233
29.950199892691202,727.6,0.0226
30.021004147756667,723.6,0.0225
30.09180840282213,719.6,0.0226
30.162612657887596,715.61,0.0223
30.23341691295306,711.61,0.022
30.304221168018522,707.61,0.0218
30.375025423083986,703.61,0.0215
30.44582967814945,699.62,0.0214
30.516633933214916,695.62,0.0208
30.58743818828038,691.62,0.0205
30.65824244334584,687.62,0.0207
30.729046698411306,683.62,0.0203
30.79985095347677,679.63,0.0201
30.870655208542235,675.63,0.0193
30.941459463607696,671.63,0.0193
31.01226371867316,667.63,0.0189
31.083067973738626,663.64,0.0186
31.15387222880409,659.64,0.0186
31.224676483869555,655.64,0.0183
31.295480738935016,651.64,0.0179
31.36628499400048,647.64,0.0175
31.437089249065945,643.65,0.0174
31.50789350413141,639.65,0.017
31.57869775919687,635.65,0.0164
31.649502014262335,631.65,0.0164
31.7203062693278,627.66,0.016
31.791110524393265,623.66,0.0155
31.86191477945873,619.66,0.0155
31.93271903452419,615.66,0.0151
32.00352328958966,611.66,0.0149
32.07432754465512,607.67,0.0146
32.14513179972058,603.67,0.0142
32.21593605478605,599.67,0.014
32.28674030985151,595.67,0.0137
32.35754456491698,591.67,0.0132
32.42834881998244,587.68,0.0131
32.4991530750479,583.68,0.0128
32.56995733011337,579.68,0.0124
32.64076158517883,575.68,0.0124
32.71156584024429,571.69,0.012
32.78237009530976,567.69,0.0118
32.85317435037522,563.69,0.0114
32.92397860544069,559.69,0.0109
32.99478286050615,555.69,0.0109
33.06558711557161,551.7,0.0107
33.13639137063708,547.7,0.0105
33.20719562570254,543.7,0.0103
33.27799988076801,539.7,0.0098
33.34880413583347,535.71,0.0096
33.41960839089893,531.71,0.0092
33.4904126459644,527.71,0.0092
33.56121690102986,523.71,0.0089
33.63202115609533,519.71,0.0089
33.70282541116079,515.72,0.0083
33.77362966622625,511.72,0.0083
33.84443392129172,507.72,0.0079
33.91523817635718,503.72,0.0078
33.986042431422646,499.73,0.0078
34.05684668648811,495.73,0.0073
34.12765094155357,491.73,0.0074
34.19845519661904,487.73,0.0071
34.2692594516845,483.73,0.0066
34.34006370674996,479.74,0.0065
34.41086796181543,475.74,0.0063
34.48167221688089,471.74,0.0062
34.552476471946356,467.74,0.006
34.62328072701182,463.75,0.0058
34.69408498207728,459.75,0.0056
34.76488923714275,455.75,0.0056
34.83569349220821,451.75,0.0053
34.906497747273676,447.75,0.0051
34.97730200233914,443.76,0.0051
35.0481062574046,439.76,0.0051
35.118910512470066,435.76,0.0049
35.18971476753553,431.76,0.0047
35.260519022600995,427.76,0.0046
35.331323277666456,423.77,0.0044
35.40212753273192,419.77,0.0043
35.472931787797386,415.77,0.004
35.54373604286285,411.77,0.004
35.61454029792831,407.78,0.0037
35.685344552993776,403.78,0.0038
35.75614880805924,399.78,0.0037
35.826953063124705,395.78,0.0036
35.897757318190166,391.78,0.0035
35.96856157325563,387.79,0.0034
36.039365828321095,383.79,0.0033
36.110170083386556,379.79,0.0032
36.180974338452025,375.79,0.003
36.251778593517486,371.8,0.003
36.32258284858295,367.8,0.003
36.393387103648415,363.8,0.0028
36.464191358713876,359.8,0.0027
36.534995613779344,355.8,0.0026
36.605799868844805,351.81,0.0027
36.676604123910266,347.81,0.0026
36.747408378975734,343.81,0.0023
36.818212634041195,339.81,0.0026
36.889016889106664,335.82,0.0024
36.959821144172125,331.82,0.0024
37.030625399237586,327.82,0.0024
37.101429654303054,323.82,0.0022
37.172233909368515,319.82,0.0022
37.243038164433976,315.83,0.0022
37.313842419499444,311.83,0.002
37.384646674564905,307.83,0.0022
37.45545092963037,303.83,0.002
37.526255184695835,299.84,0.002
37.597059439761296,295.84,0.0021
37.667863694826764,291.84,0.002
37.738667949892225,287.84,0.002
37.80947220495769,283.84,0.002
37.880276460023154,279.85,0.0019
37.951080715088615,275.85,0.002
38.02188497015408,271.85,0.0018
38.092689225219544,267.85,0.0018
38.16349348028501,263.85,0.0019
38.234297735350474,259.86,0.0018
38.305101990415935,255.86,0.0019
38.3759062454814,251.86,0.0018
38.446710500546864,247.86,0.0019
38.517514755612325,243.87,0.0019
38.58831901067779,239.87,0.0017
38.659123265743254,235.87,0.0017
38.72992752080872,231.87,0.0016
38.80073177587418,227.87,0.0016
38.871536030939644,223.88,0.0017
38.94234028600511,219.88,0.0017
39.013144541070574,215.88,0.0017
39.08394879613604,211.88,0.0017
39.1547530512015,207.89,0.0017
39.225557306266964,203.89,0.0016
39.29636156133243,199.89,0.0018
39.36716581639789,195.89,0.0016
39.43797007146336,191.89,0.0017
39.50877432652882,187.9,0.0016
39.57957858159428,183.9,0.0018
39.65038283665975,179.9,0.0017
39.72118709172521,175.9,0.0018
39.79199134679068,171.91,0.0018
39.86279560185614,167.91,0.0018
39.9335998569216,163.91,0.0017
40.00440411198707,159.91,0.0017
40.07520836705253,155.91,0.0017
40.14601262211799,151.92,0.0017
40.21681687718346,147.92,0.0018
40.28762113224892,143.92,0.0017
40.35842538731439,139.92,0.0016
40.42922964237985,135.93,0.0017
40.50003389744531,131.93,0.0018
40.57083815251078,127.93,0.0018
40.64164240757624,123.93,0.0017
40.71244666264171,119.93,0.0018
40.78325091770717,115.94,0.0018
40.85405517277263,111.94,0.0017
40.9248594278381,107.94,0.0018
40.99566368290356,103.94,0.0017
41.06646793796903,99.95,0.0016
41.13727219303449,95.95,0.0016
41.20807644809995,91.95,0.0017
41.27888070316542,87.95,0.0013
41.34968495823088,83.95,0.0018
41.42048921329635,79.96,0.0018
41.49129346836181,75.96,0.0018
41.56209772342727,71.96,0.0018
41.63290197849274,67.96,0.0017
41.7037062335582,63.96,0.0018
41.77451048862366,59.97,0.0017
41.84531474368913,55.97,0.0019
41.91611899875459,51.97,0.0021
41.98692325382006,47.97,0.0017
42.05772750888552,43.98,0.0019
42.12853176395098,39.98,0.0018
42.19933601901645,35.98,0.002
42.27014027408191,31.98,0.0017
42.34094452914738,27.98,0.002
42.41174878421284,23.99,0.002
42.4825530392783,19.99,0.0019
42.55335729434377,15.99,0.0019
42.62416154940923,11.99,0.0019
42.6949658044747,8.0,0.0017
42.76577005954016,4.0,0.002
42.83657431460562,0.0,0.0019
42.90737856967109,4.0,0.0021
42.97818282473655,8.0,0.0018
43.04898707980202,11.99,0.0018
43.11979133486748,15.99,0.0018
43.19059558993294,19.99,0.0019
43.26139984499841,23.99,0.002
43.33220410006387,27.98,0.0019
43.40300835512933,31.98,0.002
43.4738126101948,35.98,0.002
43.54461686526026,39.98,0.0019
43.61542112032573,43.98,0.0019
43.68622537539119,47.97,0.0018
43.75702963045665,51.97,0.0019
43.82783388552212,55.97,0.0018
43.89863814058758,59.97,0.0016
43.96944239565305,63.96,0.0018
44.04024665071851,67.96,0.0018
44.11105090578397,71.96,0.0019
44.18185516084944,75.96,0.0017
44.2526594159149,79.96,0.0017
44.32346367098037,83.95,0.0018
44.39426792604583,87.95,0.0018
44.46507218111129,91.95,0.0018
44.53587643617676,95.95,0.0019
44.60668069124222,99.95,0.0019
44.67748494630768,103.94,0.0018
44.74828920137315,107.94,0.0017
44.81909345643861,111.94,0.0017
44.88989771150408,115.94,0.0019
44.96070196656954,119.93,0.0017
45.031506221635,123.93,0.0018
45.10231047670047,127.93,0.0018
45.17311473176593,131.93,0.0017
45.243918986831396,135.93,0.0017
45.31472324189686,139.92,0.0013
45.38552749696232,143.92,0.0018
45.456331752027786,147.92,0.0018
45.52713600709325,151.92,0.002
45.597940262158716,155.91,0.0018
45.66874451722418,159.91,0.0018
45.73954877228964,163.91,0.0018
45.810353027355106,167.91,0.0019
45.88115728242057,171.91,0.0017
45.951961537486035,175.9,0.0018
46.022765792551496,179.9,0.0018
46.09357004761696,183.9,0.0017
46.164374302682425,187.9,0.0019
46.235178557747886,191.89,0.0019
46.30598281281335,195.89,0.0019
46.376787067878816,199.89,0.0018
46.44759132294428,203.89,0.0016
46.518395578009745,207.89,0.0019
46.589199833075206,211.88,0.0018
46.66000408814067,215.88,0.0018
46.730808343206135,219.88,0.0018
46.801612598271596,223.88,0.0018
46.872416853337064,227.87,0.0018
46.943221108402525,231.87,0.0019
47.01402536346799,235.87,0.0018
47.084829618533455,239.87,0.0018
47.155633873598916,243.87,0.0019
47.226438128664384,247.86,0.002
47.297242383729845,251.86,0.0019
47.368046638795306,255.86,0.0018
47.438850893860774,259.86,0.0019
47.509655148926235,263.85,0.002
47.580459403991696,267.85,0.0019
47.651263659057165,271.85,0.0017
47.722067914122626,275.85,0.0019
47.792872169188094,279.85,0.0019
47.863676424253555,283.84,0.0017
47.934480679319016,287.84,0.0018
48.005284934384484,291.84,0.0018
48.076089189449945,295.84,0.002
48.14689344451541,299.84,0.002
48.217697699580874,303.83,0.0018
48.288501954646335,307.83,0.002
48.359306209711804,311.83,0.002
48.430110464777265,315.83,0.002
48.50091471984273,319.82,0.0019
48.571718974908194,323.82,0.0021
48.642523229973655,327.82,0.0022
48.71332748503912,331.82,0.0021
48.784131740104584,335.82,0.0021
48.85493599517005,339.81,0.0023
48.92574025023551,343.81,0.0022
48.996544505300974,347.81,0.0024
49.06734876036644,351.81,0.0024
49.138153015431904,355.8,0.0023
49.208957270497365,359.8,0.0025
49.27976152556283,363.8,0.0025
49.350565780628294,367.8,0.0024
49.42137003569376,371.8,0.0026
49.49217429075922,375.79,0.0028
49.562978545824684,379.79,0.0029
49.63378280089015,383.79,0.0028
49.70458705595561,387.79,0.003
49.77539131102108,391.78,0.003
49.84619556608654,395.78,0.003
49.916999821152004,399.78,0.0032
49.98780407621747,403.78,0.0031
50.05860833128293,407.78,0.0033
50.1294125863484,411.77,0.0036
50.20021684141386,415.77,0.0036
50.27102109647932,419.77,0.0039
