Time,ADC_Value,Offset
0.0,73.24,0.0038
0.09841465898069161,78.12,0.0037
0.19682931796138323,83.01,0.0035
0.2952439769420748,87.89,0.0037
0.39365863592276645,92.77,0.0038
0.4920732949034581,97.66,0.0037
0.5904879538841497,102.54,0.0038
0.6889026128648413,107.42,0.0037
0.7873172718455329,112.3,0.0036
0.8857319308262245,117.19,0.0037
0.9841465898069162,122.07,0.0038
1.0825612487876077,126.95,0.0038
1.1809759077682993,131.84,0.0036
1.2793905667489909,136.72,0.0037
1.3778052257296827,141.6,0.0035
1.4762198847103742,146.48,0.0036
1.5746345436910658,151.37,0.0038
1.6730492026717574,156.25,0.0037
1.771463861652449,161.13,0.0039
1.8698785206331408,166.02,0.0038
1.9682931796138323,170.9,0.0036
2.0667078385945237,175.78,0.0037
2.1651224975752155,180.66,0.0036
2.2635371565559073,185.55,0.0037
2.3619518155365986,190.43,0.0038
2.4603664745172904,195.31,0.0037
2.5587811334979818,200.2,0.0038
2.6571957924786735,205.08,0.0035
2.7556104514593653,209.96,0.0035
2.8540251104400567,214.84,0.0039
2.9524397694207485,219.73,0.0039
3.05085442840144,224.61,0.0038
3.1492690873821316,229.49,0.0036
3.2476837463628234,234.38,0.0038
3.3460984053435148,239.26,0.0037
3.4445130643242066,244.14,0.0037
3.542927723304898,249.02,0.0037
3.6413423822855897,253.91,0.0038
3.7397570412662815,258.79,0.0038
3.838171700246973,263.67,0.0038
3.9365863592276646,268.55,0.004
4.035001018208356,273.44,0.0037
4.133415677189047,278.32,0.0038
4.23183033616974,283.2,0.004
4.330244995150431,288.09,0.0041
4.428659654131122,292.97,0.0041
4.5270743131118145,297.85,0.004
4.625488972092506,302.73,0.0042
4.723903631073197,307.62,0.004
4.8223182900538895,312.5,0.0038
4.920732949034581,317.38,0.0043
5.019147608015272,322.27,0.0041
5.1175622669959635,327.15,0.0043
5.215976925976656,332.03,0.0043
5.314391584957347,336.91,0.0044
5.412806243938038,341.8,0.0042
5.511220902918731,346.68,0.0044
5.609635561899422,351.56,0.0046
5.708050220880113,356.45,0.0046
5.806464879860806,361.33,0.0047
5.904879538841497,366.21,0.0046
6.003294197822188,371.09,0.0046
6.10170885680288,375.98,0.0049
6.200123515783572,380.86,0.0051
6.298538174764263,385.74,0.0051
