Time,ADC_Value,Offset
0.0,4.0,0.0045
0.07079649644020276,0.0,0.0032
0.14159299288040553,4.0,0.0024
0.2123894893206083,8.0,0.0034
0.28318598576081105,11.99,0.0045
0.3539824822010138,15.99,0.0053
0.4247789786412166,19.99,0.0065
0.49557547508141936,23.99,0.0075
0.5663719715216221,27.98,0.0086
0.6371684679618249,31.98,0.0096
0.7079649644020276,35.98,0.0109
0.7787614608422304,39.98,0.0117
0.8495579572824332,43.98,0.0126
0.9203544537226359,47.97,0.0139
0.9911509501628387,51.97,0.0148
1.0619474466030414,55.97,0.0162
1.1327439430432442,59.97,0.0168
1.203540439483447,63.96,0.0183
1.2743369359236498,67.96,0.019
1.3451334323638524,71.96,0.0202
1.4159299288040552,75.96,0.0211
1.486726425244258,79.96,0.0223
1.5575229216844608,75.96,0.0232
1.6283194181246636,71.96,0.0222
1.6991159145648664,67.96,0.0211
1.769912411005069,63.96,0.0201
1.8407089074452718,59.97,0.0192
1.9115054038854746,55.97,0.018
1.9823019003256774,51.97,0.017
2.05309839676588,47.97,0.0161
2.123894893206083,43.98,0.015
2.1946913896462856,39.98,0.0137
2.2654878860864884,35.98,0.013
2.3362843825266912,31.98,0.0117
2.407080878966894,27.98,0.0105
2.477877375407097,23.99,0.0095
2.5486738718472997,19.99,0.0087
2.6194703682875025,15.99,0.0076
2.690266864727705,11.99,0.0065
2.7610633611679076,8.0,0.0053
2.8318598576081104,4.0,0.0044
2.9026563540483132,0.0,0.0034
2.973452850488516,4.0,0.0024
3.044249346928719,8.0,0.0034
3.1150458433689217,11.99,0.0045
3.1858423398091245,15.99,0.0053
3.2566388362493273,19.99,0.0064
3.32743533268953,23.99,0.0074
3.398231829129733,27.98,0.0086
3.4690283255699352,31.98,0.0096
3.539824822010138,35.98,0.0108
3.610621318450341,39.98,0.0117
3.6814178148905436,43.98,0.0129
3.7522143113307465,47.97,0.014
3.8230108077709493,51.97,0.015
3.893807304211152,55.97,0.0161
3.964603800651355,59.97,0.0169
4.035400297091558,63.96,0.018
4.10619679353176,67.96,0.0191
4.176993289971963,71.96,0.0203
4.247789786412166,75.96,0.0213
4.318586282852369,79.96,0.0221
4.389382779292571,75.96,0.0232
4.4601792757327745,71.96,0.0222
4.530975772172977,67.96,0.0213
4.601772268613179,63.96,0.02
4.6725687650533825,59.97,0.0193
4.743365261493585,55.97,0.018
4.814161757933788,51.97,0.0171
4.8849582543739904,47.97,0.0159
4.955754750814194,43.98,0.0149
5.026551247254396,39.98,0.0138
5.097347743694599,35.98,0.0128
5.168144240134802,31.98,0.0115
5.238940736575005,27.98,0.0107
5.309737233015207,23.99,0.0095
5.38053372945541,19.99,0.0085
5.451330225895613,15.99,0.0077
5.522126722335815,11.99,0.0067
5.5929232187760185,8.0,0.0057
5.663719715216221,4.0,0.0044
5.734516211656424,0.0,0.0034
5.8053127080966265,4.0,0.0025
5.87610920453683,8.0,0.0033
