Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.02583050000248477,-0.0006963239999999982,3.441,11.89
0.07054079999215901,-0.0006963239999999982,3.441,11.89
0.11543619999429211,-0.0005185379999999989,3.441,11.89
0.16050220001488924,-0.0003407520000000136,3.441,11.89
0.20510160000412725,-0.0006963239999999982,3.441,11.89
0.2511009000008926,-0.0005185379999999989,3.441,11.89
0.2950993000122253,-0.0005185379999999989,3.441,11.89
0.340698500018334,-0.0008741100000000113,3.441,11.89
0.4315331999969203,-0.0006963239999999982,3.441,11.89
0.47556340001756325,-0.0005185379999999989,3.441,11.89
0.5213127000024542,-0.0006963239999999982,3.441,11.89
0.5665853999962565,-0.0006963239999999982,3.441,11.89
0.611971900012577,-0.0008741100000000113,3.441,11.89
0.6558819999918342,-0.0003407520000000136,3.441,11.89
0.7010947999951895,-0.0005185379999999989,3.441,11.89
0.7459995000099298,-0.0005185379999999989,3.441,11.89
0.7916748000134248,-0.0005185379999999989,3.441,11.89
0.8816072999907192,-0.0005185379999999989,3.441,11.89
0.9263960999960545,-0.0005185379999999989,3.441,11.89
0.9706898000149522,-0.0005185379999999989,3.441,11.89
1.0161813000158872,-0.0006963239999999982,3.441,11.89
1.0613100999908056,-0.0003407520000000136,303.5082,11.89
1.1059754000161774,-0.0006963239999999982,304.5018,11.89
1.1509679000009783,-0.0003407520000000136,305.49539999999996,15.858
1.1968967000138946,-0.00016296600000001438,304.5018,23.794
1.241915999999037,0.00019260599999999795,304.5018,22.802
1.3319278999988455,-0.00016296600000001438,304.5018,30.738
1.376650799997151,1.4819999999998723e-05,304.5018,31.73
1.4208576999953948,1.4819999999998723e-05,305.49539999999996,38.674
1.4663208000129089,-0.00016296600000001438,303.5082,38.674
1.511212700017495,-0.00016296600000001438,304.5018,45.618
1.5554252000001725,-0.00016296600000001438,303.5082,45.618
1.6009278999990784,0.00019260599999999795,304.5018,45.618
1.6455816999950912,0.00019260599999999795,304.5018,53.554
1.7371530999953393,0.00019260599999999795,305.49539999999996,60.498
