Time,VG (mV),IDS (mA),VDS (mV)
0.0,655.64,0.0055,300.0
0.07385972209442827,639.65,0.0051,298.0
0.14771944418885655,623.66,0.0049,298.0
0.22157916628328483,607.67,0.0048,299.0
0.2954388883777131,591.67,0.0045,298.0
0.36929861047214135,575.68,0.0042,297.0
0.44315833256656967,559.69,0.0041,299.0
0.5170180546609979,543.7,0.0039,299.0
0.5908777767554262,527.71,0.0035,297.0
0.6647374988498544,511.72,0.0033,299.0
0.7385972209442827,495.73,0.0033,300.0
0.812456943038711,479.74,0.0032,299.0
0.8863166651331393,463.75,0.0029,300.0
0.9601763872275676,447.75,0.0028,298.0
1.0340361093219959,431.76,0.0027,297.0
1.107895831416424,415.77,0.0026,299.0
1.1817555535108524,399.78,0.0025,298.0
1.2556152756052807,383.79,0.0023,298.0
1.329474997699709,367.8,0.0023,298.0
1.4033347197941373,351.81,0.0024,298.0
1.4771944418885654,335.82,0.0017,298.0
1.5510541639829938,319.82,0.0024,298.0
1.624913886077422,303.83,0.0022,298.0
1.6987736081718503,287.84,0.0021,298.0
1.7726333302662787,271.85,0.002,299.0
1.8464930523607068,255.86,0.0022,298.0
1.9203527744551352,239.87,0.002,297.0
1.9942124965495633,223.88,0.0022,299.0
2.0680722186439917,207.89,0.0021,298.0
2.14193194073842,191.89,0.002,297.0
2.215791662832848,175.9,0.002,301.0
2.2896513849272764,159.91,0.0021,299.0
2.3635111070217047,143.92,0.0019,301.0
2.437370829116133,127.93,0.0021,304.0
2.5112305512105615,111.94,0.0021,297.0
2.5850902733049894,95.95,0.002,308.0
2.658949995399418,79.96,0.0021,312.0
2.732809717493846,63.96,0.002,296.0
2.8066694395882745,47.97,0.0019,314.0
2.8805291616827025,31.98,0.0021,312.0
2.954388883777131,15.99,0.002,299.0
3.028248605871559,0.0,0.0022,316.0
3.1021083279659876,15.99,0.0021,312.0
3.175968050060416,31.98,0.0021,302.0
3.249827772154844,47.97,0.0022,325.0
3.3236874942492722,63.96,0.0022,314.0
3.3975472163437006,79.96,0.0021,305.0
3.471406938438129,95.95,0.002,329.0
3.5452666605325573,111.94,0.0021,315.0
3.6191263826269853,127.93,0.002,308.0
3.6929861047214136,143.92,0.0021,328.0
3.766845826815842,159.91,0.0021,312.0
3.8407055489102704,175.9,0.0019,304.0
3.9145652710046983,191.89,0.0021,312.0
3.9884249930991267,207.89,0.002,300.0
4.062284715193555,223.88,0.0021,298.0
4.136144437287983,239.87,0.002,298.0
4.210004159382412,255.86,0.0022,299.0
4.28386388147684,271.85,0.0021,297.0
4.3577236035712685,287.84,0.0021,298.0
4.431583325665696,303.83,0.0022,299.0
4.505443047760124,319.82,0.0022,298.0
4.579302769854553,335.82,0.0025,299.0
4.653162491948981,351.81,0.0026,298.0
4.7270222140434095,367.8,0.0026,298.0
4.800881936137838,383.79,0.0027,299.0
4.874741658232266,399.78,0.003,299.0
4.948601380326695,415.77,0.0032,298.0
5.022461102421123,431.76,0.0035,299.0
5.0963208245155505,447.75,0.0039,300.0
5.170180546609979,463.75,0.0043,298.0
5.244040268704407,479.74,0.0049,298.0
5.317899990798836,495.73,0.0051,299.0
5.391759712893264,511.72,0.0057,298.0
5.465619434987692,527.71,0.0063,298.0
5.539479157082121,543.7,0.007,300.0
5.613338879176549,559.69,0.0078,297.0
5.687198601270977,575.68,0.0084,298.0
5.761058323365405,591.67,0.0093,299.0
5.834918045459833,607.67,0.01,298.0
5.908777767554262,623.66,0.0109,299.0
5.98263748964869,639.65,0.0117,299.0
6.056497211743118,655.64,0.0125,298.0
6.130356933837547,671.63,0.0136,299.0
6.204216655931975,687.62,0.0145,299.0
6.2780763780264035,703.61,0.0151,298.0
6.351936100120832,719.6,0.016,299.0
6.425795822215259,735.6,0.0166,299.0
6.499655544309688,751.59,0.0172,297.0
6.573515266404116,767.58,0.0177,299.0
6.6473749884985445,783.57,0.0184,299.0
6.721234710592973,799.56,0.0186,298.0
6.795094432687401,815.55,0.0187,298.0
6.86895415478183,831.54,0.0188,300.0
6.942813876876258,847.53,0.0187,298.0
7.016673598970686,863.53,0.0186,298.0
7.090533321065115,879.52,0.0182,299.0
7.164393043159542,895.51,0.0176,298.0
7.2382527652539705,911.5,0.017,298.0
7.312112487348399,927.49,0.0164,299.0
7.385972209442827,943.48,0.0153,298.0
7.459831931537256,959.47,0.0145,299.0
7.533691653631684,975.46,0.0133,299.0
7.607551375726112,991.46,0.0126,297.0
7.681411097820541,1007.45,0.0114,297.0
7.755270819914969,1023.44,0.0104,300.0
7.829130542009397,1039.43,0.0095,298.0
7.902990264103825,1055.42,0.0086,298.0
7.976849986198253,1071.41,0.0078,300.0
8.050709708292683,1087.4,0.0067,298.0
8.12456943038711,1103.39,0.006,298.0
8.198429152481538,1119.38,0.0054,299.0
8.272288874575967,1135.38,0.0048,299.0
8.346148596670394,1151.37,0.0043,297.0
8.420008318764824,1167.36,0.0037,298.0
8.493868040859251,1183.35,0.0032,298.0
8.56772776295368,1199.34,0.003,297.0
8.641587485048108,1215.33,0.0028,300.0
8.715447207142537,1231.32,0.0024,298.0
8.789306929236965,1247.31,0.0022,298.0
8.863166651331392,1263.31,0.0023,298.0
8.937026373425821,1279.3,0.0022,298.0
9.010886095520249,1295.29,0.0021,298.0
9.084745817614678,1311.28,0.0021,299.0
9.158605539709106,1327.27,0.0019,298.0
9.232465261803535,1343.26,0.0019,298.0
9.306324983897962,1359.25,0.0021,306.0
9.380184705992392,1375.24,0.0019,314.0
9.454044428086819,1391.24,0.0021,321.0
9.527904150181246,1407.23,0.0021,335.0
9.601763872275676,1391.24,0.0021,318.0
9.675623594370103,1375.24,0.0021,301.0
9.749483316464532,1359.25,0.0022,299.0
9.82334303855896,1343.26,0.0022,298.0
9.89720276065339,1327.27,0.0021,298.0
9.971062482747817,1311.28,0.0021,299.0
10.044922204842246,1295.29,0.0021,299.0
10.118781926936673,1279.3,0.002,297.0
10.192641649031101,1263.31,0.0022,299.0
10.26650137112553,1247.31,0.0022,298.0
10.340361093219958,1231.32,0.0022,299.0
10.414220815314387,1215.33,0.0023,298.0
10.488080537408814,1199.34,0.0021,299.0
10.561940259503244,1183.35,0.0022,297.0
10.635799981597671,1167.36,0.0025,298.0
10.7096597036921,1151.37,0.0025,299.0
10.783519425786528,1135.38,0.0025,298.0
10.857379147880955,1119.38,0.0027,298.0
10.931238869975385,1103.39,0.0029,300.0
11.005098592069812,1087.4,0.003,297.0
11.078958314164241,1071.41,0.0033,297.0
11.152818036258669,1055.42,0.0036,299.0
11.226677758353098,1039.43,0.0037,298.0
11.300537480447526,1023.44,0.0039,297.0
11.374397202541955,1007.45,0.0039,301.0
11.448256924636382,991.46,0.0045,298.0
11.52211664673081,975.46,0.0046,299.0
11.595976368825239,959.47,0.0047,300.0
11.669836090919667,943.48,0.0052,299.0
11.743695813014096,927.49,0.0053,298.0
11.817555535108523,911.5,0.0055,299.0
11.891415257202953,895.51,0.0057,298.0
11.96527497929738,879.52,0.006,297.0
12.03913470139181,863.53,0.006,299.0
12.112994423486237,847.53,0.0062,298.0
12.186854145580664,831.54,0.0063,297.0
12.260713867675094,815.55,0.0065,300.0
12.334573589769521,799.56,0.0062,298.0
12.40843331186395,783.57,0.0066,298.0
12.482293033958378,767.58,0.0065,299.0
12.556152756052807,751.59,0.0065,298.0
12.630012478147234,735.6,0.0063,298.0
12.703872200241664,719.6,0.0062,299.0
12.777731922336091,703.61,0.006,298.0
12.851591644430519,687.62,0.0058,298.0
12.925451366524948,671.63,0.0056,299.0
12.999311088619375,655.64,0.0053,298.0
13.073170810713805,639.65,0.0053,298.0
13.147030532808232,623.66,0.0051,299.0
13.220890254902661,607.67,0.0049,299.0
13.294749976997089,591.67,0.0045,298.0
13.368609699091518,575.68,0.0044,299.0
