Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.021436299983179197,-0.0006963239999999982,3.441,11.89
0.06590499999583699,-0.0005185379999999989,3.441,11.89
0.20109960000263527,-0.0006963239999999982,3.441,11.89
0.21316759998444468,-0.0003407520000000136,3.441,11.89
0.24645599999348633,-0.0005185379999999989,3.441,11.89
0.29221919999690726,-0.0005185379999999989,3.441,11.89
0.3366010999889113,-0.0003407520000000136,3.441,11.89
0.3822943999839481,-0.0003407520000000136,3.441,11.89
0.42746079998323694,-0.0005185379999999989,3.441,11.89
0.4714807999844197,-0.0005185379999999989,3.441,11.89
0.5168961999879684,-0.0005185379999999989,3.441,11.89
0.607894499989925,-0.0005185379999999989,3.441,11.89
0.6519189999962691,-0.0003407520000000136,3.441,11.89
0.6974794999987353,-0.0005185379999999989,3.441,11.89
0.7426070999936201,-0.0006963239999999982,3.441,11.89
0.7869975999929011,0.015304416000000001,100.8138,11.89
0.8324222999799531,0.013704341999999994,100.8138,11.89
0.8760371999815106,0.014059913999999993,100.8138,15.858
0.9215860999829601,0.01459327199999999,100.8138,23.794
0.9665995999821462,0.01459327199999999,100.8138,23.794
1.0574434000009205,0.015304416000000001,100.8138,30.738
1.1031085999857169,0.015482201999999987,99.8202,29.746000000000002
1.1473830999748316,0.015659988,100.8138,38.674
1.191652699984843,0.015659988,101.8074,39.666
1.236116399988532,0.015659988,99.8202,45.618
1.281477399985306,0.015837773999999985,100.8138,45.618
1.326152399997227,0.016193345999999983,100.8138,52.562
1.3719619999756105,0.016371131999999997,100.8138,60.498
1.4159662000020035,0.016371131999999997,100.8138,60.498
1.5065070999844465,0.016904489999999994,99.8202,69.426
1.5514199999743141,0.016726703999999995,100.8138,68.434
1.5960276999976486,0.016548917999999996,100.8138,76.37
1.6414569999906234,0.016726703999999995,100.8138,76.37
1.6862337999918964,0.016726703999999995,100.8138,84.306
1.7315255999856163,0.016548917999999996,100.8138,83.31400000000001
1.7763044000021182,0.016548917999999996,100.8138,91.25
1.8218664999876637,0.016904489999999994,101.8074,98.194
1.8668767999915872,0.016548917999999996,101.8074,99.18599999999999
1.9579440999950748,0.016193345999999983,101.8074,106.13
2.001571300002979,0.016371131999999997,100.8138,106.13
2.0458070999884512,0.016015559999999998,100.8138,114.066
