Time,VG (mV),IDS (mA),VDS (mV)
0.0,0.0,0.0031,56.0
0.05162414983455513,0.0,0.0034,28.0
0.10324829966911026,0.0,0.0031,158.0
0.15487244950366538,0.0,0.002,21.0
0.2064965993382205,0.0,0.0027,175.0
0.2581207491727756,0.0,0.0034,31.0
0.30974489900733077,0.0,0.0006,87.0
0.3613690488418859,0.0,0.0031,14.0
0.412993198676441,0.0,0.0027,14.0
0.4646173485109961,0.0,0.0027,24.0
0.5162414983455512,0.0,0.0013,151.0
0.5678656481801064,0.0,0.0034,28.0
0.6194897980146615,0.0,0.0017,161.0
0.6711139478492166,0.0,0.0013,42.0
0.7227380976837718,0.0,0.0009,172.0
0.7743622475183269,0.0,0.0027,45.0
0.825986397352882,0.0,0.0038,175.0
0.8776105471874371,0.0,0.0034,49.0
0.9292346970219922,0.0,0.0024,158.0
0.9808588468565475,0.0,0.0009,63.0
1.0324829966911024,0.0,0.0038,186.0
1.0841071465256578,0.0,0.0013,73.0
1.1357312963602129,0.0,0.0031,196.0
1.187355446194768,0.0,0.0006,98.0
1.238979596029323,0.0,0.0031,210.0
1.2906037458638782,0.0,0.0009,101.0
1.3422278956984333,0.0,0.0034,203.0
1.3938520455329884,0.0,0.0031,112.0
1.4454761953675437,0.0,0.002,217.0
1.4971003452020988,0.0,0.0013,119.0
1.5487244950366539,0.0,0.0024,232.0
1.600348644871209,0.0,0.0006,133.0
1.651972794705764,0.0,-0.0001,232.0
1.7035969445403192,0.0,0.0041,137.0
1.7552210943748743,0.0,0.0009,242.0
1.8068452442094294,0.0,0.0031,151.0
1.8584693940439845,0.0,0.0002,242.0
1.9100935438785398,0.0,0.0009,172.0
1.961717693713095,0.0,0.0013,256.0
2.01334184354765,0.0,0.0009,165.0
2.064965993382205,0.0,0.0017,260.0
2.11659014321676,0.0,0.0031,172.0
2.1682142930513155,0.0,0.0024,253.0
2.2198384428858704,0.0,0.0006,207.0
2.2714625927204257,0.0,0.0034,267.0
2.3230867425549806,0.0,0.0031,203.0
2.374710892389536,0.0,0.0031,274.0
2.426335042224091,0.0,0.002,203.0
