Time,VG (mV),IDS (mA),VDS (mV)
0.0,35.0,0.1243,298.0
0.17089679098536825,80.0,0.1247,298.0
0.3417935819707365,91.0,0.1247,295.0
0.5126903729561048,108.0,0.1247,291.0
0.683587163941473,140.0,0.1243,295.0
0.8544839549268413,158.0,0.1247,288.0
1.0253807459122095,253.0,0.1243,288.0
1.1962775368975778,305.0,0.1247,298.0
1.367174327882946,341.0,0.1243,291.0
1.5380711188683143,365.0,0.1247,302.0
1.7089679098536825,393.0,0.1247,298.0
1.8798647008390508,414.0,0.1247,302.0
2.050761491824419,428.0,0.124,302.0
2.2216582828097873,464.0,0.1247,305.0
2.3925550737951555,485.0,0.1247,298.0
2.563451864780524,590.0,0.1243,302.0
2.734348655765892,664.0,0.1247,302.0
2.9052454467512603,717.0,0.1247,323.0
3.0761422377366285,745.0,0.1247,298.0
3.247039028721997,776.0,0.1247,298.0
3.417935819707365,805.0,0.1247,298.0
3.5888326106927333,822.0,0.1243,298.0
3.7597294016781015,885.0,0.1247,305.0
3.93062619266347,921.0,0.1247,298.0
4.101522983648838,935.0,0.1247,305.0
4.272419774634207,980.0,0.1247,302.0
4.4433165656195746,1001.0,0.1243,295.0
4.614213356604942,1019.0,0.1243,298.0
4.785110147590311,1040.0,0.1243,298.0
4.95600693857568,1079.0,0.1247,302.0
5.126903729561048,1100.0,0.1243,295.0
5.297800520546415,1135.0,0.1247,288.0
5.468697311531784,1156.0,0.1247,298.0
5.639594102517153,1160.0,0.1247,319.0
5.810490893502521,1191.0,0.1243,333.0
5.981387684487888,1212.0,0.1247,358.0
6.152284475473257,1223.0,0.1243,376.0
6.323181266458626,1258.0,0.1243,418.0
6.494078057443994,1321.0,0.1247,481.0
6.664974848429361,1353.0,0.1247,509.0
6.83587163941473,1388.0,0.1243,527.0
7.006768430400099,1392.0,0.1243,492.0
7.177665221385467,1339.0,0.1247,457.0
7.348562012370834,1304.0,0.1247,432.0
7.519458803356203,1283.0,0.1247,386.0
7.690355594341572,1202.0,0.1247,337.0
7.86125238532694,1170.0,0.1247,295.0
8.032149176312307,1128.0,0.1243,302.0
8.203045967297676,1110.0,0.1247,295.0
8.373942758283045,1103.0,0.1243,305.0
8.544839549268413,1065.0,0.1247,298.0
8.71573634025378,1030.0,0.1247,302.0
8.886633131239149,1001.0,0.1247,298.0
9.057529922224518,984.0,0.1243,302.0
9.228426713209885,966.0,0.1247,295.0
9.399323504195253,942.0,0.1247,291.0
9.570220295180622,921.0,0.1247,302.0
9.74111708616599,900.0,0.1243,298.0
9.91201387715136,892.0,0.1243,298.0
10.082910668136726,847.0,0.1243,295.0
10.253807459122095,836.0,0.1243,295.0
10.424704250107464,801.0,0.1247,298.0
10.59560104109283,787.0,0.1247,298.0
10.7664978320782,748.0,0.1247,291.0
10.937394623063568,734.0,0.1247,295.0
11.108291414048937,710.0,0.1243,295.0
11.279188205034306,671.0,0.1243,291.0
11.450084996019672,653.0,0.1247,302.0
11.620981787005041,615.0,0.1243,298.0
11.79187857799041,594.0,0.1243,295.0
11.962775368975777,566.0,0.1247,295.0
12.133672159961145,527.0,0.1243,295.0
12.304568950946514,509.0,0.1243,302.0
12.475465741931883,460.0,0.1243,305.0
12.646362532917252,442.0,0.1247,298.0
12.817259323902618,407.0,0.1247,298.0
12.988156114887987,390.0,0.1243,298.0
13.159052905873356,379.0,0.1243,298.0
13.329949696858723,355.0,0.1243,298.0
13.500846487844091,305.0,0.1243,298.0
13.67174327882946,298.0,0.1243,295.0
13.842640069814829,274.0,0.1243,295.0
14.013536860800198,246.0,0.1247,298.0
14.184433651785564,232.0,0.1247,291.0
14.355330442770933,210.0,0.1247,298.0
14.526227233756302,179.0,0.1247,295.0
14.697124024741669,154.0,0.1243,302.0
14.868020815727037,112.0,0.1243,302.0
15.038917606712406,94.0,0.1243,298.0
15.209814397697775,77.0,0.1243,302.0
15.380711188683144,56.0,0.1243,298.0
15.55160797966851,31.0,0.1247,298.0
15.72250477065388,17.0,0.1243,17.0
15.893401561639248,14.0,0.1247,17.0
16.064298352624615,17.0,0.1243,10.0
16.235195143609985,10.0,0.1247,17.0
16.406091934595352,14.0,0.1243,10.0
16.57698872558072,14.0,0.1247,14.0
16.74788551656609,14.0,0.1243,17.0
16.918782307551457,17.0,0.1243,10.0
17.089679098536827,7.0,0.1247,17.0
17.260575889522194,10.0,0.124,10.0
17.43147268050756,14.0,0.1243,17.0
17.60236947149293,10.0,0.1243,17.0
17.773266262478298,17.0,0.1247,21.0
17.944163053463665,17.0,0.1243,14.0
18.115059844449036,7.0,0.1247,17.0
18.285956635434403,14.0,0.1243,17.0
18.45685342641977,10.0,0.1247,17.0
18.62775021740514,14.0,0.1243,21.0
18.798647008390507,14.0,0.1247,7.0
18.969543799375877,10.0,0.1247,3.0
19.140440590361244,7.0,0.1243,7.0
19.31133738134661,17.0,0.1247,14.0
19.48223417233198,14.0,0.1247,14.0
19.65313096331735,10.0,0.1247,7.0
19.82402775430272,17.0,0.1243,17.0
19.994924545288086,7.0,0.1243,14.0
