Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
12.3364196,0.065,304.5018,631.89,0.065
12.3817682,0.065,304.5018,630.898,0.065
12.4266582,0.065,303.5082,629.906,0.065
12.4713327,0.065,304.5018,637.842,0.065
12.5169367,0.065,304.5018,637.842,0.065
12.561943,0.065,303.5082,645.778,0.065
12.6066025,0.065,303.5082,644.786,0.065
12.6991975,0.065,304.5018,643.794,0.065
12.7417601,0.065,304.5018,652.722,0.065
12.7868381,0.065,303.5082,653.714,0.065
12.8322898,0.065,304.5018,652.722,0.065
12.8765442,0.065,304.5018,659.666,0.065
12.9212874,0.065,304.5018,661.65,0.065
12.9670207,0.0647,304.5018,660.658,0.0647
13.0115192,0.0645,303.5082,668.594,0.0645
13.0573304,0.0643,304.5018,667.602,0.0643
13.1473378,0.0637,302.5146,675.538,0.0637
13.1915472,0.0633,304.5018,675.538,0.0633
13.2365189,0.0624,303.5082,676.53,0.0624
13.281578,0.0618,303.5082,683.474,0.0618
13.3270713,0.0613,303.5082,682.482,0.0613
13.372475,0.0604,304.5018,682.482,0.0604
13.4170673,0.0597,304.5018,691.41,0.0597
13.4663631,0.0591,304.5018,690.418,0.0591
13.5522948,0.0583,303.5082,698.354,0.0583
13.5975352,0.0578,304.5018,696.37,0.0578
13.6420237,0.0567,303.5082,697.362,0.0567
13.6868843,0.0558,302.5146,706.29,0.0558
13.7320308,0.0552,304.5018,706.29,0.0552
13.7772082,0.0543,303.5082,706.29,0.0543
13.8212074,0.0534,304.5018,713.234,0.0534
13.8666182,0.0527,304.5018,714.226,0.0527
13.911913,0.0517,303.5082,721.17,0.0517
13.9561494,0.0509,303.5082,721.17,0.0509
14.0486295,0.0501,303.5082,720.178,0.0501
14.0918662,0.0491,304.5018,729.106,0.0491
14.1374867,0.0484,303.5082,729.106,0.0484
14.1816691,0.0475,304.5018,729.106,0.0475
14.2262329,0.0466,304.5018,735.058,0.0466
14.2716512,0.0461,304.5018,736.05,0.0461
14.3175192,0.0451,304.5018,736.05,0.0451
14.3613715,0.0444,303.5082,743.986,0.0444
14.4068986,0.0439,303.5082,742.994,0.0439
14.4970949,0.0431,303.5082,751.922,0.0431
14.5413855,0.0428,303.5082,750.93,0.0428
14.5874474,0.0422,303.5082,750.93,0.0422
14.6312047,0.0415,303.5082,758.866,0.0415
14.6766467,0.0411,303.5082,758.866,0.0411
14.7218661,0.0407,304.5018,759.858,0.0407
14.7662353,0.04,303.5082,766.802,0.04
14.8114664,0.0398,303.5082,767.794,0.0398
14.9023126,0.0363,303.5082,775.73,0.0363
14.9464944,0.036,303.5082,774.738,0.036
14.991656,0.0355,303.5082,773.746,0.0355
15.0368044,0.0348,302.5146,781.682,0.0348
15.0817275,0.0345,302.5146,782.674,0.0345
15.1274861,0.0339,302.5146,782.674,0.0339
15.1714099,0.0332,302.5146,790.61,0.0332
