Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV)
0.0,1.4819999999998723e-05,32.2554,26.3972753999999
0.05000000000001137,0.00037039200000001105,34.2426,22.41955380000013
0.10000000000002274,0.00037039200000001105,32.2554,22.41955380000013
0.15000000000000568,0.00037039200000001105,32.2554,22.41955380000013
0.20000000000001705,0.00037039200000001105,32.2554,24.408414600000015
0.25,0.00019260599999999795,31.2618,24.408414600000015
0.30000000000001137,0.00037039200000001105,32.2554,22.41955380000013
0.3509999999999991,0.00019260599999999795,31.2618,22.41955380000013
0.40100000000001046,0.00037039200000001105,32.2554,24.408414600000015
0.45000000000001705,0.00019260599999999795,31.2618,24.408414600000015
0.5,0.00037039200000001105,31.2618,22.41955380000013
0.5500000000000114,0.00037039200000001105,32.2554,24.408414600000015
0.6000000000000227,0.00019260599999999795,31.2618,24.408414600000015
0.6500000000000057,0.00019260599999999795,32.2554,24.408414600000015
0.700000000000017,0.00037039200000001105,33.249,22.41955380000013
0.7510000000000048,0.00019260599999999795,32.2554,24.408414600000015
0.8010000000000161,0.01157090999999999,309.46979999999996,-572.2498254
0.8509999999999991,0.007481831999999994,311.457,-572.2498254
0.9010000000000105,0.007837403999999992,311.457,-556.338939
0.9510000000000218,0.00819297599999999,311.457,-542.4169134
1.0010000000000048,0.008370762000000004,311.457,-542.4169134
1.0510000000000161,0.008370762000000004,311.457,-526.506027
1.100999999999999,0.008726334000000002,311.457,-528.4948878
1.1510000000000105,0.008904119999999988,312.4506,-512.5840013999999
1.2010000000000218,0.009081906,311.457,-512.5840013999999
1.2510000000000048,0.009081906,309.46979999999996,-496.67311499999994
1.3010000000000161,0.009259692,311.457,-498.66197580000005
1.350999999999999,0.009437478,312.4506,-482.75108939999996
1.4010000000000105,0.009793049999999984,312.4506,-468.8290638
1.4510000000000218,0.009970835999999997,311.457,-468.8290638
1.5010000000000048,0.010148621999999996,311.457,-452.9181774
1.5510000000000161,0.010326407999999995,313.44419999999997,-450.9293165999999
1.600999999999999,0.010859765999999993,313.44419999999997,-438.9961517999999
1.6510000000000105,0.010859765999999993,311.457,-438.9961517999999
1.7010000000000218,0.011037551999999992,310.4634,-425.0741262
1.7510000000000048,0.011215337999999991,309.46979999999996,-425.0741262
1.8010000000000161,0.01157090999999999,312.4506,-407.17437900000004
1.850999999999999,0.01157090999999999,311.457,-407.17437900000004
1.9010000000000105,0.011748696000000003,311.457,-391.26349259999995
1.9510000000000218,0.012282054,313.44419999999997,-393.25235339999995
2.0010000000000048,0.012282054,312.4506,-377.34146699999997
2.051000000000016,0.012282054,310.4634,-377.34146699999997
2.100999999999999,0.012459839999999986,310.4634,-363.4194414
2.1510000000000105,0.012637625999999999,311.457,-365.4083022
2.201000000000022,0.012637625999999999,310.4634,-347.508555
2.2510000000000048,0.012993197999999997,311.457,-333.5865294
2.301000000000016,0.013170983999999997,311.457,-335.5753901999999
2.350999999999999,0.012993197999999997,310.4634,-319.6645037999999
2.4010000000000105,0.013348769999999996,310.4634,-319.6645037999999
2.451000000000022,0.012993197999999997,310.4634,-303.75361740000005
2.5010000000000048,0.013348769999999996,311.457,-303.75361740000005
2.551000000000016,0.012993197999999997,311.457,-287.84273099999973
2.600999999999999,0.013704341999999994,310.4634,-289.83159180000007
2.6510000000000105,0.013170983999999997,310.4634,-273.92070539999986
2.701000000000022,0.013526555999999995,311.457,-259.9986798
2.7510000000000048,0.013526555999999995,312.4506,-258.0098190000001
2.801000000000016,0.013348769999999996,311.457,-244.0877934
2.850999999999999,0.013526555999999995,311.457,-246.07665420000012
2.9010000000000105,0.013704341999999994,312.4506,-230.1657677999999
2.951000000000022,0.013704341999999994,312.4506,-230.1657677999999
3.0010000000000048,0.013704341999999994,311.457,-218.23260299999993
3.051000000000016,0.013526555999999995,312.4506,-214.25488139999993
3.102000000000004,0.013704341999999994,312.4506,-198.34399500000018
3.1510000000000105,0.013704341999999994,309.46979999999996,-186.41083019999996
3.201000000000022,0.013704341999999994,311.457,-184.42196939999985
3.2510000000000048,0.013882127999999994,311.457,-172.48880459999987
3.301000000000016,0.013704341999999994,310.4634,-170.49994379999998
3.352000000000004,0.013704341999999994,313.44419999999997,-154.5890574
3.4010000000000105,0.013704341999999994,311.457,-154.5890574
3.451999999999998,0.013348769999999996,311.457,-138.6781709999998
3.5020000000000095,0.013526555999999995,311.457,-138.6781709999998
3.552000000000021,0.014237699999999992,313.44419999999997,-128.73386699999992
3.602000000000004,0.013704341999999994,310.4634,-110.83411980000005
3.6510000000000105,0.013882127999999994,312.4506,-110.83411980000005
3.701999999999998,0.013882127999999994,312.4506,-94.92323339999984
3.7510000000000048,0.013882127999999994,312.4506,-96.91209419999996
3.802000000000021,0.013704341999999994,311.457,-81.00120779999997
3.852000000000004,0.013882127999999994,311.457,-81.00120779999997
3.9020000000000152,0.013882127999999994,312.4506,-65.0903214
3.951999999999998,0.013882127999999994,312.4506,-69.06804299999999
4.0020000000000095,0.014059913999999993,309.46979999999996,-53.15715660000001
4.052000000000021,0.013704341999999994,311.457,-35.257409399999915
4.102000000000004,0.013882127999999994,312.4506,-35.257409399999915
4.152000000000015,0.013704341999999994,310.4634,-23.32424459999993
4.201999999999998,0.013704341999999994,310.4634,-21.335383800000045
4.2520000000000095,0.013170983999999997,308.4762,-7.413358199999948
4.302000000000021,0.013704341999999994,310.4634,-7.413358199999948
4.352000000000004,0.013348769999999996,311.457,-3.4356365999999525
4.402000000000015,0.013704341999999994,313.44419999999997,8.497528200000033
4.4550000000000125,0.013704341999999994,311.457,6.508667400000149
