Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.009571600006893277,-0.0089,3.441,11.89
0.05445229995530099,-0.009,4.4346,11.89
0.09948149998672307,-0.0089,4.4346,11.89
0.14451279997592792,-0.0089,3.441,11.89
0.1897088999976404,-0.0089,3.441,11.89
0.23444689996540546,-0.0089,3.441,11.89
0.27974609995726496,-0.0089,3.441,11.89
0.3247014999506064,-0.0089,3.441,11.89
0.3694322999799624,-0.0088,3.441,11.89
0.4606866999529302,-0.009,3.441,11.89
0.5048147999914363,-0.0089,3.441,11.89
0.5497836999711581,-0.0088,4.4346,11.89
0.5946011999621987,-0.009,4.4346,11.89
0.6395110999583267,-0.0089,3.441,11.89
0.6848336999537423,-0.0088,4.4346,11.89
0.7297054999507964,-0.0089,3.441,11.89
0.7743206999730319,-0.0089,4.4346,11.89
0.8199734999798238,-0.0091,3.441,11.89
0.9105704999528825,-0.009,3.441,11.89
0.9547277999809012,-0.0089,4.4346,11.89
0.999506099964492,-0.0088,4.4346,11.89
1.0447049000067636,-0.009,5.4282,11.89
1.0897566999774426,-0.0089,4.4346,11.89
1.1345752999768592,-0.0088,3.441,11.89
1.1799964999663644,-0.0089,3.441,11.89
1.2245185999781825,-0.0089,4.4346,11.89
1.2704483999987133,-0.0089,3.441,11.89
1.3597860999871045,-0.0089,4.4346,11.89
1.4047201999928802,-0.009,3.441,11.89
1.4499392999568954,-0.0089,3.441,11.89
1.4947591999662109,-0.009,97.83300000000001,11.89
1.539573099988047,-0.0091,98.82660000000001,11.89
1.5845134999835864,-0.0091,98.82660000000001,11.89
1.6298248999519274,-0.0092,99.8202,11.89
1.6745795999886468,-0.0093,98.82660000000001,11.89
1.7197651999886148,-0.0092,98.82660000000001,11.89
1.8105163999716751,-0.0091,99.8202,11.89
1.8549215999664739,-0.0092,98.82660000000001,11.89
1.9001432999502867,-0.0092,98.82660000000001,11.89
1.944937399995979,-0.009,99.8202,11.89
1.9897298999712802,-0.0092,99.8202,11.89
2.0347826999495737,-0.0091,99.8202,11.89
2.0798426999826916,-0.0091,98.82660000000001,11.89
2.1245504999533296,-0.0091,99.8202,11.89
2.1700296999770217,-0.009,98.82660000000001,11.89
2.2611081000068225,-0.009,99.8202,11.89
2.3047130999621004,-0.0091,99.8202,11.89
2.3493889999808744,-0.0091,99.8202,11.89
2.3946168999536894,-0.0091,97.83300000000001,11.89
2.4394199999514967,-0.0091,99.8202,11.89
2.4846889000036754,-0.0091,99.8202,11.89
2.5294563999632373,-0.0092,98.82660000000001,11.89
2.5748833999969065,-0.0091,99.8202,11.89
2.619592199975159,-0.0092,98.82660000000001,11.89
2.7101664999499917,-0.0091,98.82660000000001,11.89
2.7547140999813564,-0.0091,98.82660000000001,11.89
2.7996761999675073,-0.009,99.8202,11.89
2.844925499986857,-0.0092,99.8202,11.89
2.8895207999739796,-0.0092,98.82660000000001,11.89
2.9345172999892384,-0.009,99.8202,11.89
2.979395799979102,-0.0091,99.8202,11.89
3.024833299976308,-0.009,99.8202,11.89
3.0697626000037417,-0.0091,98.82660000000001,11.89
3.159432199958246,-0.009,99.8202,11.89
3.2044174000038765,-0.009,97.83300000000001,11.89
3.2495220999699086,-0.0091,99.8202,11.89
3.2947010999778286,-0.009,98.82660000000001,11.89
3.3397995999548584,-0.0092,98.82660000000001,11.89
3.384734999970533,-0.0091,98.82660000000001,11.89
3.4298356999643147,-0.009,99.8202,11.89
3.4745555999688804,-0.0091,99.8202,11.89
3.5196660999790765,-0.0092,99.8202,11.89
3.6098873000009917,-0.009,97.83300000000001,11.89
3.6549542999709956,-0.009,98.82660000000001,11.89
3.699380299949553,-0.009,98.82660000000001,11.89
3.744645499973558,-0.009,97.83300000000001,11.89
3.7899676999659277,-0.009,99.8202,11.89
3.8352548999828286,-0.009,98.82660000000001,11.89
3.87954679998802,-0.0089,98.82660000000001,11.89
3.924367200001143,-0.0091,98.82660000000001,11.89
3.9696228999528103,-0.009,97.83300000000001,11.89
4.05964920000406,-0.009,99.8202,11.89
4.104392399953213,-0.009,97.83300000000001,11.89
4.149361099989619,-0.009,98.82660000000001,11.89
4.194949099968653,-0.0091,99.8202,11.89
4.239560899964999,-0.0091,99.8202,11.89
4.284574699995574,-0.0091,98.82660000000001,11.89
4.329302600002848,-0.0089,98.82660000000001,11.89
4.375262999965344,-0.0092,99.8202,11.89
4.419950399955269,-0.009,98.82660000000001,11.89
4.510270899976604,-0.0091,98.82660000000001,11.89
4.554902599949855,-0.0091,98.82660000000001,11.89
4.599946099973749,-0.0089,98.82660000000001,11.89
4.644831099954899,-0.009,98.82660000000001,11.89
4.689720199967269,-0.0091,98.82660000000001,11.89
4.734508499968797,-0.0091,98.82660000000001,11.89
4.779728099994827,-0.0091,99.8202,11.89
4.824644299980719,-0.009,98.82660000000001,11.89
4.869655399990734,-0.0091,99.8202,11.89
4.960256599995773,-0.0089,99.8202,11.89
5.004800099995919,-0.009,99.8202,11.89
5.049530299962498,-0.009,98.82660000000001,11.89
5.094373799976893,-0.009,99.8202,11.89
5.139973399986047,-0.009,98.82660000000001,11.89
5.184584799979348,-0.0092,98.82660000000001,11.89
5.22959780000383,-0.0092,98.82660000000001,11.89
5.274753499950748,-0.0091,98.82660000000001,11.89
5.3200555999646895,-0.009,98.82660000000001,11.89
5.413042599975597,-0.0091,99.8202,11.89
5.459964899986517,-0.0091,98.82660000000001,11.89
5.499606099969242,-0.0083,98.82660000000001,11.89
5.544601599976886,-0.0079,98.82660000000001,11.89
5.589311999967322,-0.0078,98.82660000000001,11.89
5.634751199977472,-0.0078,99.8202,11.89
5.679576999973506,-0.0078,99.8202,11.89
5.724516699963715,-0.0078,99.8202,11.89
5.769440000003669,-0.0078,98.82660000000001,11.89
5.860119399963878,-0.0077,99.8202,11.89
5.904529599996749,-0.0078,99.8202,11.89
5.949447699997108,-0.0077,99.8202,11.89
5.994630899978802,-0.0078,97.83300000000001,11.89
6.039658099994995,-0.0079,99.8202,11.89
6.0845566999632865,-0.0079,99.8202,11.89
6.1294467999832705,-0.0077,98.82660000000001,11.89
6.174724199983757,-0.008,98.82660000000001,11.89
6.266573300003074,-0.0078,99.8202,11.89
6.3097585999639705,-0.0078,98.82660000000001,11.89
6.354710399988107,-0.0078,99.8202,11.89
6.3995147999958135,-0.0077,99.8202,11.89
6.444652099977247,-0.0078,98.82660000000001,11.89
6.4896915999706835,-0.0079,99.8202,11.89
6.579620699980296,-0.0078,98.82660000000001,11.89
6.584282899973914,-0.0075,98.82660000000001,11.89
6.624757699959446,-0.0074,98.82660000000001,11.89
6.714997100003529,-0.0074,98.82660000000001,11.89
6.7597725999658,-0.0074,98.82660000000001,11.89
6.804497899953276,-0.0075,99.8202,11.89
6.849491700006183,-0.0074,98.82660000000001,11.89
6.894842099980451,-0.0074,97.83300000000001,11.89
6.939898299984634,-0.0075,98.82660000000001,11.89
6.984725299989805,-0.0075,99.8202,11.89
7.029773699992802,-0.0075,99.8202,11.89
7.074609100003727,-0.0074,98.82660000000001,11.89
7.165069599985145,-0.0075,98.82660000000001,11.89
7.209649199969135,-0.0074,98.82660000000001,11.89
7.254391899972688,-0.0074,98.82660000000001,11.89
7.2996580000035465,-0.0075,99.8202,11.89
7.344733899983112,-0.0074,98.82660000000001,11.89
7.389869199949317,-0.0075,99.8202,11.89
7.434439099975862,-0.0074,98.82660000000001,11.89
7.479402599972673,-0.0075,98.82660000000001,11.89
7.52438479999546,-0.0075,99.8202,11.89
7.615338899951894,-0.0074,98.82660000000001,11.89
7.659531399956904,-0.0072,98.82660000000001,11.89
7.7046143999905325,-0.0072,99.8202,11.89
7.749448099988513,-0.0071,99.8202,11.89
7.794582500006072,-0.0073,98.82660000000001,11.89
7.83939099998679,-0.0073,99.8202,11.89
7.884539699996822,-0.0073,99.8202,11.89
7.929716799990274,-0.0073,98.82660000000001,11.89
7.974813999957405,-0.0073,97.83300000000001,11.89
8.064734199957456,-0.0071,99.8202,11.89
8.109462499967776,-0.0072,99.8202,11.89
8.1547767999582,-0.0072,99.8202,11.89
8.199642499967013,-0.0072,98.82660000000001,11.89
8.24487399996724,-0.0072,98.82660000000001,11.89
8.289866099948995,-0.0072,99.8202,11.89
8.380273299990222,-0.0073,98.82660000000001,11.89
8.40270929998951,-0.0073,98.82660000000001,11.89
8.429591599968262,-0.0072,99.8202,11.89
8.514822600001935,-0.0073,98.82660000000001,11.89
8.55958429997554,-0.0071,97.83300000000001,11.89
8.604777899978217,-0.0072,98.82660000000001,11.89
8.649824999971315,-0.0072,99.8202,11.89
8.69538009999087,-0.0072,99.8202,11.89
8.739930199983064,-0.007,100.8138,11.89
8.78496689995518,-0.007,99.8202,11.89
8.829753300000448,-0.0071,99.8202,11.89
8.874529699969571,-0.007,99.8202,11.89
8.964961499965284,-0.007,99.8202,11.89
9.009808400005568,-0.007,99.8202,11.89
9.054459999955725,-0.0071,99.8202,11.89
9.099753699963912,-0.0069,97.83300000000001,11.89
9.144710299966391,-0.0072,98.82660000000001,11.89
9.189640099997632,-0.007,98.82660000000001,11.89
9.234661599970423,-0.007,99.8202,11.89
9.279398899991065,-0.007,97.83300000000001,11.89
9.324678899953142,-0.007,97.83300000000001,11.89
9.414309299958404,-0.007,98.82660000000001,11.89
9.459696699981578,-0.007,99.8202,11.89
9.50498999998672,-0.0071,99.8202,11.89
9.549451900005806,-0.007,99.8202,11.89
9.594731899967883,-0.0069,101.8074,11.89
9.63950059999479,-0.0072,99.8202,11.89
9.68465109996032,-0.0069,98.82660000000001,11.89
9.729592799965758,-0.007,99.8202,11.89
9.775078899983782,-0.0069,98.82660000000001,11.89
