Time,ADC_Value,Offset
0.0,19.2,0.0045
0.10335078214605649,9.6,0.0035
0.20670156429211298,0.0,0.0025
0.3100523464381695,9.6,0.0014
0.41340312858422595,19.2,0.0026
0.5167539107302824,28.776,0.0033
0.620104692876339,38.376,0.0045
0.7234554750223954,47.97599999999999,0.0056
0.8268062571684519,57.57599999999999,0.0065
0.9301570393145084,67.152,0.0076
1.0335078214605649,76.752,0.0086
1.1368586036066213,86.35199999999999,0.0093
1.240209385752678,95.95199999999998,0.0107
1.3435601678987343,105.55199999999999,0.0118
1.4469109500447908,115.128,0.0127
1.5502617321908474,124.728,0.0138
1.6536125143369038,134.328,0.0149
1.7569632964829602,143.928,0.016
1.8603140786290169,153.504,0.0172
1.9636648607750733,163.10399999999998,0.018
2.0670156429211297,172.70399999999998,0.0192
2.1703664250671864,182.30399999999997,0.0202
2.2737172072132426,191.90399999999997,0.0213
2.377067989359299,182.30399999999997,0.0222
2.480418771505356,172.70399999999998,0.0212
2.583769553651412,163.10399999999998,0.0203
2.6871203357974687,153.504,0.0193
2.7904711179435253,143.928,0.018
2.8938219000895815,134.328,0.0171
2.997172682235638,124.728,0.016
3.100523464381695,115.128,0.0151
3.203874246527751,105.55199999999999,0.0139
3.3072250286738076,95.95199999999998,0.0128
3.4105758108198643,86.35199999999999,0.0117
3.5139265929659205,76.752,0.0107
3.617277375111977,67.152,0.0097
3.7206281572580338,57.57599999999999,0.0086
3.82397893940409,47.97599999999999,0.0076
3.9273297215501466,38.376,0.0064
4.030680503696203,28.776,0.0054
4.134031285842259,19.2,0.0047
4.237382067988316,9.6,0.0034
4.340732850134373,0.0,0.0023
4.444083632280429,9.6,0.0014
4.547434414426485,19.2,0.0023
4.650785196572542,28.776,0.0035
4.754135978718598,38.376,0.0045
4.857486760864655,47.97599999999999,0.0053
4.960837543010712,57.57599999999999,0.0067
5.064188325156768,67.152,0.0075
5.167539107302824,76.752,0.0086
5.270889889448881,86.35199999999999,0.0096
5.374240671594937,95.95199999999998,0.0107
5.4775914537409935,105.55199999999999,0.0116
5.580942235887051,115.128,0.0127
5.684293018033107,124.728,0.0139
5.787643800179163,134.328,0.015
5.89099458232522,143.928,0.016
5.994345364471276,153.504,0.0169
6.0976961466173325,163.10399999999998,0.018
6.20104692876339,172.70399999999998,0.019
6.304397710909446,182.30399999999997,0.0201
6.407748493055502,191.90399999999997,0.0211
6.511099275201559,182.30399999999997,0.0224
6.614450057347615,172.70399999999998,0.0212
6.7178008394936715,163.10399999999998,0.0202
6.8211516216397285,153.504,0.0191
6.924502403785785,143.928,0.018
7.027853185931841,134.328,0.0169
7.131203968077898,124.728,0.016
7.234554750223954,115.128,0.015
7.33790553237001,105.55199999999999,0.0141
7.4412563145160675,95.95199999999998,0.013
7.544607096662124,86.35199999999999,0.0118
7.64795787880818,76.752,0.0107
7.751308660954237,67.152,0.0097
7.854659443100293,57.57599999999999,0.0088
