Time,ADC_Value,Offset
8.126847390567555,913.09,0.0481
8.198135525572534,917.97,0.0487
8.269423660577512,922.85,0.0494
8.34071179558249,927.73,0.0502
8.411999930587468,932.62,0.0509
8.483288065592447,937.5,0.0518
8.554576200597426,942.38,0.0522
8.625864335602405,947.27,0.053
8.697152470607383,952.15,0.0537
8.768440605612362,957.03,0.0543
8.839728740617339,961.91,0.0548
8.911016875622318,966.8,0.0557
8.982305010627297,971.68,0.0562
9.053593145632275,976.56,0.0569
9.124881280637254,981.45,0.0573
9.196169415642233,986.33,0.058
9.267457550647212,991.21,0.0586
9.33874568565219,996.09,0.0592
9.41003382065717,1000.98,0.0595
9.481321955662146,1005.86,0.06
9.552610090667125,1010.74,0.0604
9.623898225672104,1015.62,0.0609
9.695186360677083,1020.51,0.0614
9.766474495682061,1025.39,0.0617
9.83776263068704,1030.27,0.0621
9.909050765692019,1035.16,0.0622
9.980338900696996,1040.04,0.0626
10.051627035701975,1044.92,0.0626
10.122915170706953,1049.8,0.0631
10.194203305711932,1054.69,0.063
10.26549144071691,1059.57,0.0634
10.33677957572189,1064.45,0.0635
10.408067710726868,1069.34,0.0636
10.479355845731847,1074.22,0.0637
10.550643980736826,1079.1,0.0638
10.621932115741803,1083.98,0.0638
10.693220250746782,1088.87,0.0637
10.76450838575176,1093.75,0.0638
10.83579652075674,1098.63,0.0634
10.907084655761718,1103.52,0.0635
10.978372790766697,1108.4,0.063
11.049660925771676,1113.28,0.0631
11.120949060776653,1118.16,0.0626
11.192237195781631,1123.05,0.0626
11.26352533078661,1127.93,0.0621
11.334813465791589,1132.81,0.062
11.406101600796568,1137.7,0.0615
11.477389735801546,1142.58,0.0613
11.548677870806525,1147.46,0.0606
11.619966005811504,1152.34,0.0603
11.691254140816483,1157.23,0.0598
11.76254227582146,1162.11,0.0593
11.833830410826438,1166.99,0.0589
11.905118545831417,1171.88,0.0583
11.976406680836396,1176.76,0.0578
12.047694815841375,1181.64,0.057
12.118982950846354,1186.52,0.0565
12.190271085851332,1191.41,0.0556
12.26155922085631,1196.29,0.0552
12.332847355861288,1201.17,0.0544
12.404135490866267,1206.05,0.0539
12.475423625871246,1210.94,0.0532
12.546711760876224,1215.82,0.0526
12.617999895881203,1220.7,0.0517
12.689288030886182,1225.59,0.0509
12.76057616589116,1230.47,0.0503
12.83186430089614,1235.35,0.0494
12.903152435901116,1240.23,0.0486
12.974440570906095,1245.12,0.0479
13.045728705911074,1250.0,0.0472
13.117016840916053,1254.88,0.0463
13.188304975921032,1259.77,0.0455
13.25959311092601,1264.65,0.0445
13.330881245930989,1269.53,0.0439
13.402169380935966,1274.41,0.0431
13.473457515940945,1279.3,0.0425
13.544745650945924,1284.18,0.0414
13.616033785950902,1289.06,0.0406
13.687321920955881,1293.95,0.0398
13.75861005596086,1298.83,0.0389
13.829898190965839,1303.71,0.0381
13.901186325970817,1308.59,0.0373
13.972474460975796,1313.48,0.0366
14.043762595980773,1318.36,0.0356
14.115050730985752,1323.24,0.035
14.18633886599073,1328.12,0.0342
14.25762700099571,1333.01,0.0335
14.328915136000688,1337.89,0.0324
14.400203271005667,1342.77,0.0319
14.471491406010646,1347.66,0.0311
14.542779541015623,1352.54,0.0303
14.614067676020602,1357.42,0.0295
14.68535581102558,1362.3,0.0286
14.75664394603056,1367.19,0.028
14.827932081035538,1372.07,0.0272
14.899220216040517,1376.95,0.0264
14.970508351045495,1381.84,0.0254
15.041796486050474,1386.72,0.0247
15.113084621055453,1391.6,0.024
15.18437275606043,1396.48,0.0232
15.255660891065409,1401.37,0.0223
15.326949026070388,1406.25,0.0219
15.398237161075366,1411.13,0.0211
15.469525296080345,1416.02,0.0205
15.540813431085324,1420.9,0.0196
15.612101566090303,1425.78,0.019
15.68338970109528,1430.66,0.0184
15.754677836100258,1435.55,0.0176
15.825965971105237,1440.43,0.017
15.897254106110216,1445.31,0.0163
15.968542241115195,1450.2,0.0157
16.03983037612017,1455.08,0.0152
16.111118511125152,1459.96,0.0145
16.18240664613013,1464.84,0.014
16.25369478113511,1469.73,0.0132
16.324982916140087,1474.61,0.0128
16.396271051145067,1479.49,0.0123
16.467559186150044,1484.38,0.0117
16.538847321155025,1489.26,0.0113
16.610135456160002,1494.14,0.0107
16.68142359116498,1499.02,0.0102
16.75271172616996,1503.91,0.0099
16.823999861174936,1508.79,0.0092
16.895287996179917,1513.67,0.0089
16.966576131184894,1518.55,0.0085
17.037864266189874,1523.44,0.0083
17.10915240119485,1528.32,0.0079
17.18044053619983,1533.2,0.0076
17.25172867120481,1538.09,0.0071
17.323016806209786,1542.97,0.0069
17.394304941214767,1547.85,0.0065
17.465593076219744,1552.73,0.0061
17.536881211224724,1557.62,0.0059
17.6081693462297,1562.5,0.0056
17.679457481234678,1567.38,0.0053
17.75074561623966,1572.27,0.0052
17.822033751244636,1577.15,0.005
17.893321886249616,1582.03,0.0048
17.964610021254593,1586.91,0.0048
18.035898156259574,1591.8,0.0045
18.10718629126455,1596.68,0.0043
18.17847442626953,1601.56,0.0042
