Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.0191705001052469,-0.0008741100000000113,581.7162000000001,672.562
0.06400970020331442,-0.0010518960000000105,581.7162000000001,672.562
0.10898010013625026,-0.0010518960000000105,582.7098000000001,673.554
0.19870690000243485,-0.0010518960000000105,582.7098000000001,673.554
0.2438112001400441,-0.0010518960000000105,581.7162000000001,671.5699999999999
0.2893714001402259,-0.0008741100000000113,581.7162000000001,672.562
0.33413430000655353,-0.0008741100000000113,582.7098000000001,672.562
0.37918960000388324,-0.0010518960000000105,581.7162000000001,672.562
0.42425360018387437,-0.0010518960000000105,581.7162000000001,673.554
0.46872650017030537,-0.0010518960000000105,581.7162000000001,672.562
0.5143205001950264,-0.0008741100000000113,581.7162000000001,673.554
0.5591818001121283,-0.0010518960000000105,582.7098000000001,670.578
0.6488842000253499,-0.0010518960000000105,581.7162000000001,673.554
0.6937313000671566,-0.0008741100000000113,581.7162000000001,673.554
0.738950900034979,-0.0008741100000000113,582.7098000000001,671.5699999999999
0.7836924002040178,-0.0006963239999999982,581.7162000000001,672.562
0.8288970000576228,-0.0010518960000000105,581.7162000000001,672.562
0.8738849000073969,-0.0006963239999999982,581.7162000000001,672.562
0.9190064000431448,-0.0010518960000000105,581.7162000000001,673.554
0.9639502000063658,-0.0010518960000000105,581.7162000000001,672.562
1.008987600216642,-0.0008741100000000113,581.7162000000001,674.5459999999999
1.0986898001283407,-0.0010518960000000105,582.7098000000001,674.5459999999999
1.1443032000679523,-0.0008741100000000113,582.7098000000001,672.562
1.1885299000423402,-0.0008741100000000113,579.729,259.89
1.2340751001611352,-0.0008741100000000113,577.7418,261.874
1.2787037000525743,-0.0008741100000000113,576.7482,261.874
1.323756700148806,-0.0008741100000000113,574.7610000000001,260.882
1.369167200056836,-0.0006963239999999982,575.7546000000001,260.882
1.4140784000046551,-0.0005185379999999989,574.7610000000001,260.882
1.4593350000213832,-0.0010518960000000105,573.7674000000001,261.874
1.5485609001480043,-0.0008741100000000113,574.7610000000001,261.874
1.5935322002042085,-0.0008741100000000113,572.7738,257.906
1.6386312001850456,-0.0008741100000000113,573.7674000000001,261.874
1.6837649000808597,-0.0008741100000000113,573.7674000000001,260.882
1.7291023000143468,-0.0008741100000000113,573.7674000000001,260.882
1.773798700189218,-0.0010518960000000105,573.7674000000001,333.298
1.8187652002088726,-0.0008741100000000113,572.7738,336.274
1.8636714001186192,-0.0008741100000000113,572.7738,334.28999999999996
