Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV)
0.0,-0.0003407520000000136,295.5594,6.508667400000149
0.009999999999990905,-0.0003407520000000136,297.5466,6.508667400000149
0.020000000000010232,-0.0006963239999999982,294.56579999999997,6.508667400000149
0.030000000000001137,1.4819999999998723e-05,297.5466,4.519806600000038
0.03999999999999204,-0.00016296600000001438,300.5274,6.508667400000149
0.06800000000001205,-0.0003407520000000136,299.5338,6.508667400000149
0.11299999999999955,-0.00016296600000001438,298.54019999999997,0.5420850000000428
0.12299999999999045,-0.00016296600000001438,298.54019999999997,4.519806600000038
0.132000000000005,-0.0003407520000000136,296.553,6.508667400000149
0.1419999999999959,-0.00016296600000001438,298.54019999999997,4.519806600000038
0.15100000000001046,-0.0005185379999999989,294.56579999999997,2.5309457999999267
0.16100000000000136,-0.00016296600000001438,298.54019999999997,4.519806600000038
0.18000000000000682,-0.0003407520000000136,297.5466,6.508667400000149
0.18999999999999773,-0.0005185379999999989,295.5594,4.519806600000038
0.19999999999998863,-0.0005185379999999989,293.5722,2.5309457999999267
0.21000000000000796,-0.0003407520000000136,298.54019999999997,8.497528200000033
0.21999999999999886,-0.00016296600000001438,297.5466,2.5309457999999267
0.22999999999998977,-0.00016296600000001438,297.5466,6.508667400000149
0.2400000000000091,-0.00016296600000001438,298.54019999999997,2.5309457999999267
0.25,-0.0005185379999999989,297.5466,6.508667400000149
0.2599999999999909,-0.00016296600000001438,297.5466,4.519806600000038
0.27000000000001023,-0.00016296600000001438,299.5338,4.519806600000038
0.28000000000000114,0.00019260599999999795,298.54019999999997,2.5309457999999267
0.28999999999999204,-0.00016296600000001438,294.56579999999997,2.5309457999999267
0.30000000000001137,-0.0005185379999999989,296.553,6.508667400000149
0.3100000000000023,-0.00016296600000001438,297.5466,4.519806600000038
0.3199999999999932,1.4819999999998723e-05,298.54019999999997,4.519806600000038
0.3299999999999841,-0.00016296600000001438,295.5594,0.5420850000000428
0.3400000000000034,-0.00016296600000001438,297.5466,4.519806600000038
0.3499999999999943,-0.00016296600000001438,297.5466,4.519806600000038
0.3599999999999852,-0.00016296600000001438,297.5466,4.519806600000038
0.37000000000000455,-0.00016296600000001438,298.54019999999997,6.508667400000149
0.37999999999999545,-0.00016296600000001438,296.553,2.5309457999999267
0.38999999999998636,1.4819999999998723e-05,297.5466,2.5309457999999267
0.4000000000000057,1.4819999999998723e-05,297.5466,4.519806600000038
0.4099999999999966,1.4819999999998723e-05,297.5466,4.519806600000038
0.4199999999999875,-0.0003407520000000136,296.553,2.5309457999999267
0.4300000000000068,-0.00016296600000001438,297.5466,4.519806600000038
0.4399999999999977,1.4819999999998723e-05,298.54019999999997,4.519806600000038
0.44999999999998863,-0.00016296600000001438,298.54019999999997,4.519806600000038
0.46000000000000796,0.00019260599999999795,299.5338,4.519806600000038
0.47100000000000364,-0.00016296600000001438,296.553,2.5309457999999267
0.47999999999998977,-0.00016296600000001438,300.5274,6.508667400000149
0.4900000000000091,1.4819999999998723e-05,299.5338,4.519806600000038
0.5,-0.00016296600000001438,299.5338,6.508667400000149
