Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
26.8914237,0.0304,302.5146,386.866,0.0304
26.9376687,0.0304,302.5146,385.874,0.0304
26.9814773,0.0291,302.5146,379.922,0.0291
27.0272032,0.0282,301.521,379.922,0.0282
27.0719933,0.0283,302.5146,379.922,0.0283
27.1168122,0.027,302.5146,372.978,0.027
27.1617088,0.0263,303.5082,372.978,0.0263
27.2520339,0.0248,302.5146,364.05,0.0248
27.2970419,0.0241,303.5082,365.042,0.0241
27.3426129,0.0242,302.5146,365.042,0.0242
27.3871032,0.0228,303.5082,358.098,0.0228
27.4328274,0.0221,302.5146,357.106,0.0221
27.4769731,0.0221,302.5146,358.098,0.0221
27.521587,0.021,301.521,350.162,0.021
27.5665989,0.0201,302.5146,349.17,0.0201
27.6126122,0.0189,302.5146,342.226,0.0189
27.6564086,0.0183,302.5146,341.234,0.0183
27.7480027,0.0182,302.5146,341.234,0.0182
27.7912446,0.0171,302.5146,333.298,0.0171
27.8365329,0.0164,301.521,333.298,0.0164
27.8819643,0.0163,303.5082,333.298,0.0163
27.9257216,0.0152,302.5146,325.362,0.0152
27.9719227,0.0145,302.5146,326.354,0.0145
28.0173937,0.0135,303.5082,319.41,0.0135
28.0617777,0.0128,303.5082,318.418,0.0128
28.1062911,0.0127,303.5082,318.418,0.0127
28.1975917,0.0117,303.5082,310.482,0.0117
28.2417361,0.0112,303.5082,310.482,0.0112
28.2877593,0.011,302.5146,310.482,0.011
28.3315394,0.0101,303.5082,304.53,0.0101
28.3761358,0.0095,302.5146,304.53,0.0095
28.4223493,0.0096,302.5146,303.538,0.0096
28.466233,0.0084,303.5082,296.594,0.0084
28.5117751,0.0079,303.5082,296.594,0.0079
28.6018989,0.0071,302.5146,288.658,0.0071
28.6468899,0.0067,302.5146,288.658,0.0067
28.6924312,0.0067,302.5146,288.658,0.0067
28.7367809,0.0058,303.5082,280.722,0.0058
28.7814609,0.0054,303.5082,280.722,0.0054
28.8276588,0.0054,302.5146,280.722,0.0054
28.871391,0.0046,302.5146,273.778,0.0046
28.9165939,0.0042,302.5146,272.786,0.0042
28.9629113,0.0034,302.5146,265.842,0.0034
29.006761,0.003,302.5146,265.842,0.003
29.0977757,0.003,302.5146,265.842,0.003
29.1416531,0.0023,302.5146,257.906,0.0023
29.1871537,0.002,302.5146,257.906,0.002
29.2315626,0.0019,302.5146,257.906,0.0019
29.2770415,0.0013,302.5146,249.97,0.0013
29.3221107,0.0011,302.5146,250.962,0.0011
29.3672467,0.0006,302.5146,244.018,0.0006
29.4122096,0.0002,303.5082,243.026,0.0002
29.4567414,0.0001,302.5146,244.018,0.0001
29.5469473,-0.0004,302.5146,235.09,-0.0004
29.5908648,-0.0007,302.5146,236.082,-0.0007
29.637605,-0.0006,302.5146,235.09,-0.0006
29.6817885,-0.0012,303.5082,227.154,-0.0012
29.7262826,-0.0014,303.5082,228.146,-0.0014
29.7722321,-0.0015,301.521,227.154,-0.0015
29.8166502,-0.0017,302.5146,220.21,-0.0017
29.8610964,-0.0021,301.521,220.21,-0.0021
29.9522911,-0.0024,303.5082,212.274,-0.0024
29.996522,-0.0027,302.5146,213.266,-0.0027
30.0869977,-0.0027,303.5082,213.266,-0.0027
30.1314044,-0.0031,302.5146,204.338,-0.0031
30.1357355,-0.0032,302.5146,206.322,-0.0032
30.1774465,-0.0034,301.521,205.33,-0.0034
30.2212545,-0.0038,303.5082,197.394,-0.0038
30.2666111,-0.0038,302.5146,196.402,-0.0038
30.3120333,-0.0042,302.5146,190.45,-0.0042
30.3560228,-0.0043,302.5146,190.45,-0.0043
30.4468675,-0.0042,302.5146,190.45,-0.0042
30.4915066,-0.0046,302.5146,181.522,-0.0046
30.5372213,-0.0046,301.521,181.522,-0.0046
30.5826474,-0.0047,302.5146,182.514,-0.0047
30.6266241,-0.005,302.5146,173.586,-0.005
30.6717465,-0.005,302.5146,174.578,-0.005
30.7164038,-0.0054,303.5082,166.642,-0.0054
30.7615117,-0.0054,302.5146,165.65,-0.0054
30.8065846,-0.0053,301.521,167.634,-0.0053
30.8968305,-0.0056,302.5146,159.698,-0.0056
30.9416094,-0.0056,302.5146,159.698,-0.0056
30.9861148,-0.0057,302.5146,158.706,-0.0057
31.0316188,-0.0058,302.5146,152.754,-0.0058
31.0768292,-0.0059,302.5146,151.762,-0.0059
31.1217499,-0.0059,302.5146,151.762,-0.0059
31.1665318,-0.0061,302.5146,143.826,-0.0061
31.2114595,-0.0063,303.5082,144.818,-0.0063
31.301562,-0.0063,303.5082,136.882,-0.0063
31.3465992,-0.0063,302.5146,136.882,-0.0063
31.392122,-0.0063,301.521,136.882,-0.0063
31.4358341,-0.0065,302.5146,128.946,-0.0065
31.4812343,-0.0066,302.5146,129.938,-0.0066
31.5267682,-0.0067,301.521,129.938,-0.0067
31.5715538,-0.0066,302.5146,122.002,-0.0066
31.6165391,-0.0068,302.5146,121.01,-0.0068
31.6632229,-0.0069,302.5146,113.074,-0.0069
31.7504955,-0.0069,303.5082,114.066,-0.0069
31.7964868,-0.0069,302.5146,113.074,-0.0069
31.8412293,-0.007,302.5146,106.13,-0.007
31.8862603,-0.0069,302.5146,106.13,-0.0069
31.9320298,-0.007,301.521,106.13,-0.007
31.9761406,-0.0072,301.521,99.186,-0.0072
32.0222777,-0.0072,301.521,99.186,-0.0072
32.0689249,-0.0073,302.5146,90.258,-0.0073
32.1112088,-0.0073,303.5082,90.258,-0.0073
32.2008876,-0.0073,301.521,90.258,-0.0073
32.2458542,-0.0075,301.521,84.306,-0.0075
32.2906274,-0.0075,302.5146,83.314,-0.0075
32.3378455,-0.0074,302.5146,83.314,-0.0074
32.3817087,-0.0075,302.5146,76.37,-0.0075
32.4262004,-0.0075,302.5146,77.362,-0.0075
32.4715099,-0.0076,303.5082,77.362,-0.0076
32.516004,-0.0075,301.521,69.426,-0.0075
32.5619702,-0.0076,302.5146,69.426,-0.0076
32.6521819,-0.0077,302.5146,60.498,-0.0077
32.6974333,-0.0077,301.521,60.498,-0.0077
32.742584,-0.0077,302.5146,60.498,-0.0077
32.7866637,-0.0077,301.521,52.562,-0.0077
32.8323051,-0.0078,301.521,52.562,-0.0078
32.8768408,-0.0078,302.5146,53.554,-0.0078
32.9212922,-0.0079,302.5146,45.618,-0.0079
32.9661824,-0.0079,302.5146,45.618,-0.0079
33.0112228,-0.0081,303.5082,39.666,-0.0081
33.1022806,-0.008,302.5146,38.674,-0.008
33.1479579,-0.0081,302.5146,37.682,-0.0081
33.191693,-0.008,302.5146,29.746,-0.008
33.2365838,-0.0083,302.5146,30.738,-0.0083
33.2818415,-0.0082,301.521,30.738,-0.0082
33.3265808,-0.0082,301.521,22.802,-0.0082
33.3721005,-0.0083,302.5146,22.802,-0.0083
33.4182464,-0.0082,302.5146,15.858,-0.0082
33.4614136,-0.0082,302.5146,15.858,-0.0082
33.553293,-0.0084,302.5146,15.858,-0.0084
33.5963874,-0.0083,301.521,11.89,-0.0083
33.6418447,-0.0085,301.521,11.89,-0.0085
33.6860401,-0.0084,303.5082,11.89,-0.0084
33.7314903,-0.0084,302.5146,11.89,-0.0084
33.7767039,-0.0083,301.521,11.89,-0.0083
33.8215974,-0.0084,302.5146,11.89,-0.0084
33.8666873,-0.0085,302.5146,11.89,-0.0085
33.9115194,-0.0084,301.521,11.89,-0.0084
34.0007898,-0.0085,302.5146,11.89,-0.0085
34.0461551,-0.0085,302.5146,11.89,-0.0085
34.0907482,-0.0084,302.5146,11.89,-0.0084
34.1365144,-0.0084,301.521,11.89,-0.0084
34.1807169,-0.0084,302.5146,11.89,-0.0084
34.2260704,-0.0086,302.5146,11.89,-0.0086
34.2710795,-0.0085,301.521,11.89,-0.0085
34.3168355,-0.0085,303.5082,11.89,-0.0085
34.361463,-0.0085,302.5146,11.89,-0.0085
34.4518281,-0.0084,301.521,11.89,-0.0084
34.4964613,-0.0085,302.5146,11.89,-0.0085
34.5416437,-0.0085,301.521,11.89,-0.0085
34.5869043,-0.0085,303.5082,11.89,-0.0085
34.6318062,-0.0084,302.5146,11.89,-0.0084
34.676454,-0.0084,302.5146,11.89,-0.0084
34.7215532,-0.0085,302.5146,11.89,-0.0085
34.767096,-0.0084,302.5146,11.89,-0.0084
34.8117012,-0.0084,302.5146,11.89,-0.0084
34.9017616,-0.0084,301.521,11.89,-0.0084
34.9466028,-0.0085,301.521,11.89,-0.0085
34.9911055,-0.0084,303.5082,11.89,-0.0084
35.0362868,-0.0084,302.5146,11.89,-0.0084
35.0816768,-0.0085,301.521,11.89,-0.0085
35.1297853,-0.0085,302.5146,11.89,-0.0085
35.1719149,-0.0086,303.5082,11.89,-0.0086
35.2166622,-0.0087,302.5146,11.89,-0.0087
35.2609902,-0.0084,303.5082,11.89,-0.0084
35.3523371,-0.0084,301.521,11.89,-0.0084
35.3966237,-0.0085,302.5146,11.89,-0.0085
35.4409067,-0.0085,302.5146,11.89,-0.0085
35.4866647,-0.0085,302.5146,11.89,-0.0085
35.5310782,-0.0084,303.5082,11.89,-0.0084
35.5769646,-0.0085,302.5146,11.89,-0.0085
35.6215757,-0.0086,302.5146,11.89,-0.0086
35.6664971,-0.0085,302.5146,11.89,-0.0085
35.711721,-0.0085,302.5146,11.89,-0.0085
35.8018417,-0.0086,301.521,11.89,-0.0086
35.8463573,-0.0085,302.5146,11.89,-0.0085
35.8911882,-0.0085,302.5146,11.89,-0.0085
35.9360999,-0.0084,302.5146,11.89,-0.0084
35.9807619,-0.0085,301.521,11.89,-0.0085
36.0261488,-0.0086,301.521,11.89,-0.0086
36.0709849,-0.0086,302.5146,11.89,-0.0086
36.1155955,-0.0085,301.521,11.89,-0.0085
36.1614054,-0.0084,302.5146,11.89,-0.0084
36.2503352,-0.0086,302.5146,11.89,-0.0086
36.2958495,-0.0085,302.5146,11.89,-0.0085
36.3409185,-0.0084,301.521,11.89,-0.0084
36.3855952,-0.0083,302.5146,11.89,-0.0083
36.4313193,-0.0085,302.5146,11.89,-0.0085
36.475666,-0.0084,302.5146,11.89,-0.0084
36.5213687,-0.0085,302.5146,11.89,-0.0085
36.5669147,-0.0085,302.5146,11.89,-0.0085
36.6112584,-0.0084,303.5082,11.89,-0.0084
36.7456085,-0.0085,302.5146,11.89,-0.0085
36.7512429,-0.0084,302.5146,11.89,-0.0084
36.7906802,-0.0084,302.5146,11.89,-0.0084
36.8357648,-0.0084,302.5146,11.89,-0.0084
36.8803333,-0.0084,302.5146,11.89,-0.0084
36.9262223,-0.0085,302.5146,11.89,-0.0085
36.9710474,-0.0085,302.5146,11.89,-0.0085
37.0158391,-0.0085,302.5146,11.89,-0.0085
37.0610112,-0.0085,302.5146,11.89,-0.0085
37.1514314,-0.0085,302.5146,11.89,-0.0085
37.1965886,-0.0084,303.5082,11.89,-0.0084
37.2411474,-0.0086,302.5146,11.89,-0.0086
37.2861418,-0.0085,302.5146,11.89,-0.0085
37.3312856,-0.0085,302.5146,11.89,-0.0085
37.3765764,-0.0084,302.5146,11.89,-0.0084
37.4211312,-0.0085,302.5146,11.89,-0.0085
37.4663184,-0.0085,301.521,11.89,-0.0085
37.511034,-0.0085,301.521,11.89,-0.0085
37.6010034,-0.0083,302.5146,11.89,-0.0083
37.6495477,-0.0084,301.521,11.89,-0.0084
37.6907149,-0.0084,302.5146,11.89,-0.0084
37.7363378,-0.0084,302.5146,11.89,-0.0084
37.7812301,-0.0086,302.5146,11.89,-0.0086
37.8258931,-0.0085,302.5146,11.89,-0.0085
37.8706969,-0.0085,302.5146,11.89,-0.0085
37.9162649,-0.0084,302.5146,11.89,-0.0084
37.9620041,-0.0085,302.5146,11.89,-0.0085
38.0520789,-0.0085,302.5146,11.89,-0.0085
38.0971297,-0.0085,302.5146,11.89,-0.0085
38.1414991,-0.0085,302.5146,11.89,-0.0085
38.1862283,-0.0084,302.5146,11.89,-0.0084
38.2315521,-0.0086,302.5146,11.89,-0.0086
38.2759716,-0.0085,302.5146,11.89,-0.0085
38.3209962,-0.0086,301.521,11.89,-0.0086
38.3659073,-0.0085,302.5146,11.89,-0.0085
38.411086,-0.0085,302.5146,11.89,-0.0085
38.5018717,-0.0085,301.521,11.89,-0.0085
38.5460145,-0.0084,302.5146,11.89,-0.0084
38.5909129,-0.0084,302.5146,11.89,-0.0084
38.6367441,-0.0085,301.521,11.89,-0.0085
38.6816362,-0.0085,302.5146,11.89,-0.0085
38.7265212,-0.0085,302.5146,11.89,-0.0085
38.7711299,-0.0084,302.5146,11.89,-0.0084
38.8167892,-0.0085,301.521,11.89,-0.0085
38.8615901,-0.0084,302.5146,11.89,-0.0084
38.9519769,-0.0086,303.5082,11.89,-0.0086
38.9967092,-0.0085,302.5146,11.89,-0.0085
39.0410018,-0.0086,303.5082,11.89,-0.0086
39.0869687,-0.0083,302.5146,11.89,-0.0083
39.1321326,-0.0084,302.5146,11.89,-0.0084
39.1759639,-0.0084,302.5146,11.89,-0.0084
39.2209461,-0.0086,302.5146,11.89,-0.0086
39.2659265,-0.0085,302.5146,11.89,-0.0085
39.3111022,-0.0084,302.5146,11.89,-0.0084
39.4018397,-0.0085,302.5146,11.89,-0.0085
39.4463586,-0.0085,302.5146,11.89,-0.0085
39.4915981,-0.0084,302.5146,11.89,-0.0084
39.536805,-0.0085,301.521,11.89,-0.0085
39.5819002,-0.0085,302.5146,11.89,-0.0085
39.6260743,-0.0085,302.5146,11.89,-0.0085
39.6714543,-0.0086,302.5146,11.89,-0.0086
39.7169361,-0.0085,301.521,11.89,-0.0085
39.7615187,-0.0084,302.5146,11.89,-0.0084
39.8511912,-0.0085,302.5146,11.89,-0.0085
39.8958855,-0.0084,302.5146,11.89,-0.0084
39.9410606,-0.0085,302.5146,11.89,-0.0085
39.9864601,-0.0085,302.5146,11.89,-0.0085
40.0313756,-0.0085,302.5146,11.89,-0.0085
40.0767876,-0.0086,301.521,11.89,-0.0086
40.1215524,-0.0086,302.5146,11.89,-0.0086
40.1665985,-0.0085,302.5146,11.89,-0.0085
40.2113941,-0.0086,301.521,11.89,-0.0086
40.3024159,-0.0085,302.5146,11.89,-0.0085
40.3463609,-0.0084,302.5146,11.89,-0.0084
40.3915076,-0.0084,301.521,11.89,-0.0084
40.4366465,-0.0084,302.5146,11.89,-0.0084
40.4811868,-0.0084,300.5274,11.89,-0.0084
40.5261225,-0.0085,302.5146,11.89,-0.0085
40.5706849,-0.0084,302.5146,11.89,-0.0084
40.6159766,-0.0085,302.5146,11.89,-0.0085
40.6613109,-0.0085,302.5146,11.89,-0.0085
40.7518757,-0.0086,302.5146,11.89,-0.0086
40.7966028,-0.0085,302.5146,11.89,-0.0085
40.840827,-0.0085,301.521,11.89,-0.0085
40.8861471,-0.0084,302.5146,11.89,-0.0084
40.9308714,-0.0085,302.5146,11.89,-0.0085
40.9764716,-0.0086,302.5146,11.89,-0.0086
41.0212696,-0.0086,301.521,11.89,-0.0086
41.0670461,-0.0084,302.5146,11.89,-0.0084
41.1119298,-0.0085,301.521,11.89,-0.0085
41.2027183,-0.0085,302.5146,11.89,-0.0085
41.2465144,-0.0085,301.521,11.89,-0.0085
41.2913749,-0.0085,302.5146,11.89,-0.0085
41.3366101,-0.0085,303.5082,11.89,-0.0085
41.3814597,-0.0085,301.521,11.89,-0.0085
41.4260382,-0.0084,301.521,11.89,-0.0084
41.4715086,-0.0085,302.5146,11.89,-0.0085
41.5164843,-0.0085,301.521,11.89,-0.0085
41.5619312,-0.0084,302.5146,11.89,-0.0084
41.6511634,-0.0085,303.5082,11.89,-0.0085
41.6959407,-0.0085,302.5146,11.89,-0.0085
41.7405378,-0.0086,302.5146,11.89,-0.0086
41.7861106,-0.0084,302.5146,11.89,-0.0084
41.8307139,-0.0086,301.521,11.89,-0.0086
41.8766297,-0.0085,302.5146,11.89,-0.0085
41.9672936,-0.0084,301.521,11.89,-0.0084
41.9765175,-0.0084,301.521,11.89,-0.0084
42.011214,-0.0085,302.5146,11.89,-0.0085
42.1016313,-0.0085,302.5146,11.89,-0.0085
42.1462371,-0.0085,302.5146,11.89,-0.0085
42.1906651,-0.0084,302.5146,11.89,-0.0084
42.2370353,-0.0087,302.5146,11.89,-0.0087
42.282524,-0.0085,302.5146,11.89,-0.0085
42.3256816,-0.0086,301.521,11.89,-0.0086
42.3709876,-0.0085,302.5146,11.89,-0.0085
42.4160135,-0.0085,302.5146,11.89,-0.0085
42.4613051,-0.0085,302.5146,11.89,-0.0085
42.5507707,-0.0084,302.5146,11.89,-0.0084
42.5959677,-0.0083,302.5146,11.89,-0.0083
42.641285,-0.0084,302.5146,11.89,-0.0084
42.685794,-0.0085,302.5146,11.89,-0.0085
42.7311237,-0.0085,302.5146,11.89,-0.0085
42.7761245,-0.0085,302.5146,11.89,-0.0085
42.8204313,-0.0085,302.5146,11.89,-0.0085
42.8656354,-0.0084,302.5146,11.89,-0.0084
42.9108965,-0.0085,301.521,11.89,-0.0085
43.0006243,-0.0085,302.5146,11.89,-0.0085
43.0455996,-0.0084,302.5146,11.89,-0.0084
43.0908959,-0.0084,302.5146,11.89,-0.0084
43.1357574,-0.0085,302.5146,11.89,-0.0085
43.1810569,-0.0084,301.521,11.89,-0.0084
43.2260018,-0.0085,302.5146,11.89,-0.0085
43.2708731,-0.0085,301.521,11.89,-0.0085
43.3159343,-0.0086,302.5146,11.89,-0.0086
43.3606559,-0.0085,302.5146,11.89,-0.0085
43.4507665,-0.0084,302.5146,11.89,-0.0084
43.4959927,-0.0085,302.5146,11.89,-0.0085
43.5408555,-0.0085,303.5082,11.89,-0.0085
43.5861931,-0.0085,302.5146,11.89,-0.0085
43.6311757,-0.0086,301.521,11.89,-0.0086
43.6759689,-0.0086,302.5146,11.89,-0.0086
43.7209968,-0.0085,301.521,11.89,-0.0085
43.7658584,-0.0085,302.5146,11.89,-0.0085
43.8105594,-0.0085,302.5146,11.89,-0.0085
43.9459811,-0.0085,301.521,11.89,-0.0085
43.9524882,-0.0086,301.521,11.89,-0.0086
43.990781,-0.0084,302.5146,11.89,-0.0084
44.0360985,-0.0084,302.5146,11.89,-0.0084
44.0815924,-0.0085,302.5146,11.89,-0.0085
44.1259314,-0.0085,300.5274,11.89,-0.0085
44.1704646,-0.0085,301.521,11.89,-0.0085
44.2160803,-0.0086,302.5146,11.89,-0.0086
44.2605121,-0.0085,302.5146,11.89,-0.0085
44.3511641,-0.0084,301.521,11.89,-0.0084
44.3960601,-0.0085,302.5146,11.89,-0.0085
44.4409921,-0.0085,302.5146,11.89,-0.0085
44.4858702,-0.0085,302.5146,11.89,-0.0085
44.5312716,-0.0084,301.521,11.89,-0.0084
44.5756277,-0.0085,302.5146,11.89,-0.0085
44.6211842,-0.0085,302.5146,11.89,-0.0085
44.665596,-0.0084,302.5146,11.89,-0.0084
44.7108457,-0.0086,301.521,11.89,-0.0086
44.8005893,-0.0085,302.5146,11.89,-0.0085
44.8459134,-0.0084,301.521,11.89,-0.0084
44.8909947,-0.0085,302.5146,11.89,-0.0085
44.9361252,-0.0084,302.5146,11.89,-0.0084
44.9808895,-0.0085,302.5146,11.89,-0.0085
45.0256177,-0.0084,302.5146,11.89,-0.0084
45.0711652,-0.0085,302.5146,11.89,-0.0085
45.1156498,-0.0085,302.5146,11.89,-0.0085
45.1608882,-0.0085,302.5146,11.89,-0.0085
45.2508538,-0.0086,302.5146,11.89,-0.0086
45.2959596,-0.0086,302.5146,11.89,-0.0086
45.3407911,-0.0084,302.5146,11.89,-0.0084
45.3859646,-0.0085,302.5146,11.89,-0.0085
45.4305819,-0.0085,302.5146,11.89,-0.0085
45.47575,-0.0086,302.5146,11.89,-0.0086
45.5208133,-0.0085,302.5146,11.89,-0.0085
45.5657386,-0.0085,301.521,11.89,-0.0085
45.6108234,-0.0085,302.5146,11.89,-0.0085
45.7006196,-0.0084,302.5146,11.89,-0.0084
