Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV)
0.007420900015858933,0.1,0,0
0.04843049999908544,0.1,0,0
0.13893909999751486,0.1,0,0
0.22672410000814125,0.1,0,0
0.2747683000052348,0.1,0,0
0.2981758000096306,0.1,0,0
0.33018170000286773,0.1,0,0
0.3657115000241902,0.1,0,0
0.40858590000425465,0.1,0,0
0.45373200002359226,0.1,0,0
0.4983665000181645,0.1,0,0
0.5896939000231214,0.1,0,0
0.6783899000147358,0.1,0,0
0.7237428000080399,0.1,0,0
0.7453604000038467,0.1,0,0
0.7683512000076007,0.1,0,0
0.8162129000120331,0.1,0,0
0.8994795000180602,0.1,0,0
0.9421914000122342,0.1,0,0
0.9671088000177406,0.1,0,0
1.0414784000022337,0.1,0,0
1.1321000000170898,0.1,0,0
1.183111699996516,0.1,0,0
1.2243886000069324,0.1,0,0
1.2689896000083536,0.1,0,0
1.3200369999976829,0.1,0,0
1.3718933000054676,0.1,0,0
1.4082662000146229,0.1,0,0
1.4357978000189178,0.1,0,0
1.488027500017779,0.1,0,0
1.5331812000076752,0.1,0,0
1.5782913000148255,0.1,0,0
1.6231418000243139,0.1,0,0
1.6688978000020143,0.1,0,0
1.7133999000070617,0.1,0,0
1.7585798000218347,0.1,0,0
1.8033036999986507,0.1,0,0
1.8487403000181075,0.1,0,0
1.9398077000223566,0.1,0,0
2.0280562000116333,0.1,0,0
2.102813100005733,0.1,0,0
2.1422284000145737,0.1,0,0
2.1617330000153743,0.1,0,0
2.182270300021628,0.1,0,0
2.2102844000037294,0.1,0,0
2.253018500021426,0.1,0,0
2.2983554000093136,0.1,0,0
2.38885100002517,0.1,0,0
2.445510600024136,0.1,0,0
2.5015335000061896,0.1,0,0
2.53548300001421,0.1,0,0
2.568452300009085,0.1,0,0
2.6133417000237387,0.1,0,0
2.6581751000194345,0.1,0,0
2.7034765999997035,0.1,0,0
2.748464000003878,0.1,0,0
2.839242900023237,0.1,0,0
2.9258298000204377,0.1,0,0
2.981372000009287,0.1,0,0
3.007608700019773,0.1,0,0
3.03153450001264,0.1,0,0
