Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
8.953,-0.000162966,687.0378,1369.419321,-0.000162966
9.003,-0.000162966,685.0506,1371.335567,-0.000162966
9.053,1.48E-05,670.1466,1359.838089,1.48E-05
9.103,-0.000340752,659.217,1346.424364,-0.000340752
9.153,0.000192606,657.2298,1340.675625,0.000192606
9.203,-0.000162966,646.3002,1329.178147,-0.000162966
9.253,1.48E-05,646.3002,1327.2619,1.48E-05
9.303,0.000192606,634.377,1310.015683,0.000192606
9.353,-0.000162966,635.3706,1315.764422,-0.000162966
9.403,-0.000340752,623.4474,1296.601958,-0.000340752
9.453,1.48E-05,624.441,1296.601958,1.48E-05
9.503,0.000192606,611.5242,1281.271987,0.000192606
9.553,-0.000162966,601.5882,1267.858262,-0.000162966
9.603,1.48E-05,602.5818,1267.858262,1.48E-05
9.653,-0.000340752,590.6586,1250.612044,-0.000340752
9.703,-0.000162966,592.6458,1250.612044,-0.000162966
9.753,-0.000340752,581.7162,1237.198319,-0.000340752
9.803,1.48E-05,581.7162,1237.198319,1.48E-05
9.853,-0.000162966,569.793,1221.868348,-0.000162966
9.903,-0.000340752,571.7802,1218.035855,-0.000340752
9.953,0.000192606,558.8634,1204.622131,0.000192606
10.003,-0.000340752,545.9466,1191.208406,-0.000340752
10.053,1.48E-05,546.9402,1191.208406,1.48E-05
10.103,-0.000340752,536.0106,1179.710927,-0.000340752
10.153,1.48E-05,537.0042,1175.878435,1.48E-05
10.203,-0.000162966,525.081,1162.46471,-0.000162966
10.253,-0.000162966,526.0746,1160.548463,-0.000162966
10.303,1.48E-05,515.145,1147.134739,1.48E-05
10.353,-0.000696324,514.1514,1145.218492,-0.000696324
10.403,-0.000162966,503.2218,1133.721014,-0.000162966
10.453,-0.000340752,491.2986,1116.474796,-0.000340752
10.503,-0.000162966,492.2922,1116.474796,-0.000162966
10.553,1.48E-05,478.3818,1099.228579,1.48E-05
10.603,1.48E-05,480.369,1101.144825,1.48E-05
10.653,-0.000162966,467.4522,1087.7311,-0.000162966
10.703,-0.000162966,468.4458,1089.647347,-0.000162966
10.753,0.000370392,454.5354,1070.484883,0.000370392
10.803,-0.000340752,456.5226,1072.401129,-0.000340752
10.853,-0.000340752,444.5994,1057.071158,-0.000340752
10.903,-0.000162966,430.689,1039.82494,-0.000162966
10.953,-0.000162966,431.6826,1041.741187,-0.000162966
11.003,-0.000162966,418.7658,1026.411215,-0.000162966
11.053,0.000192606,419.7594,1026.411215,0.000192606
11.103,1.48E-05,407.8362,1009.164998,1.48E-05
11.153,1.48E-05,407.8362,1011.081244,1.48E-05
11.205,-0.000340752,408.8298,1012.997491,-0.000340752
11.254,-0.000162966,397.9002,997.6675194,-0.000162966
11.304,1.48E-05,381.009,969.1172946,1.48E-05
11.353,1.48E-05,382.9962,971.1061554,1.48E-05
11.404,1.48E-05,370.0794,953.2064082,1.48E-05
11.453,1.48E-05,371.073,955.195269,1.48E-05
11.504,-0.000162966,357.1626,937.2955218,-0.000162966
11.553,-0.000162966,358.1562,939.2843826,-0.000162966
11.604,-0.000162966,346.233,925.362357,-0.000162966
11.655,-0.000162966,345.2394,925.362357,-0.000162966
11.704,-0.000340752,331.329,909.4514706,-0.000340752
11.754,-0.000162966,322.3866,891.5517234,-0.000162966
11.803,-0.000162966,321.393,893.5405842,-0.000162966
11.854,1.48E-05,322.3866,877.6296978,1.48E-05
11.904,0.000192606,322.3866,875.640837,0.000192606
11.954,-0.000162966,321.393,861.7188114,-0.000162966
12.004,-0.000162966,322.3866,863.7076722,-0.000162966
12.054,-0.000340752,322.3866,849.7856466,-0.000340752
12.105,-0.000162966,321.393,847.7967858,-0.000162966
12.154,1.48E-05,319.4058,829.8970386,1.48E-05
12.204,0.000192606,322.3866,811.9972914,0.000192606
12.254,0.000192606,322.3866,817.9638738,0.000192606
12.304,1.48E-05,324.3738,802.0529874,1.48E-05
12.354,0.000192606,324.3738,802.0529874,0.000192606
12.404,0.000192606,322.3866,784.1532402,0.000192606
12.454,-0.000162966,319.4058,788.1309618,-0.000162966
12.504,-0.000162966,321.393,772.2200754,-0.000162966
12.555,0.000192606,324.3738,770.2312146,0.000192606
12.604,0.000192606,321.393,754.3203282,0.000192606
12.654,0.000370392,320.3994,740.3983026,0.000370392
12.704,0.000192606,322.3866,740.3983026,0.000192606
12.754,0.000548178,321.393,726.476277,0.000548178
12.804,0.000725964,323.3802,724.4874162,0.000725964
12.854,0.000548178,322.3866,712.5542514,0.000548178
12.904,0.000725964,322.3866,710.5653906,0.000725964
12.954,0.00090375,321.393,692.6656434,0.00090375
