Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
4.402,0.012104268,321.393,426.1582962,0.012104268
4.452,0.012282054,322.3866,426.1582962,0.012282054
4.502,0.01245984,324.3738,438.091461,0.01245984
4.552,0.012637626,322.3866,440.0803218,0.012637626
4.602,0.012815412,320.3994,457.980069,0.012815412
4.652,0.013526556,321.393,455.9912082,0.013526556
4.702,0.013526556,323.3802,455.9912082,0.013526556
4.752,0.013704342,321.393,469.9132338,0.013704342
4.802,0.014415486,321.393,471.9020946,0.014415486
4.852,0.0142377,321.393,469.9132338,0.0142377
4.902,0.0142377,319.4058,487.812981,0.0142377
4.952,0.014593272,321.393,483.8352594,0.014593272
5.002,0.014948844,318.4122,495.7684242,0.014948844
5.052,0.015837774,322.3866,497.757285,0.015837774
5.102,0.015837774,322.3866,511.6793106,0.015837774
5.152,0.016548918,323.3802,511.6793106,0.016548918
5.202,0.016726704,322.3866,511.6793106,0.016726704
5.252,0.016371132,324.3738,529.5790578,0.016371132
5.302,0.017260062,323.3802,527.590197,0.017260062
5.352,0.017437848,322.3866,525.6013362,0.017437848
5.402,0.017437848,320.3994,541.5122226,0.017437848
5.452,0.017971206,323.3802,539.5233618,0.017971206
5.502,0.01779342,323.3802,555.4342482,0.01779342
5.552,0.018326778,322.3866,557.423109,0.018326778
5.602,0.018504564,324.3738,559.4119698,0.018504564
5.652,0.018148992,321.393,571.3451346,0.018148992
5.702,0.019037922,321.393,571.3451346,0.019037922
5.752,0.018860136,321.393,571.3451346,0.018860136
5.802,0.019037922,322.3866,585.2671602,0.019037922
5.852,0.019393494,322.3866,587.256021,0.019393494
5.902,0.01957128,323.3802,589.2448818,0.01957128
5.952,0.019393494,323.3802,599.1891858,0.019393494
6.002,0.019926852,322.3866,603.1669074,0.019926852
6.052,0.019749066,323.3802,621.0666546,0.019749066
6.102,0.020282424,321.393,621.0666546,0.020282424
6.152,0.020637996,324.3738,617.088933,0.020637996
6.202,0.020104638,320.3994,634.9886802,0.020104638
6.252,0.020993568,322.3866,632.9998194,0.020993568
6.303,0.020637996,325.3674,632.9998194,0.020637996
6.353,0.020637996,322.3866,648.9107058,0.020637996
6.402,0.020993568,321.393,646.921845,0.020993568
6.452,0.020815782,322.3866,660.8438706,0.020815782
6.502,0.021171354,320.3994,662.8327314,0.021171354
6.552,0.02134914,324.3738,662.8327314,0.02134914
6.603,0.020993568,322.3866,678.7436178,0.020993568
6.652,0.021526926,322.3866,680.7324786,0.021526926
6.702,0.021171354,321.393,680.7324786,0.021171354
6.753,0.021171354,323.3802,694.6545042,0.021171354
6.803,0.021526926,323.3802,692.6656434,0.021526926
6.853,0.020815782,320.3994,710.5653906,0.020815782
6.902,0.021526926,325.3674,710.5653906,0.021526926
6.953,0.020993568,321.393,710.5653906,0.020993568
7.003,0.020815782,323.3802,726.476277,0.020815782
7.053,0.020993568,322.3866,722.4985554,0.020993568
7.103,0.020637996,321.393,726.476277,0.020637996
7.153,0.019749066,322.3866,742.3871634,0.019749066
7.203,0.020104638,323.3802,742.3871634,0.020104638
7.253,0.019749066,322.3866,740.3983026,0.019749066
7.303,0.019215708,323.3802,752.3314674,0.019215708
7.353,0.019037922,325.3674,756.309189,0.019037922
7.403,0.01779342,321.393,770.2312146,0.01779342
7.453,0.017082276,321.393,774.2089362,0.017082276
7.503,0.016371132,323.3802,770.2312146,0.016371132
7.553,0.014415486,323.3802,788.1309618,0.014415486
7.603,0.013526556,323.3802,786.142101,0.013526556
7.653,0.01245984,321.393,786.142101,0.01245984
7.703,0.011393124,323.3802,800.0641266,0.011393124
7.753,0.011037552,324.3738,802.0529874,0.011037552
7.803,0.00979305,323.3802,813.9861522,0.00979305
7.853,0.009081906,319.4058,813.9861522,0.009081906
7.903,0.008548548,324.3738,817.9638738,0.008548548
7.953,0.00712626,323.3802,831.8858994,0.00712626
8.003,0.00712626,326.361,831.8858994,0.00712626
8.053,0.006592902,325.3674,831.8858994,0.006592902
8.103,0.0053484,322.3866,847.7967858,0.0053484
8.153,0.004992828,322.3866,847.7967858,0.004992828
8.203,0.003926112,323.3802,863.7076722,0.003926112
8.253,0.003926112,323.3802,863.7076722,0.003926112
8.303,0.003392754,321.393,863.7076722,0.003392754
8.353,0.002503824,323.3802,879.6185586,0.002503824
8.403,0.002326038,320.3994,877.6296978,0.002326038
8.453,0.00179268,321.393,891.5517234,0.00179268
8.503,0.001614894,323.3802,893.5405842,0.001614894
8.553,0.001437108,323.3802,893.5405842,0.001437108
8.603,0.001081536,322.3866,905.473749,0.001081536
8.653,0.001081536,324.3738,909.4514706,0.001081536
8.703,0.000370392,324.3738,925.362357,0.000370392
8.753,0.000192606,320.3994,925.362357,0.000192606
8.803,0.000370392,323.3802,927.3512178,0.000370392
8.853,0.000192606,323.3802,941.2732434,0.000192606
8.903,0.000370392,322.3866,939.2843826,0.000370392
8.953,0.000192606,321.393,937.2955218,0.000192606
9.004,1.48E-05,321.393,953.2064082,1.48E-05
9.053,-0.000162966,322.3866,957.1841298,-0.000162966
9.103,-0.000340752,331.329,973.0950162,-0.000340752
9.153,1.48E-05,336.297,973.0950162,1.48E-05
9.203,-0.000162966,337.2906,971.1061554,-0.000162966
9.253,1.48E-05,355.1754,997.6675194,1.48E-05
9.303,-0.000518538,356.169,999.5837658,-0.000518538
9.353,0.000192606,370.0794,1009.164998,0.000192606
9.403,1.48E-05,371.073,1011.081244,1.48E-05
9.453,-0.000340752,371.073,1009.164998,-0.000340752
9.504,-0.000162966,386.9706,1022.578723,-0.000162966
9.553,1.48E-05,389.9514,1026.411215,1.48E-05
9.603,-0.000340752,405.849,1041.741187,-0.000340752
9.653,-0.000162966,406.8426,1043.657433,-0.000162966
9.703,1.48E-05,406.8426,1039.82494,1.48E-05
9.754,-0.000162966,424.7274,1057.071158,-0.000162966
9.803,-0.000162966,424.7274,1057.071158,-0.000162966
9.853,-0.000162966,426.7146,1057.071158,-0.000162966
9.904,1.48E-05,440.625,1070.484883,1.48E-05
9.954,-0.000518538,442.6122,1076.233622,-0.000518538
10.004,-0.000162966,456.5226,1087.7311,-0.000162966
10.053,-0.000162966,458.5098,1085.814854,-0.000162966
10.104,-0.000162966,458.5098,1083.898607,-0.000162966
10.154,-0.000162966,473.4138,1101.144825,-0.000162966
10.204,-0.000162966,474.4074,1101.144825,-0.000162966
10.254,0.000192606,474.4074,1099.228579,0.000192606
10.304,-0.000340752,489.3114,1114.55855,-0.000340752
10.354,-0.000162966,491.2986,1116.474796,-0.000162966
10.404,-0.000162966,489.3114,1116.474796,-0.000162966
10.454,-0.000340752,504.2154,1131.804767,-0.000340752
10.504,-0.000162966,504.2154,1131.804767,-0.000162966
10.554,-0.000340752,519.1194,1147.134739,-0.000340752
10.604,0.000192606,519.1194,1145.218492,0.000192606
10.654,-0.000162966,519.1194,1147.134739,-0.000162966
10.704,1.48E-05,531.0426,1158.632217,1.48E-05
10.754,-0.000162966,532.0362,1160.548463,-0.000162966
10.804,-0.000696324,532.0362,1156.715971,-0.000696324
10.854,1.48E-05,544.953,1175.878435,1.48E-05
10.904,1.48E-05,545.9466,1177.794681,1.48E-05
10.954,1.48E-05,559.857,1191.208406,1.48E-05
11.004,0.000192606,558.8634,1191.208406,0.000192606
11.054,-0.000340752,558.8634,1191.208406,-0.000340752
11.104,1.48E-05,572.7738,1206.538377,1.48E-05
11.154,-0.000518538,572.7738,1208.454623,-0.000518538
11.204,-0.000162966,570.7866,1206.538377,-0.000162966
11.254,-0.000340752,584.697,1221.868348,-0.000340752
11.304,-0.000340752,584.697,1221.868348,-0.000340752
11.354,-0.000340752,598.6074,1241.030812,-0.000340752
11.404,1.48E-05,596.6202,1235.282073,1.48E-05
11.454,-0.000340752,595.6266,1237.198319,-0.000340752
11.504,-0.000162966,607.5498,1250.612044,-0.000162966
11.554,-0.000162966,606.5562,1250.612044,-0.000162966
11.604,1.48E-05,605.5626,1250.612044,1.48E-05
11.654,-0.000518538,619.473,1265.942015,-0.000518538
11.704,1.48E-05,618.4794,1265.942015,1.48E-05
11.754,-0.000162966,618.4794,1267.858262,-0.000162966
11.804,-0.000518538,629.409,1285.104479,-0.000518538
11.854,-0.000162966,628.4154,1283.188233,-0.000162966
11.904,-0.000162966,642.3258,1298.518204,-0.000162966
11.954,-0.000162966,641.3322,1298.518204,-0.000162966
12.004,-0.000162966,638.3514,1296.601958,-0.000162966
12.054,1.48E-05,650.2746,1310.015683,1.48E-05
12.104,-0.000518538,651.2682,1311.931929,-0.000518538
12.154,-0.000162966,651.2682,1310.015683,-0.000162966
12.204,-0.000518538,663.1914,1325.345654,-0.000518538
12.254,-0.000340752,663.1914,1329.178147,-0.000340752
12.304,1.48E-05,674.121,1342.591871,1.48E-05
12.354,-0.000340752,675.1146,1344.508118,-0.000340752
12.404,1.48E-05,672.1338,1344.508118,1.48E-05
12.454,-0.000162966,684.057,1357.921843,-0.000162966
12.504,-0.000340752,685.0506,1357.921843,-0.000340752
12.554,-0.000340752,683.0634,1359.838089,-0.000340752
12.605,1.48E-05,692.0058,1371.335567,1.48E-05
12.654,-0.000162966,694.9866,1373.251814,-0.000162966
12.704,0.000192606,691.0122,1369.419321,0.000192606
12.754,1.48E-05,690.0186,1373.251814,1.48E-05
12.804,-0.000162966,691.0122,1373.251814,-0.000162966
12.855,-0.000518538,678.0954,1361.754335,-0.000518538
12.904,-0.000340752,677.1018,1357.921843,-0.000340752
12.954,-0.000162966,675.1146,1357.921843,-0.000162966
13.005,-0.000518538,661.2042,1342.591871,-0.000518538
13.055,-0.000518538,662.1978,1344.508118,-0.000518538
13.108,-0.000162966,647.2938,1325.345654,-0.000162966
13.154,-0.000162966,647.2938,1327.2619,-0.000162966
13.205,-0.000518538,649.281,1329.178147,-0.000518538
13.255,-0.000162966,635.3706,1311.931929,-0.000162966
13.305,-0.000340752,634.377,1313.848175,-0.000340752
13.355,0.000192606,635.3706,1310.015683,0.000192606
13.405,-0.000340752,623.4474,1298.518204,-0.000340752
13.455,-0.000518538,624.441,1296.601958,-0.000518538
13.505,-0.000340752,624.441,1296.601958,-0.000340752
13.555,1.48E-05,610.5306,1279.35574,1.48E-05
13.605,-0.000162966,610.5306,1281.271987,-0.000162966
13.655,-0.000340752,600.5946,1271.690755,-0.000340752
13.705,-0.000162966,599.601,1267.858262,-0.000162966
13.755,-0.000340752,601.5882,1269.774508,-0.000340752
13.805,-0.000162966,587.6778,1252.528291,-0.000162966
13.855,-0.000162966,587.6778,1252.528291,-0.000162966
13.905,-0.000340752,589.665,1252.528291,-0.000340752
13.955,-0.000518538,577.7418,1239.114566,-0.000518538
14.005,1.48E-05,576.7482,1237.198319,1.48E-05
14.055,-0.000340752,563.8314,1221.868348,-0.000340752
14.105,1.48E-05,561.8442,1221.868348,1.48E-05
14.155,-0.000518538,565.8186,1221.868348,-0.000518538
14.205,-0.000340752,551.9082,1208.454623,-0.000340752
14.255,-0.000340752,552.9018,1206.538377,-0.000340752
14.305,-0.000162966,552.9018,1204.622131,-0.000162966
14.355,-0.000518538,540.9786,1193.124652,-0.000518538
14.405,0.000192606,539.985,1189.292159,0.000192606
14.458,1.48E-05,529.0554,1177.794681,1.48E-05
14.505,-0.000162966,528.0618,1177.794681,-0.000162966
14.555,1.48E-05,529.0554,1177.794681,1.48E-05
14.605,-0.000340752,517.1322,1160.548463,-0.000340752
14.655,1.48E-05,517.1322,1160.548463,1.48E-05
14.705,1.48E-05,517.1322,1160.548463,1.48E-05
14.755,-0.000162966,505.209,1145.218492,-0.000162966
14.805,-0.000162966,505.209,1145.218492,-0.000162966
14.855,1.48E-05,506.2026,1143.302246,1.48E-05
14.905,-0.000162966,494.2794,1131.804767,-0.000162966
14.955,-0.000162966,495.273,1131.804767,-0.000162966
15.005,0.000370392,482.3562,1114.55855,0.000370392
15.055,1.48E-05,483.3498,1114.55855,1.48E-05
15.105,-0.000340752,484.3434,1116.474796,-0.000340752
15.155,-0.000162966,471.4266,1103.061071,-0.000162966
15.205,-0.000162966,471.4266,1101.144825,-0.000162966
15.258,-0.000162966,472.4202,1101.144825,-0.000162966
15.305,-0.000340752,458.5098,1087.7311,-0.000340752
15.355,1.48E-05,459.5034,1087.7311,1.48E-05
15.405,-0.000340752,460.497,1087.7311,-0.000340752
15.455,-0.000162966,447.5802,1070.484883,-0.000162966
15.505,-0.000162966,448.5738,1072.401129,-0.000162966
15.555,1.48E-05,449.5674,1072.401129,1.48E-05
15.605,-0.000340752,435.657,1057.071158,-0.000340752
15.655,-0.000162966,436.6506,1057.071158,-0.000162966
15.709,1.48E-05,435.657,1055.154911,1.48E-05
15.756,-0.000162966,423.7338,1039.82494,-0.000162966
15.805,-0.000340752,424.7274,1041.741187,-0.000340752
15.855,1.48E-05,409.8234,1024.494969,1.48E-05
15.905,-0.000340752,410.817,1026.411215,-0.000340752
15.955,-0.000162966,412.8042,1028.327462,-0.000162966
16.006,1.48E-05,398.8938,1009.164998,1.48E-05
16.055,-0.000162966,398.8938,1012.997491,-0.000162966
16.105,-0.000162966,399.8874,1011.081244,-0.000162966
16.156,1.48E-05,387.9642,997.6675194,1.48E-05
16.206,-0.000162966,387.9642,999.5837658,-0.000162966
16.258,-0.000518538,374.0538,973.0950162,-0.000518538
16.305,-0.000162966,374.0538,969.1172946,-0.000162966
16.356,1.48E-05,375.0474,969.1172946,1.48E-05
16.406,-0.000518538,362.1306,957.1841298,-0.000518538
16.456,1.48E-05,362.1306,955.195269,1.48E-05
16.506,-0.000162966,363.1242,955.195269,-0.000162966
16.556,1.48E-05,350.2074,939.2843826,1.48E-05
16.606,1.48E-05,349.2138,937.2955218,1.48E-05
16.656,1.48E-05,350.2074,939.2843826,1.48E-05
16.706,-0.000162966,337.2906,927.3512178,-0.000162966
16.756,1.48E-05,338.2842,925.362357,1.48E-05
16.806,1.48E-05,326.361,909.4514706,1.48E-05
16.856,-0.000162966,325.3674,909.4514706,-0.000162966
16.906,-0.000162966,324.3738,911.4403314,-0.000162966
16.956,0.000192606,323.3802,891.5517234,0.000192606
17.006,-0.000340752,323.3802,893.5405842,-0.000340752
17.059,1.48E-05,324.3738,893.5405842,1.48E-05
17.106,-0.000162966,323.3802,875.640837,-0.000162966
17.156,-0.000340752,324.3738,879.6185586,-0.000340752
17.206,-0.000162966,323.3802,865.696533,-0.000162966
17.256,-0.000340752,322.3866,865.696533,-0.000340752
17.306,0.000192606,323.3802,861.7188114,0.000192606
17.356,-0.000162966,321.393,845.807925,-0.000162966
17.406,1.48E-05,323.3802,847.7967858,1.48E-05
17.456,-0.000162966,322.3866,847.7967858,-0.000162966
17.506,-0.000162966,322.3866,831.8858994,-0.000162966
17.556,0.000192606,321.393,829.8970386,0.000192606
17.608,-0.000162966,323.3802,815.975013,-0.000162966
17.656,-0.000340752,320.3994,817.9638738,-0.000340752
17.706,-0.000340752,324.3738,819.9527346,-0.000340752
17.756,-0.000162966,322.3866,802.0529874,-0.000162966
17.806,-0.000162966,322.3866,804.0418482,-0.000162966
17.856,-0.000162966,322.3866,802.0529874,-0.000162966
17.906,0.000548178,325.3674,798.0752658,0.000548178
17.956,-0.000340752,321.393,788.1309618,-0.000340752
18.006,-0.000340752,318.4122,784.1532402,-0.000340752
18.058,1.48E-05,323.3802,772.2200754,1.48E-05
18.106,1.48E-05,324.3738,770.2312146,1.48E-05
18.156,-0.000162966,323.3802,774.2089362,-0.000162966
18.206,-0.000162966,320.3994,754.3203282,-0.000162966
18.256,0.000192606,325.3674,754.3203282,0.000192606
18.306,0.000370392,322.3866,752.3314674,0.000370392
18.356,0.000192606,322.3866,740.3983026,0.000192606
18.406,-0.000162966,322.3866,742.3871634,-0.000162966
18.456,0.000192606,323.3802,740.3983026,0.000192606
18.506,0.000192606,323.3802,726.476277,0.000192606
18.556,1.48E-05,321.393,722.4985554,1.48E-05
18.606,-0.000162966,322.3866,710.5653906,-0.000162966
18.656,0.000192606,324.3738,708.5765298,0.000192606
18.706,-0.000162966,320.3994,710.5653906,-0.000162966
18.756,-0.000162966,321.393,694.6545042,-0.000162966
18.806,1.48E-05,323.3802,694.6545042,1.48E-05
18.859,-0.000162966,320.3994,694.6545042,-0.000162966
18.907,1.48E-05,322.3866,676.754757,1.48E-05
18.956,1.48E-05,321.393,678.7436178,1.48E-05
19.006,0.000192606,321.393,660.8438706,0.000192606
19.056,1.48E-05,321.393,664.8215922,1.48E-05
19.106,1.48E-05,323.3802,662.8327314,1.48E-05
19.157,1.48E-05,323.3802,648.9107058,1.48E-05
19.206,0.000192606,323.3802,646.921845,0.000192606
19.256,0.000192606,324.3738,648.9107058,0.000192606
19.307,1.48E-05,322.3866,632.9998194,1.48E-05
19.357,0.000370392,324.3738,632.9998194,0.000370392
19.408,1.48E-05,323.3802,621.0666546,1.48E-05
19.457,-0.000162966,322.3866,617.088933,-0.000162966
19.507,0.000370392,324.3738,617.088933,0.000370392
19.557,-0.000162966,319.4058,603.1669074,-0.000162966
19.607,1.48E-05,322.3866,605.1557682,1.48E-05
19.657,1.48E-05,322.3866,603.1669074,1.48E-05
19.707,0.000370392,324.3738,587.256021,0.000370392
19.757,1.48E-05,321.393,589.2448818,1.48E-05
19.807,-0.000162966,321.393,585.2671602,-0.000162966
19.857,-0.000162966,322.3866,573.3339954,-0.000162966
19.907,0.000192606,323.3802,571.3451346,0.000192606
19.957,-0.000162966,320.3994,557.423109,-0.000162966
20.007,1.48E-05,322.3866,557.423109,1.48E-05
20.057,0.000192606,322.3866,557.423109,0.000192606
20.107,1.48E-05,320.3994,539.5233618,1.48E-05
20.157,0.000192606,323.3802,541.5122226,0.000192606
20.209,-0.000162966,321.393,541.5122226,-0.000162966
20.257,1.48E-05,323.3802,525.6013362,1.48E-05
20.307,1.48E-05,323.3802,527.590197,1.48E-05
20.357,-0.000162966,322.3866,513.6681714,-0.000162966
20.407,1.48E-05,322.3866,509.6904498,1.48E-05
20.457,0.000192606,323.3802,511.6793106,0.000192606
20.507,0.000370392,324.3738,511.6793106,0.000370392
20.557,1.48E-05,321.393,499.7461458,1.48E-05
20.607,0.000192606,322.3866,499.7461458,0.000192606
20.659,0.000370392,325.3674,497.757285,0.000370392
20.707,1.48E-05,320.3994,483.8352594,1.48E-05
20.757,0.000370392,323.3802,483.8352594,0.000370392
20.807,0.000192606,323.3802,469.9132338,0.000192606
20.857,0.000548178,324.3738,467.924373,0.000548178
20.907,1.48E-05,320.3994,469.9132338,1.48E-05
20.957,0.000192606,323.3802,455.9912082,0.000192606
21.007,0.000370392,321.393,454.0023474,0.000370392
21.057,0.000370392,324.3738,452.0134866,0.000370392
21.107,0.000192606,320.3994,440.0803218,0.000192606
21.157,0.000192606,322.3866,442.0691826,0.000192606
21.208,0.000370392,323.3802,424.1694354,0.000370392
21.257,1.48E-05,321.393,426.1582962,1.48E-05
21.307,-0.000162966,321.393,426.1582962,-0.000162966
21.357,1.48E-05,322.3866,412.2362706,1.48E-05
21.407,0.000192606,322.3866,410.2474098,0.000192606
21.457,0.000192606,324.3738,396.3253842,0.000192606
21.507,-0.000162966,321.393,396.3253842,-0.000162966
21.559,0.000192606,323.3802,396.3253842,0.000192606
21.607,0.000370392,320.3994,380.4144978,0.000370392
21.657,0.000192606,320.3994,380.4144978,0.000192606
21.707,0.000370392,323.3802,364.5036114,0.000370392
21.757,0.000192606,323.3802,366.4924722,0.000192606
21.807,0.000192606,320.3994,364.5036114,0.000192606
21.857,0.000548178,320.3994,348.592725,0.000548178
21.907,0.000370392,322.3866,348.592725,0.000370392
21.957,0.000192606,324.3738,352.5704466,0.000192606
22.008,0.000725964,323.3802,334.6706994,0.000725964
22.058,0.000548178,323.3802,334.6706994,0.000548178
22.109,0.000548178,323.3802,320.7486738,0.000548178
22.157,0.000548178,323.3802,320.7486738,0.000548178
22.207,0.000370392,320.3994,322.7375346,0.000370392
22.258,0.000548178,323.3802,304.8377874,0.000548178
22.307,0.000370392,322.3866,306.8266482,0.000370392
22.357,0.000725964,324.3738,304.8377874,0.000725964
22.408,0.000725964,322.3866,288.926901,0.000725964
22.458,0.000548178,323.3802,290.9157618,0.000548178
22.508,0.000370392,324.3738,290.9157618,0.000370392
22.558,0.000548178,320.3994,275.0048754,0.000548178
22.608,0.000725964,323.3802,275.0048754,0.000725964
22.658,0.000548178,320.3994,261.0828498,0.000548178
22.708,0.000548178,322.3866,261.0828498,0.000548178
22.758,0.000370392,320.3994,261.0828498,0.000370392
22.808,0.000370392,320.3994,245.1719634,0.000370392
22.858,0.000725964,322.3866,243.1831026,0.000725964
22.909,0.000548178,321.393,245.1719634,0.000548178
22.958,0.000725964,322.3866,229.261077,0.000725964
23.008,0.001081536,325.3674,229.261077,0.001081536
23.058,0.00090375,320.3994,213.3501906,0.00090375
23.108,0.00090375,321.393,213.3501906,0.00090375
23.158,0.001081536,324.3738,217.3279122,0.001081536
23.208,0.001259322,323.3802,197.4393042,0.001259322
23.258,0.00090375,325.3674,203.4058866,0.00090375
23.308,0.001259322,323.3802,183.5172786,0.001259322
23.358,0.001259322,323.3802,185.5061394,0.001259322
23.408,0.00090375,322.3866,183.5172786,0.00090375
23.458,0.001259322,323.3802,171.5841138,0.001259322
23.508,0.00090375,322.3866,171.5841138,0.00090375
23.558,0.001081536,322.3866,153.6843666,0.001081536
23.608,0.001081536,324.3738,155.6732274,0.001081536
23.658,0.001081536,321.393,153.6843666,0.001081536
23.708,0.00090375,321.393,141.7512018,0.00090375
23.758,0.001259322,326.361,141.7512018,0.001259322
23.809,0.001259322,322.3866,137.7734802,0.001259322
23.858,0.00090375,316.425,123.8514546,0.00090375
23.908,0.001081536,321.393,121.8625938,0.001081536
23.958,0.001081536,324.3738,109.929429,0.001081536
24.008,0.001081536,325.3674,111.9182898,0.001081536
24.058,0.000725964,322.3866,109.929429,0.000725964
24.108,0.00090375,321.393,94.0185426,0.00090375
24.158,0.000725964,320.3994,92.0296818,0.000725964
24.208,0.000725964,320.3994,94.0185426,0.000725964
24.258,0.00090375,324.3738,80.096517,0.00090375
24.308,0.000548178,322.3866,82.0853778,0.000548178
24.359,0.000548178,321.393,64.1856306,0.000548178
24.408,0.000370392,323.3802,64.1856306,0.000370392
24.458,0.000548178,322.3866,64.1856306,0.000548178
24.508,0.000192606,320.3994,50.263605,0.000192606
24.558,0.000370392,323.3802,50.263605,0.000370392
24.608,0.000370392,322.3866,48.2747442,0.000370392
24.658,0.000192606,321.393,34.3527186,0.000192606
24.708,0.000370392,322.3866,34.3527186,0.000370392
24.758,0.000370392,322.3866,32.3638578,0.000370392
24.808,0.000548178,323.3802,18.4418322,0.000548178
24.858,0.000548178,324.3738,18.4418322,0.000548178
24.908,1.48E-05,321.393,4.5198066,1.48E-05
24.958,0.000370392,324.3738,4.5198066,0.000370392
25.008,0.000192606,324.3738,6.5086674,0.000192606
25.058,0.000192606,325.3674,6.5086674,0.000192606
25.108,0.000192606,321.393,4.5198066,0.000192606
25.159,1.48E-05,320.3994,4.5198066,1.48E-05
