Time,VG (mV),IDS (mA),VDS (mV)
0.0,0.0,0.0002,154.0
0.05819735557901821,9.99,0.0027,302.0
0.11639471115803642,19.99,0.0024,298.0
0.17459206673705463,29.98,0.002,376.0
0.23278942231607283,39.98,0.0024,298.0
0.29098677789509103,49.97,0.002,376.0
0.34918413347410926,59.97,0.002,298.0
0.40738148905312743,69.96,0.002,376.0
0.46557884463214566,79.96,-0.0005,295.0
0.5237762002111639,89.95,0.0013,372.0
0.5819735557901821,99.95,0.002,298.0
0.6401709113692002,109.94,0.0027,358.0
0.6983682669482185,119.93,0.0009,302.0
0.7565656225272367,129.93,0.002,344.0
0.8147629781062549,139.92,0.0017,305.0
0.8729603336852731,149.92,0.002,326.0
0.9311576892642913,159.91,0.0017,302.0
0.9893550448433095,169.91,0.0024,305.0
1.0475524004223278,179.9,0.0024,302.0
1.1057497560013458,189.9,0.002,302.0
1.1639471115803641,199.89,0.0017,309.0
1.2221444671593824,209.88,0.0006,309.0
1.2803418227384005,219.88,0.002,298.0
1.3385391783174188,229.87,0.002,298.0
1.396736533896437,239.87,0.002,295.0
1.454933889475455,249.86,0.002,298.0
1.5131312450544734,259.86,0.0009,305.0
1.5713286006334917,269.85,0.0031,302.0
1.6295259562125097,279.85,0.0013,298.0
1.687723311791528,289.84,0.0024,312.0
1.7459206673705463,299.84,0.0027,298.0
1.8041180229495644,309.83,0.0034,309.0
1.8623153785285826,319.82,0.0002,305.0
1.920512734107601,329.82,0.0024,302.0
1.978710089686619,339.81,0.0031,298.0
2.036907445265637,349.81,0.0034,312.0
2.0951048008446556,359.8,0.0017,295.0
2.1533021564236736,369.8,0.0027,298.0
2.2114995120026917,379.79,0.002,298.0
2.26969686758171,389.79,0.0048,305.0
2.3278942231607282,399.78,0.0034,295.0
2.3860915787397463,409.77,0.0052,305.0
2.444288934318765,419.77,0.0038,302.0
2.502486289897783,429.76,0.0055,305.0
2.560683645476801,439.76,0.0062,305.0
2.6188810010558194,449.75,0.0034,295.0
2.6770783566348375,459.75,0.0076,298.0
2.7352757122138556,469.74,0.0069,302.0
2.793473067792874,479.74,0.0066,302.0
2.851670423371892,489.73,0.0062,302.0
2.90986777895091,499.73,0.008,298.0
2.9680651345299287,509.72,0.0087,302.0
3.0262624901089468,519.71,0.0111,309.0
3.084459845687965,529.71,0.0115,302.0
3.1426572012669833,539.7,0.0108,298.0
3.2008545568460014,549.7,0.0108,298.0
3.2590519124250195,559.69,0.0143,295.0
3.317249268004038,569.69,0.0125,305.0
3.375446623583056,579.68,0.0161,298.0
3.433643979162074,589.68,0.0175,298.0
3.4918413347410926,599.67,0.0178,295.0
3.5500386903201107,609.66,0.0192,302.0
3.6082360458991287,619.66,0.021,298.0
3.6664334014781472,629.65,0.0227,305.0
3.7246307570571653,639.65,0.0227,305.0
3.7828281126361833,649.64,0.0234,305.0
3.841025468215202,659.64,0.0249,298.0
3.89922282379422,669.63,0.027,305.0
3.957420179373238,679.63,0.0277,298.0
4.0156175349522565,689.62,0.0287,305.0
4.073814890531274,699.62,0.0284,295.0
4.132012246110293,709.61,0.0305,298.0
4.190209601689311,719.6,0.0329,295.0
4.248406957268329,729.6,0.034,305.0
4.306604312847347,739.59,0.0319,295.0
4.364801668426366,749.59,0.0333,316.0
4.422999024005383,759.58,0.0326,302.0
4.481196379584402,769.58,0.0347,312.0
4.53939373516342,779.57,0.034,305.0
4.597591090742438,789.57,0.0336,305.0
4.6557884463214565,799.56,0.0322,298.0
4.713985801900475,809.56,0.0336,298.0
4.772183157479493,819.55,0.034,298.0
4.830380513058511,829.54,0.0312,298.0
4.88857786863753,839.54,0.0312,298.0
4.946775224216547,849.53,0.0308,302.0
5.004972579795566,859.53,0.0291,305.0
5.063169935374584,869.52,0.0294,305.0
5.121367290953602,879.52,0.0284,298.0
5.17956464653262,889.51,0.0277,305.0
5.237762002111639,899.51,0.0259,298.0
5.2959593576906565,909.5,0.0259,302.0
5.354156713269675,919.49,0.0238,298.0
5.4123540688486935,929.49,0.0227,305.0
5.470551424427711,939.48,0.022,302.0
5.52874878000673,949.48,0.0203,305.0
5.586946135585748,959.47,0.0164,305.0
5.645143491164766,969.47,0.0164,309.0
5.703340846743784,979.46,0.014,302.0
5.761538202322803,989.46,0.0147,298.0
5.81973555790182,999.45,0.014,298.0
5.877932913480839,1009.45,0.0136,305.0
5.936130269059857,1019.44,0.0104,305.0
5.994327624638875,1029.43,0.0094,298.0
6.0525249802178935,1039.43,0.0097,298.0
6.110722335796912,1049.42,0.0094,305.0
6.16891969137593,1059.42,0.0069,298.0
6.227117046954948,1069.41,0.0073,298.0
6.285314402533967,1079.41,0.0034,295.0
6.343511758112984,1089.4,0.0052,305.0
6.401709113692003,1099.4,0.0041,305.0
6.459906469271021,1109.39,0.0034,305.0
6.518103824850039,1119.38,0.0038,302.0
6.576301180429057,1129.38,0.0031,305.0
6.634498536008076,1139.37,0.0006,298.0
6.6926958915870935,1149.37,0.0002,305.0
6.750893247166112,1159.36,0.0017,302.0
6.809090602745131,1169.36,0.0024,309.0
6.867287958324148,1179.35,0.0024,298.0
6.925485313903167,1189.35,-0.0005,309.0
6.983682669482185,1199.34,0.0024,316.0
7.041880025061203,1209.34,0.0027,323.0
7.100077380640221,1219.33,0.0006,326.0
7.15827473621924,1229.32,0.0024,344.0
7.216472091798257,1239.32,0.0013,348.0
7.274669447377276,1249.31,0.0024,365.0
7.3328668029562944,1259.31,0.0031,369.0
7.391064158535312,1269.3,0.0017,383.0
7.449261514114331,1279.3,0.0031,383.0
7.507458869693349,1289.29,0.0006,404.0
