Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
2.352,0.00268161,324.3738,185.5061394,0.00268161
2.4,0.003037182,323.3802,185.5061394,0.003037182
2.451,0.00357054,324.3738,199.428165,0.00357054
2.5,0.003392754,322.3866,201.4170258,0.003392754
2.551,0.003926112,322.3866,215.3390514,0.003926112
2.6,0.004637256,322.3866,215.3390514,0.004637256
2.651,0.0053484,323.3802,231.2499378,0.0053484
2.703,0.005703972,323.3802,229.261077,0.005703972
2.751,0.006415116,322.3866,243.1831026,0.006415116
2.802,0.00801519,324.3738,259.093989,0.00801519
2.851,0.00890412,322.3866,259.093989,0.00890412
2.901,0.00979305,323.3802,275.0048754,0.00979305
2.951,0.010504194,324.3738,273.0160146,0.010504194
3.001,0.011748696,323.3802,290.9157618,0.011748696
3.051,0.01245984,324.3738,290.9157618,0.01245984
3.101,0.013526556,323.3802,306.8266482,0.013526556
3.153,0.0142377,323.3802,304.8377874,0.0142377
3.201,0.015837774,323.3802,316.7709522,0.015837774
3.252,0.01779342,320.3994,336.6595602,0.01779342
3.301,0.019393494,322.3866,336.6595602,0.019393494
3.351,0.021171354,323.3802,350.5815858,0.021171354
3.401,0.022415856,323.3802,350.5815858,0.022415856
3.451,0.023838144,321.393,366.4924722,0.023838144
3.501,0.025438218,321.393,364.5036114,0.025438218
3.551,0.027038292,323.3802,382.4033586,0.027038292
3.603,0.02846058,322.3866,380.4144978,0.02846058
3.651,0.030416226,320.3994,392.3476626,0.030416226
3.702,0.033438588,325.3674,412.2362706,0.033438588
3.751,0.034860876,320.3994,410.2474098,0.034860876
3.801,0.036816522,323.3802,426.1582962,0.036816522
3.851,0.038061024,323.3802,428.147157,0.038061024
3.901,0.04001667,323.3802,442.0691826,0.04001667
3.951,0.041261172,324.3738,440.0803218,0.041261172
4.001,0.043039032,324.3738,454.0023474,0.043039032
4.053,0.043216818,319.4058,455.9912082,0.043216818
4.101,0.04535025,324.3738,469.9132338,0.04535025
4.152,0.047483682,321.393,485.8241202,0.047483682
4.201,0.048372612,323.3802,483.8352594,0.048372612
4.251,0.049439328,321.393,499.7461458,0.049439328
4.301,0.049261542,321.393,499.7461458,0.049261542
4.351,0.049972686,322.3866,511.6793106,0.049972686
4.401,0.049439328,322.3866,511.6793106,0.049439328
4.451,0.047483682,321.393,515.6570322,0.047483682
4.501,0.047483682,321.393,529.5790578,0.047483682
4.551,0.046772538,321.393,521.6236146,0.046772538
4.601,0.046594752,323.3802,539.5233618,0.046594752
4.651,0.046061394,321.393,559.4119698,0.046061394
4.701,0.044283534,325.3674,555.4342482,0.044283534
4.751,0.042327888,322.3866,573.3339954,0.042327888
4.801,0.040727814,325.3674,571.3451346,0.040727814
4.851,0.039661098,321.393,587.256021,0.039661098
4.901,0.03912774,323.3802,585.2671602,0.03912774
4.951,0.038061024,323.3802,603.1669074,0.038061024
5.001,0.03734988,320.3994,605.1557682,0.03734988
5.051,0.036638736,324.3738,619.0777938,0.036638736
5.101,0.036283164,322.3866,632.9998194,0.036283164
5.151,0.035394234,323.3802,634.9886802,0.035394234
5.201,0.033971946,321.393,648.9107058,0.033971946
5.251,0.033438588,323.3802,646.921845,0.033438588
5.301,0.032371872,323.3802,660.8438706,0.032371872
5.351,0.031482942,323.3802,662.8327314,0.031482942
5.402,0.03023844,323.3802,676.754757,0.03023844
5.452,0.029527296,322.3866,676.754757,0.029527296
5.502,0.028282794,323.3802,694.6545042,0.028282794
5.552,0.027393864,322.3866,710.5653906,0.027393864
5.601,0.026327148,322.3866,708.5765298,0.026327148
5.652,0.024727074,323.3802,722.4985554,0.024727074
5.701,0.023660358,323.3802,726.476277,0.023660358
5.752,0.021882498,321.393,742.3871634,0.021882498
5.801,0.021171354,323.3802,742.3871634,0.021171354
5.852,0.01957128,324.3738,754.3203282,0.01957128
5.902,0.018504564,323.3802,754.3203282,0.018504564
5.952,0.01690449,324.3738,772.2200754,0.01690449
6.002,0.015659988,323.3802,786.142101,0.015659988
6.052,0.014059914,322.3866,788.1309618,0.014059914
6.102,0.01245984,321.393,800.0641266,0.01245984
6.152,0.011748696,322.3866,802.0529874,0.011748696
6.202,0.009615264,321.393,817.9638738,0.009615264
6.252,0.009437478,324.3738,815.975013,0.009437478
6.302,0.007837404,324.3738,831.8858994,0.007837404
6.352,0.006770688,321.393,831.8858994,0.006770688
6.402,0.0053484,321.393,849.7856466,0.0053484
6.452,0.004815042,325.3674,863.7076722,0.004815042
6.502,0.003926112,320.3994,865.696533,0.003926112
6.552,0.00268161,323.3802,879.6185586,0.00268161
6.602,0.002326038,319.4058,877.6296978,0.002326038
6.652,0.001614894,322.3866,895.529445,0.001614894
6.702,0.001437108,321.393,895.529445,0.001437108
6.752,0.00090375,324.3738,909.4514706,0.00090375
6.802,0.000548178,324.3738,909.4514706,0.000548178
6.852,1.48E-05,323.3802,925.362357,1.48E-05
6.902,1.48E-05,323.3802,941.2732434,1.48E-05
6.952,1.48E-05,323.3802,941.2732434,1.48E-05
7.002,0.000192606,324.3738,957.1841298,0.000192606
7.052,-0.000162966,326.361,955.195269,-0.000162966
7.102,1.48E-05,343.2522,969.1172946,1.48E-05
7.152,-0.000162966,345.2394,969.1172946,-0.000162966
7.202,1.48E-05,365.1114,999.5837658,1.48E-05
7.252,-0.000518538,365.1114,995.751273,-0.000518538
7.302,-0.000162966,381.009,1011.081244,-0.000162966
7.352,-0.000162966,399.8874,1026.411215,-0.000162966
7.402,-0.000162966,401.8746,1028.327462,-0.000162966
7.452,-0.000340752,416.7786,1041.741187,-0.000340752
7.502,1.48E-05,418.7658,1041.741187,1.48E-05
7.552,-0.000340752,436.6506,1058.987404,-0.000340752
7.602,-0.000162966,437.6442,1057.071158,-0.000162966
7.652,-0.000162966,453.5418,1072.401129,-0.000162966
7.702,-0.000518538,454.5354,1072.401129,-0.000518538
7.752,-0.000340752,470.433,1087.7311,-0.000340752
7.802,1.48E-05,487.3242,1101.144825,1.48E-05
7.852,1.48E-05,487.3242,1101.144825,1.48E-05
7.902,-0.000162966,503.2218,1116.474796,-0.000162966
7.952,-0.000340752,505.209,1116.474796,-0.000340752
8.002,-0.000162966,519.1194,1133.721014,-0.000162966
8.052,-0.000518538,519.1194,1133.721014,-0.000518538
8.103,-0.000162966,533.0298,1145.218492,-0.000162966
8.152,-0.000518538,534.0234,1149.050985,-0.000518538
8.202,-0.000340752,546.9402,1160.548463,-0.000340752
8.252,-0.000162966,562.8378,1175.878435,-0.000162966
8.302,-0.000162966,561.8442,1177.794681,-0.000162966
8.352,1.48E-05,574.761,1191.208406,1.48E-05
8.402,-0.000340752,574.761,1191.208406,-0.000340752
8.452,1.48E-05,586.6842,1204.622131,1.48E-05
8.502,-0.000340752,586.6842,1206.538377,-0.000340752
8.553,-0.000162966,599.601,1223.784595,-0.000162966
8.603,1.48E-05,597.6138,1218.035855,1.48E-05
8.653,-0.000162966,611.5242,1237.198319,-0.000162966
8.703,-0.000518538,625.4346,1254.444537,-0.000518538
8.752,-0.000340752,623.4474,1254.444537,-0.000340752
8.803,-0.000162966,636.3642,1269.774508,-0.000162966
8.852,-0.000162966,634.377,1267.858262,-0.000162966
8.903,-0.000162966,645.3066,1281.271987,-0.000162966
8.952,-0.000162966,642.3258,1281.271987,-0.000162966
9.003,1.48E-05,655.2426,1294.685711,1.48E-05
9.053,-0.000162966,653.2554,1296.601958,-0.000162966
9.103,-0.000340752,664.185,1311.931929,-0.000340752
9.153,-0.000518538,678.0954,1329.178147,-0.000518538
9.203,1.48E-05,674.121,1325.345654,1.48E-05
9.253,0.000192606,686.0442,1342.591871,0.000192606
9.303,-0.000518538,685.0506,1344.508118,-0.000518538
9.353,-0.000162966,693.993,1357.921843,-0.000162966
9.403,-0.000162966,692.9994,1356.005596,-0.000162966
9.453,-0.000162966,703.929,1371.335567,-0.000162966
9.503,-0.000518538,700.9482,1375.16806,-0.000518538
9.553,-0.000162966,697.9674,1371.335567,-0.000162966
9.603,-0.000162966,683.0634,1359.838089,-0.000162966
9.653,-0.000162966,681.0762,1359.838089,-0.000162966
9.703,-0.000340752,666.1722,1340.675625,-0.000340752
9.753,-0.000340752,667.1658,1340.675625,-0.000340752
9.803,1.48E-05,653.2554,1325.345654,1.48E-05
9.853,-0.000340752,654.249,1327.2619,-0.000340752
9.903,-0.000162966,640.3386,1311.931929,-0.000162966
9.953,-0.000162966,640.3386,1310.015683,-0.000162966
10.003,-0.000162966,630.4026,1298.518204,-0.000162966
10.053,-0.000162966,617.4858,1279.35574,-0.000162966
10.103,-0.000340752,617.4858,1283.188233,-0.000340752
10.153,-0.000162966,607.5498,1267.858262,-0.000162966
10.203,-0.000162966,607.5498,1267.858262,-0.000162966
10.253,-0.000340752,595.6266,1254.444537,-0.000340752
10.303,-0.000518538,597.6138,1252.528291,-0.000518538
10.353,-0.000162966,583.7034,1235.282073,-0.000162966
10.403,-0.000340752,585.6906,1235.282073,-0.000340752
10.453,-0.000340752,574.761,1225.700841,-0.000340752
10.503,-0.000340752,561.8442,1206.538377,-0.000340752
10.553,-0.000162966,562.8378,1210.37087,-0.000162966
10.603,-0.000340752,549.921,1191.208406,-0.000340752
10.653,-0.000162966,550.9146,1191.208406,-0.000162966
10.703,1.48E-05,539.985,1175.878435,1.48E-05
10.753,-0.000162966,540.9786,1175.878435,-0.000162966
10.803,0.000192606,526.0746,1160.548463,0.000192606
10.853,-0.000162966,529.0554,1160.548463,-0.000162966
10.903,-0.000340752,518.1258,1147.134739,-0.000340752
10.953,-0.000340752,505.209,1133.721014,-0.000340752
11.003,-0.000340752,507.1962,1131.804767,-0.000340752
11.053,-0.000162966,494.2794,1118.391043,-0.000162966
11.103,1.48E-05,496.2666,1114.55855,1.48E-05
11.153,-0.000162966,483.3498,1101.144825,-0.000162966
11.203,-0.000162966,483.3498,1101.144825,-0.000162966
11.254,1.48E-05,471.4266,1083.898607,1.48E-05
11.303,-0.000340752,471.4266,1087.7311,-0.000340752
11.353,-0.000162966,459.5034,1070.484883,-0.000162966
11.403,-0.000518538,447.5802,1058.987404,-0.000518538
11.453,-0.000340752,448.5738,1057.071158,-0.000340752
11.503,-0.000162966,434.6634,1039.82494,-0.000162966
11.553,1.48E-05,435.657,1037.908694,1.48E-05
11.603,1.48E-05,424.7274,1026.411215,1.48E-05
11.653,-0.000340752,425.721,1030.243708,-0.000340752
11.704,-0.000162966,410.817,1009.164998,-0.000162966
11.754,-0.000340752,411.8106,1012.997491,-0.000340752
11.804,-0.000162966,401.8746,999.5837658,-0.000162966
11.854,0.000192606,386.9706,969.1172946,0.000192606
11.903,-0.000162966,387.9642,973.0950162,-0.000162966
11.954,0.000192606,375.0474,955.195269,0.000192606
12.003,-0.000340752,376.041,957.1841298,-0.000340752
12.053,1.48E-05,377.0346,955.195269,1.48E-05
12.104,1.48E-05,364.1178,939.2843826,1.48E-05
12.154,-0.000162966,365.1114,941.2732434,-0.000162966
12.204,-0.000162966,352.1946,923.3734962,-0.000162966
12.254,1.48E-05,339.2778,907.4626098,1.48E-05
12.304,0.000192606,338.2842,909.4514706,0.000192606
12.354,-0.000162966,326.361,895.529445,-0.000162966
12.404,1.48E-05,325.3674,893.5405842,1.48E-05
12.454,-0.000162966,323.3802,875.640837,-0.000162966
12.504,1.48E-05,323.3802,877.6296978,1.48E-05
12.554,1.48E-05,322.3866,861.7188114,1.48E-05
12.604,-0.000162966,324.3738,865.696533,-0.000162966
12.654,-0.000340752,321.393,847.7967858,-0.000340752
12.704,1.48E-05,321.393,831.8858994,1.48E-05
12.754,0.000192606,322.3866,829.8970386,0.000192606
12.804,-0.000340752,322.3866,817.9638738,-0.000340752
12.854,-0.000162966,325.3674,817.9638738,-0.000162966
12.904,-0.000162966,323.3802,802.0529874,-0.000162966
12.954,1.48E-05,323.3802,802.0529874,1.48E-05
13.004,0.000192606,324.3738,788.1309618,0.000192606
13.054,1.48E-05,322.3866,786.142101,1.48E-05
13.104,0.000370392,322.3866,768.2423538,0.000370392
13.154,1.48E-05,324.3738,756.309189,1.48E-05
13.204,1.48E-05,324.3738,756.309189,1.48E-05
13.254,-0.000162966,323.3802,740.3983026,-0.000162966
13.304,-0.000162966,322.3866,742.3871634,-0.000162966
13.354,-0.000162966,322.3866,724.4874162,-0.000162966
13.404,1.48E-05,321.393,726.476277,1.48E-05
13.454,1.48E-05,323.3802,708.5765298,1.48E-05
13.504,-0.000162966,324.3738,712.5542514,-0.000162966
13.554,0.000192606,321.393,690.6767826,0.000192606
13.604,0.000192606,325.3674,678.7436178,0.000192606
13.654,1.48E-05,324.3738,680.7324786,1.48E-05
13.704,1.48E-05,321.393,660.8438706,1.48E-05
13.754,1.48E-05,323.3802,662.8327314,1.48E-05
13.804,-0.000162966,323.3802,648.9107058,-0.000162966
13.854,0.000192606,322.3866,646.921845,0.000192606
13.904,1.48E-05,322.3866,634.9886802,1.48E-05
13.954,-0.000162966,325.3674,634.9886802,-0.000162966
14.004,1.48E-05,322.3866,617.088933,1.48E-05
14.054,1.48E-05,323.3802,603.1669074,1.48E-05
14.104,1.48E-05,324.3738,603.1669074,1.48E-05
14.154,-0.000340752,322.3866,589.2448818,-0.000340752
14.204,0.000370392,323.3802,585.2671602,0.000370392
14.254,1.48E-05,323.3802,573.3339954,1.48E-05
14.304,-0.000162966,323.3802,571.3451346,-0.000162966
14.354,-0.000162966,323.3802,557.423109,-0.000162966
14.404,-0.000518538,322.3866,559.4119698,-0.000518538
14.455,0.000192606,323.3802,539.5233618,0.000192606
14.504,1.48E-05,323.3802,541.5122226,1.48E-05
14.554,1.48E-05,321.393,525.6013362,1.48E-05
14.604,1.48E-05,323.3802,527.590197,1.48E-05
14.654,1.48E-05,322.3866,511.6793106,1.48E-05
14.704,0.000192606,323.3802,509.6904498,0.000192606
14.754,1.48E-05,321.393,497.757285,1.48E-05
14.804,-0.000162966,322.3866,499.7461458,-0.000162966
14.855,1.48E-05,320.3994,485.8241202,1.48E-05
14.905,-0.000340752,321.393,483.8352594,-0.000340752
14.955,1.48E-05,324.3738,471.9020946,1.48E-05
15.005,0.000192606,323.3802,455.9912082,0.000192606
15.054,-0.000162966,322.3866,455.9912082,-0.000162966
15.105,-0.000162966,321.393,442.0691826,-0.000162966
15.154,1.48E-05,323.3802,442.0691826,1.48E-05
15.205,-0.000340752,321.393,428.147157,-0.000340752
15.254,-0.000162966,323.3802,428.147157,-0.000162966
15.305,0.000192606,322.3866,410.2474098,0.000192606
15.355,-0.000340752,321.393,408.258549,-0.000340752
15.405,0.000370392,322.3866,394.3365234,0.000370392
15.455,0.000192606,324.3738,382.4033586,0.000192606
15.505,-0.000162966,323.3802,384.3922194,-0.000162966
15.555,0.000192606,320.3994,366.4924722,0.000192606
15.605,0.000192606,322.3866,366.4924722,0.000192606
15.655,0.000192606,320.3994,350.5815858,0.000192606
15.705,0.000192606,322.3866,348.592725,0.000192606
15.755,0.000370392,324.3738,334.6706994,0.000370392
15.805,1.48E-05,322.3866,336.6595602,1.48E-05
15.855,0.000192606,322.3866,322.7375346,0.000192606
15.905,0.000548178,324.3738,306.8266482,0.000548178
15.955,0.000370392,323.3802,304.8377874,0.000370392
16.005,0.000192606,321.393,292.9046226,0.000192606
16.055,0.000192606,323.3802,292.9046226,0.000192606
16.105,0.000370392,322.3866,275.0048754,0.000370392
16.155,0.000725964,325.3674,276.9937362,0.000725964
16.205,0.000548178,321.393,259.093989,0.000548178
16.255,0.000370392,322.3866,257.1051282,0.000370392
16.305,0.000548178,323.3802,245.1719634,0.000548178
16.355,0.000725964,322.3866,231.2499378,0.000725964
16.405,0.00090375,324.3738,229.261077,0.00090375
16.455,0.000725964,323.3802,213.3501906,0.000725964
16.505,0.000725964,322.3866,215.3390514,0.000725964
16.555,0.00090375,322.3866,199.428165,0.00090375
16.605,0.001081536,324.3738,199.428165,0.001081536
16.655,0.001614894,323.3802,181.5284178,0.001614894
16.705,0.001259322,324.3738,183.5172786,0.001259322
16.755,0.001437108,321.393,169.595253,0.001437108
16.805,0.001437108,322.3866,155.6732274,0.001437108
16.855,0.001081536,322.3866,155.6732274,0.001081536
16.905,0.001259322,322.3866,139.762341,0.001259322
16.955,0.001259322,322.3866,141.7512018,0.001259322
17.005,0.001081536,323.3802,125.8403154,0.001081536
17.055,0.000725964,321.393,125.8403154,0.000725964
17.105,0.001437108,326.361,123.8514546,0.001437108
17.155,0.001081536,321.393,109.929429,0.001081536
17.205,0.001259322,325.3674,96.0074034,0.001259322
17.255,0.000725964,319.4058,94.0185426,0.000725964
17.305,0.00090375,324.3738,82.0853778,0.00090375
17.355,0.000725964,323.3802,80.096517,0.000725964
17.405,0.000725964,323.3802,64.1856306,0.000725964
17.455,0.000192606,322.3866,66.1744914,0.000192606
17.505,0.000370392,323.3802,50.263605,0.000370392
17.555,0.000370392,321.393,48.2747442,0.000370392
17.605,0.000370392,323.3802,36.3415794,0.000370392
17.655,0.000370392,320.3994,20.430693,0.000370392
17.705,0.000370392,327.3546,22.4195538,0.000370392
17.755,0.000370392,324.3738,4.5198066,0.000370392
17.805,0.000370392,325.3674,2.5309458,0.000370392
17.855,1.48E-05,321.393,4.5198066,1.48E-05
17.905,-0.000340752,322.3866,6.5086674,-0.000340752
17.955,-0.000162966,322.3866,4.5198066,-0.000162966
18.006,1.48E-05,324.3738,6.5086674,1.48E-05
18.055,1.48E-05,322.3866,6.5086674,1.48E-05
18.105,-0.000162966,323.3802,6.5086674,-0.000162966
18.155,1.48E-05,323.3802,6.5086674,1.48E-05
18.205,0.000192606,323.3802,4.5198066,0.000192606
18.255,0.000192606,324.3738,6.5086674,0.000192606
18.305,1.48E-05,323.3802,4.5198066,1.48E-05
18.356,1.48E-05,323.3802,6.5086674,1.48E-05
18.406,1.48E-05,323.3802,6.5086674,1.48E-05
18.456,1.48E-05,322.3866,4.5198066,1.48E-05
18.506,0.000192606,322.3866,4.5198066,0.000192606
18.556,1.48E-05,322.3866,6.5086674,1.48E-05
18.606,1.48E-05,321.393,4.5198066,1.48E-05
18.656,0.000370392,324.3738,4.5198066,0.000370392
18.706,1.48E-05,321.393,4.5198066,1.48E-05
18.756,0.000192606,321.393,4.5198066,0.000192606
18.806,1.48E-05,321.393,6.5086674,1.48E-05
18.856,1.48E-05,323.3802,6.5086674,1.48E-05
18.906,0.000192606,321.393,4.5198066,0.000192606
18.956,0.000370392,323.3802,6.5086674,0.000370392
19.006,0.000192606,323.3802,6.5086674,0.000192606
19.056,0.000192606,322.3866,4.5198066,0.000192606
19.106,1.48E-05,322.3866,6.5086674,1.48E-05
19.156,1.48E-05,323.3802,6.5086674,1.48E-05
19.206,0.000192606,323.3802,4.5198066,0.000192606
19.256,0.000192606,324.3738,6.5086674,0.000192606
19.306,1.48E-05,323.3802,4.5198066,1.48E-05
19.356,1.48E-05,323.3802,4.5198066,1.48E-05
19.406,1.48E-05,323.3802,6.5086674,1.48E-05
19.456,-0.000162966,322.3866,6.5086674,-0.000162966
19.506,1.48E-05,325.3674,4.5198066,1.48E-05
19.556,1.48E-05,322.3866,4.5198066,1.48E-05
19.606,1.48E-05,324.3738,6.5086674,1.48E-05
19.656,-0.000340752,321.393,4.5198066,-0.000340752
19.706,-0.000340752,321.393,6.5086674,-0.000340752
19.756,1.48E-05,323.3802,6.5086674,1.48E-05
19.806,1.48E-05,323.3802,4.5198066,1.48E-05
19.856,-0.000340752,323.3802,8.4975282,-0.000340752
19.906,1.48E-05,325.3674,6.5086674,1.48E-05
19.956,1.48E-05,325.3674,4.5198066,1.48E-05
20.006,-0.000162966,321.393,6.5086674,-0.000162966
20.056,-0.000162966,322.3866,6.5086674,-0.000162966
20.106,-0.000340752,322.3866,4.5198066,-0.000340752
20.156,-0.000162966,320.3994,4.5198066,-0.000162966
20.206,-0.000162966,323.3802,8.4975282,-0.000162966
20.256,-0.000162966,320.3994,6.5086674,-0.000162966
20.306,-0.000162966,322.3866,8.4975282,-0.000162966
20.356,0.000192606,322.3866,4.5198066,0.000192606
20.406,-0.000162966,321.393,4.5198066,-0.000162966
20.456,-0.000162966,323.3802,6.5086674,-0.000162966
20.506,-0.000162966,322.3866,6.5086674,-0.000162966
20.556,-0.000162966,323.3802,6.5086674,-0.000162966
20.606,0.000370392,326.361,4.5198066,0.000370392
20.656,-0.000340752,321.393,4.5198066,-0.000340752
20.706,-0.000162966,322.3866,4.5198066,-0.000162966
20.756,1.48E-05,322.3866,4.5198066,1.48E-05
20.806,0.000192606,323.3802,6.5086674,0.000192606
20.856,0.000192606,323.3802,6.5086674,0.000192606
20.906,-0.000162966,323.3802,6.5086674,-0.000162966
20.956,-0.000162966,322.3866,6.5086674,-0.000162966
21.006,-0.000162966,321.393,6.5086674,-0.000162966
21.056,-0.000162966,321.393,4.5198066,-0.000162966
21.106,-0.000340752,321.393,6.5086674,-0.000340752
21.157,0.000370392,322.3866,4.5198066,0.000370392
21.206,1.48E-05,323.3802,4.5198066,1.48E-05
21.256,0.000192606,322.3866,4.5198066,0.000192606
21.306,0.000192606,324.3738,4.5198066,0.000192606
21.356,-0.000162966,324.3738,6.5086674,-0.000162966
21.406,1.48E-05,320.3994,4.5198066,1.48E-05
21.456,0.000192606,322.3866,4.5198066,0.000192606
21.507,-0.000340752,322.3866,4.5198066,-0.000340752
21.557,0.000192606,324.3738,4.5198066,0.000192606
21.607,0.000192606,322.3866,4.5198066,0.000192606
21.657,1.48E-05,321.393,6.5086674,1.48E-05
21.707,-0.000162966,323.3802,6.5086674,-0.000162966
21.757,1.48E-05,321.393,4.5198066,1.48E-05
21.807,-0.000162966,321.393,6.5086674,-0.000162966
21.857,1.48E-05,324.3738,6.5086674,1.48E-05
21.907,-0.000162966,323.3802,4.5198066,-0.000162966
21.957,1.48E-05,322.3866,4.5198066,1.48E-05
22.007,1.48E-05,321.393,6.5086674,1.48E-05
22.057,1.48E-05,322.3866,6.5086674,1.48E-05
22.107,0.000192606,324.3738,6.5086674,0.000192606
22.157,0.000192606,323.3802,6.5086674,0.000192606
22.207,1.48E-05,323.3802,6.5086674,1.48E-05
22.257,1.48E-05,324.3738,6.5086674,1.48E-05
22.307,-0.000162966,321.393,6.5086674,-0.000162966
22.357,1.48E-05,323.3802,6.5086674,1.48E-05
22.407,0.000370392,323.3802,2.5309458,0.000370392
22.457,0.000192606,323.3802,4.5198066,0.000192606
22.507,-0.000518538,317.4186,4.5198066,-0.000518538
22.557,-0.000162966,323.3802,6.5086674,-0.000162966
22.607,-0.000162966,319.4058,4.5198066,-0.000162966
22.657,-0.000162966,322.3866,6.5086674,-0.000162966
22.707,0.000192606,325.3674,6.5086674,0.000192606
22.757,0.000192606,324.3738,4.5198066,0.000192606
22.807,-0.000162966,321.393,4.5198066,-0.000162966
22.857,-0.000162966,322.3866,6.5086674,-0.000162966
22.907,1.48E-05,323.3802,6.5086674,1.48E-05
22.957,1.48E-05,322.3866,6.5086674,1.48E-05
23.007,0.000192606,322.3866,4.5198066,0.000192606
23.057,0.000370392,325.3674,6.5086674,0.000370392
23.107,1.48E-05,323.3802,4.5198066,1.48E-05
23.157,-0.000162966,323.3802,8.4975282,-0.000162966
23.207,-0.000162966,323.3802,6.5086674,-0.000162966
23.257,-0.000162966,321.393,6.5086674,-0.000162966
23.307,-0.000162966,322.3866,6.5086674,-0.000162966
23.357,0.000192606,324.3738,6.5086674,0.000192606
23.407,1.48E-05,323.3802,4.5198066,1.48E-05
23.457,1.48E-05,322.3866,4.5198066,1.48E-05
23.507,-0.000340752,322.3866,6.5086674,-0.000340752
23.557,-0.000162966,321.393,6.5086674,-0.000162966
23.607,-0.000340752,322.3866,4.5198066,-0.000340752
23.657,0.000192606,324.3738,6.5086674,0.000192606
23.707,0.000192606,323.3802,4.5198066,0.000192606
23.757,1.48E-05,321.393,4.5198066,1.48E-05
23.807,-0.000518538,321.393,6.5086674,-0.000518538
23.857,0.000192606,321.393,4.5198066,0.000192606
23.907,-0.000162966,322.3866,6.5086674,-0.000162966
23.957,0.000192606,325.3674,6.5086674,0.000192606
24.007,0.000192606,322.3866,4.5198066,0.000192606
24.057,1.48E-05,323.3802,6.5086674,1.48E-05
24.107,1.48E-05,322.3866,4.5198066,1.48E-05
24.157,1.48E-05,322.3866,6.5086674,1.48E-05
24.207,1.48E-05,322.3866,4.5198066,1.48E-05
24.258,0.000192606,323.3802,6.5086674,0.000192606
24.308,1.48E-05,322.3866,4.5198066,1.48E-05
24.357,0.000192606,324.3738,4.5198066,0.000192606
24.407,1.48E-05,320.3994,4.5198066,1.48E-05
24.457,-0.000162966,323.3802,4.5198066,-0.000162966
24.507,1.48E-05,321.393,6.5086674,1.48E-05
24.557,0.000192606,325.3674,6.5086674,0.000192606
24.607,1.48E-05,320.3994,4.5198066,1.48E-05
24.657,1.48E-05,324.3738,6.5086674,1.48E-05
24.708,1.48E-05,321.393,4.5198066,1.48E-05
24.758,0.000192606,323.3802,4.5198066,0.000192606
24.808,1.48E-05,323.3802,4.5198066,1.48E-05
24.858,0.000192606,324.3738,4.5198066,0.000192606
24.908,1.48E-05,322.3866,6.5086674,1.48E-05
