Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
142.414683,-0.002,301.521,249.97,-0.002
142.4605753,-0.002,302.5146,250.962,-0.002
142.5038689,-0.0025,302.5146,244.018,-0.0025
142.5487737,-0.0027,301.521,243.026,-0.0027
142.5943988,-0.0027,301.521,243.026,-0.0027
142.6388955,-0.003,302.5146,235.09,-0.003
142.684294,-0.0031,303.5082,235.09,-0.0031
142.7736425,-0.0034,302.5146,227.154,-0.0034
142.8199224,-0.0036,301.521,227.154,-0.0036
142.8640172,-0.0036,303.5082,227.154,-0.0036
142.9089873,-0.004,301.521,220.21,-0.004
142.9542225,-0.0041,302.5146,220.21,-0.0041
143.0005254,-0.0041,301.521,219.218,-0.0041
143.0436365,-0.0044,302.5146,212.274,-0.0044
143.0892929,-0.0045,302.5146,212.274,-0.0045
143.178886,-0.0047,301.521,204.338,-0.0047
143.2243294,-0.0048,302.5146,204.338,-0.0048
143.2694893,-0.0049,301.521,204.338,-0.0049
143.31363,-0.0051,302.5146,197.394,-0.0051
143.358776,-0.0053,303.5082,197.394,-0.0053
143.4042084,-0.0052,302.5146,196.402,-0.0052
143.4488449,-0.0054,301.521,190.45,-0.0054
143.4939547,-0.0056,302.5146,189.458,-0.0056
143.5393777,-0.0057,302.5146,182.514,-0.0057
143.5835208,-0.0058,303.5082,182.514,-0.0058
143.7191659,-0.0058,302.5146,182.514,-0.0058
143.7226963,-0.0059,302.5146,173.586,-0.0059
143.76452,-0.006,302.5146,173.586,-0.006
143.8103338,-0.006,302.5146,174.578,-0.006
143.8536714,-0.0062,302.5146,166.642,-0.0062
143.8995936,-0.0063,302.5146,166.642,-0.0063
143.9447628,-0.0062,303.5082,166.642,-0.0062
143.9888702,-0.0064,302.5146,158.706,-0.0064
144.0806579,-0.0064,301.521,158.706,-0.0064
144.1238518,-0.0065,302.5146,151.762,-0.0065
144.1686995,-0.0066,302.5146,151.762,-0.0066
144.2141892,-0.0066,302.5146,151.762,-0.0066
144.2592464,-0.0067,302.5146,143.826,-0.0067
144.304261,-0.0067,302.5146,143.826,-0.0067
144.3492122,-0.0068,302.5146,143.826,-0.0068
144.3947089,-0.0068,302.5146,136.882,-0.0068
144.442804,-0.0069,301.521,136.882,-0.0069
144.5292591,-0.0069,302.5146,129.938,-0.0069
144.574318,-0.007,302.5146,129.938,-0.007
144.6190839,-0.0071,302.5146,128.946,-0.0071
144.663895,-0.0071,302.5146,122.002,-0.0071
144.7091788,-0.0071,302.5146,122.002,-0.0071
144.7539949,-0.0072,302.5146,122.994,-0.0072
144.7987699,-0.0074,302.5146,113.074,-0.0074
144.8442681,-0.0072,302.5146,114.066,-0.0072
144.9343375,-0.0073,302.5146,106.13,-0.0073
144.9413761,-0.0074,302.5146,106.13,-0.0074
145.0240475,-0.0074,302.5146,105.138,-0.0074
145.0693019,-0.0075,302.5146,98.194,-0.0075
145.1143068,-0.0075,302.5146,99.186,-0.0075
145.1593525,-0.0075,303.5082,98.194,-0.0075
145.2036979,-0.0077,301.521,90.258,-0.0077
145.2487847,-0.0077,302.5146,90.258,-0.0077
145.2942514,-0.0076,302.5146,90.258,-0.0076
145.341927,-0.0077,302.5146,83.314,-0.0077
145.3841508,-0.0077,302.5146,83.314,-0.0077
145.4743033,-0.0078,302.5146,76.37,-0.0078
145.519547,-0.0078,301.521,77.362,-0.0078
145.5638652,-0.0078,302.5146,76.37,-0.0078
145.6089168,-0.0078,301.521,75.378,-0.0078
145.6538442,-0.0078,302.5146,69.426,-0.0078
145.6988833,-0.0079,302.5146,68.434,-0.0079
145.7438214,-0.008,302.5146,69.426,-0.008
145.7894779,-0.008,302.5146,60.498,-0.008
145.8341486,-0.0079,302.5146,60.498,-0.0079
145.9241805,-0.0081,302.5146,52.562,-0.0081
145.9688976,-0.008,302.5146,52.562,-0.008
146.0143822,-0.008,302.5146,52.562,-0.008
146.0589414,-0.0082,302.5146,44.626,-0.0082
146.1046,-0.0083,302.5146,45.618,-0.0083
146.149094,-0.0083,302.5146,45.618,-0.0083
146.1940568,-0.0082,302.5146,37.682,-0.0082
146.2393365,-0.0083,302.5146,38.674,-0.0083
146.3294203,-0.0083,302.5146,29.746,-0.0083
146.3743707,-0.0083,301.521,29.746,-0.0083
146.4195707,-0.0084,301.521,29.746,-0.0084
146.4636803,-0.0084,302.5146,23.794,-0.0084
146.50885,-0.0085,302.5146,23.794,-0.0085
146.5554297,-0.0086,301.521,22.802,-0.0086
146.6001057,-0.0085,301.521,15.858,-0.0085
146.6441316,-0.0085,302.5146,15.858,-0.0085
146.6894147,-0.0086,302.5146,11.89,-0.0086
146.7339663,-0.0086,301.521,11.89,-0.0086
146.823738,-0.0086,302.5146,11.89,-0.0086
146.868865,-0.0087,302.5146,11.89,-0.0087
146.9138066,-0.0088,303.5082,11.89,-0.0088
146.9627293,-0.0087,302.5146,11.89,-0.0087
147.0040272,-0.0086,302.5146,11.89,-0.0086
147.049136,-0.0086,302.5146,11.89,-0.0086
147.0936682,-0.0088,301.521,11.89,-0.0088
147.1387814,-0.0086,302.5146,11.89,-0.0086
147.1841192,-0.0086,301.521,11.89,-0.0086
147.2746673,-0.0086,302.5146,11.89,-0.0086
147.3187195,-0.0086,302.5146,11.89,-0.0086
147.3637686,-0.0088,303.5082,11.89,-0.0088
147.4088551,-0.0088,302.5146,11.89,-0.0088
147.4539682,-0.0086,302.5146,11.89,-0.0086
147.4988261,-0.0087,302.5146,11.89,-0.0087
147.543996,-0.0086,301.521,11.89,-0.0086
147.5888116,-0.0087,302.5146,11.89,-0.0087
147.6338104,-0.0086,302.5146,11.89,-0.0086
147.7250959,-0.0086,301.521,11.89,-0.0086
147.7688006,-0.0087,302.5146,11.89,-0.0087
147.8141113,-0.0087,301.521,11.89,-0.0087
147.9050755,-0.0087,302.5146,11.89,-0.0087
147.9085808,-0.0086,302.5146,11.89,-0.0086
147.9493709,-0.0088,302.5146,11.89,-0.0088
147.9938991,-0.0087,302.5146,11.89,-0.0087
148.0387943,-0.0088,302.5146,11.89,-0.0088
148.0839166,-0.0086,302.5146,11.89,-0.0086
148.1752443,-0.0087,302.5146,11.89,-0.0087
148.2191782,-0.0086,302.5146,11.89,-0.0086
148.2640489,-0.0088,302.5146,11.89,-0.0088
148.3092171,-0.0087,302.5146,11.89,-0.0087
148.3540244,-0.0087,303.5082,11.89,-0.0087
148.399515,-0.0088,301.521,11.89,-0.0088
148.4438382,-0.0087,303.5082,11.89,-0.0087
148.4892443,-0.0087,303.5082,11.89,-0.0087
148.5338024,-0.0088,302.5146,11.89,-0.0088
148.6245196,-0.0088,303.5082,11.89,-0.0088
148.6694453,-0.0087,302.5146,11.89,-0.0087
148.7138934,-0.0087,302.5146,11.89,-0.0087
148.7590976,-0.0088,301.521,11.89,-0.0088
148.8038846,-0.0086,302.5146,11.89,-0.0086
148.8492289,-0.0087,302.5146,11.89,-0.0087
148.8949121,-0.0088,302.5146,11.89,-0.0088
148.9390608,-0.0088,302.5146,11.89,-0.0088
148.9837043,-0.0086,301.521,11.89,-0.0086
149.1201507,-0.0088,302.5146,11.89,-0.0088
149.1259509,-0.0086,302.5146,11.89,-0.0086
149.1639195,-0.0088,302.5146,11.89,-0.0088
149.2086577,-0.0087,302.5146,11.89,-0.0087
149.2543193,-0.0087,302.5146,11.89,-0.0087
